"Gene","waldStat","df","pvalue","FDR"
"kif26ba",12.6287386928237,5,0.0271177408785581,0.135452434338124
"cadps2",12.6172486606203,5,0.0272421366675931,0.135520283707332
"camk2n1a",7.20410758943415,2,0.027267662717773,0.135520283707332
"prim2",12.5765562992607,5,0.0276870944437624,0.136790163486392
"gig2j",12.5730741869448,5,0.0277254914708183,0.136790163486392
"MYO1D",12.5727022762325,5,0.0277295955156016,0.136790163486392
"foxo1b",12.5438637528151,5,0.028049604932859,0.138026273778524
"efnb3b",12.4621384446501,5,0.0289757753068888,0.142231706938506
"GRM7",12.422305667333,5,0.0294377157495411,0.144143297808098
"nap1l1",12.3780030361424,5,0.0299597565167736,0.146339056401341
"hoxb8a",10.6537779570915,4,0.0307433878910276,0.14979866452785
"CT573476.1",12.2866737503157,5,0.0310639721338595,0.150666652252133
"esm1",12.2859315929545,5,0.0310731023256412,0.150666652252133
"si:ch211-266i6.3",12.2432918262643,5,0.0316019883693085,0.152858279508967
"utp3",12.2162167142189,5,0.0319422633582765,0.154129173680228
"foxq1a",10.5488181869597,4,0.0321311349990756,0.15466512440233
"zgc:173587",10.5394825588806,4,0.0322574521216568,0.154898103424767
"lgmn",12.1459157827847,5,0.032842185044346,0.156375792096222
"robo1",12.1458338016243,5,0.0328432484595669,0.156375792096222
"dnmt3ba",12.1437680398764,5,0.0328700552389978,0.156375792096222
"nfia",12.1430159962141,5,0.0328798194648998,0.156375792096222
"CABZ01044099.1",12.1297261727837,5,0.0330528258838251,0.156823431639724
"nr4a1",12.1228220673908,5,0.0331430453889943,0.156839770634922
"hmcn2.1",12.1174005167299,5,0.0332140560549811,0.156839770634922
"egr1",12.0932403261111,5,0.0335322691570746,0.157967182664134
"pdlim4",12.0259382510811,5,0.0344340898980495,0.161719306830465
"fbxo5",12.0217151164184,5,0.0344914416982481,0.161719306830465
"slco2b1",12.0078020202488,5,0.0346810310551063,0.162225622911886
"ercc6l",11.9976671946613,5,0.0348197593133848,0.162492210129129
"ccn2a",11.9741105315219,5,0.0351442532316173,0.163622424881628
"cdca7a",11.9142384714282,5,0.0359819967865265,0.167131330868258
"slit3",11.8918933757078,5,0.0362994959114845,0.168213048652753
"nrxn1a",11.8711618635293,5,0.0365964492949845,0.169194746973091
"BX890602.1",6.6008440486537,2,0.0368676050914131,0.169546876622619
"cpne9",6.5976023065091,2,0.036927411181898,0.169546876622619
"hist1h4l.17",10.2168893574965,4,0.0369284696064356,0.169546876622619
"fbln2",11.8345712886916,5,0.03712620907468,0.170061989954986
"hs6st1b",11.8088775733113,5,0.0375025519154253,0.171263077569004
"kremen1",11.8035203327482,5,0.03758147637989,0.171263077569004
"lig1",11.7917306920206,5,0.0377557211630335,0.171263077569004
"sema3fb",11.7888034180766,5,0.0377991035756046,0.171263077569004
"cdca5",11.7874511357229,5,0.0378191604893323,0.171263077569004
"mmrn2a",11.7447936313952,5,0.0384570676788004,0.173641742035817
"pdlim2",11.7374015979124,5,0.0385686432087069,0.173641742035817
"dcn",11.7315314890779,5,0.0386574657177057,0.173641742035817
"lrp8",11.7291333424324,5,0.0386938087132128,0.173641742035817
"cavin1b",11.7106526707156,5,0.0389749666781442,0.174509535486826
"hoxc3a",8.34686291398156,3,0.0393615026277288,0.17584419600882
"cnmd",10.0506688523606,4,0.0395827666153434,0.176436188410993
"ccdc80l2",11.6590524896471,5,0.0397702969614825,0.176875504159792
"pa2g4a",11.6430566097906,5,0.0400199581510106,0.177588564295109
"bub1bb",11.634129440184,5,0.0401599378770012,0.177812820711533
"slc16a6a",11.616775932261,5,0.0404333744565903,0.178281631903009
"si:dkey-230p4.1",11.6160292682926,5,0.0404451790685398,0.178281631903009
"march8",11.571241186948,5,0.0411592796652709,0.181027982244599
"krt94",11.5002825376951,5,0.0423151687369149,0.185701005406152
"metrnla",11.4870727574858,5,0.0425337198021097,0.186066263263684
"glsb",11.4839471298374,5,0.0425855884230262,0.186066263263684
"pmp22b",11.4754138947881,5,0.0427274995458751,0.186276905914911
"ptprga",11.4696099792573,5,0.0428242768308055,0.18629028958346
"bcl11ab",11.341537543452,5,0.0450133898870345,0.195385631212718
"rhbdf1b",11.3255912307292,5,0.045293253987946,0.196172089167836
"pdzrn3b",11.2710816995535,5,0.046262395156119,0.199934003413836
"sema6e",11.2319174954672,5,0.0469707731130753,0.20233766815549
"isl1",6.11306196180531,2,0.0470506319821071,0.20233766815549
"apobb.1",7.94518011834528,3,0.0471583584277864,0.20233766815549
"pho",11.2073680611233,5,0.0474200206502869,0.20233766815549
"ablim3",11.2068900331461,5,0.0474288085791789,0.20233766815549
"kif20a",11.206865904536,5,0.0474292521933894,0.20233766815549
"hirip3",11.1898377012419,5,0.047743301790886,0.203241293276834
"eif4e1c",11.1840242227231,5,0.0478509681932493,0.203264369162777
"mcm10",11.1730698726407,5,0.0480544675688339,0.203647336624448
"diaph3",11.1681569605568,5,0.0481460001073897,0.203647336624448
"mast2",11.1609289572601,5,0.0482809644338742,0.203784622706034
"si:ch211-250c4.4",11.114219575579,5,0.0491617904178033,0.207062795234307
"arhgap27",11.0819363178255,5,0.0497794128986017,0.209172650389752
"fabp11b",5.99654471026778,2,0.0498731570848805,0.209172650389752
"rgs5b",11.0418801638258,5,0.0505559170500584,0.211249353608755
"eif4a1a",11.04060459259,5,0.0505808311457583,0.211249353608755
"cxcr4b",5.96209996320594,2,0.0507395303125493,0.211467895726096
"pax2a",5.94497015122336,2,0.0511759760098546,0.212840670099563
"kif20bb",10.9943763838292,5,0.051491597300521,0.21370625351448
"shisa9a",10.9879718147118,5,0.0516189892011202,0.213788646941306
"trps1",10.9741904505655,5,0.0518941189870927,0.214481306749148
"edn1",10.9567026981878,5,0.0522452316420163,0.215412870026103
"samd10b",10.9521886613537,5,0.0523362254640884,0.215412870026103
"zgc:86764",10.9411060467636,5,0.0525602619372204,0.215547321459032
"lef1",10.9398485240966,5,0.0525857398931744,0.215547321459032
"baz1b",10.8864999808889,5,0.0536773774082475,0.219569189892173
"aurka",10.8550387740524,5,0.054331108521766,0.221458327582833
"cenpe",10.850599985723,5,0.0544239425865587,0.221458327582833
"pes",10.8482380533603,5,0.0544734015030207,0.221458327582833
"ddx18",10.8352238274718,5,0.0547466787603034,0.221701739108685
"ATP8A1",10.8347660464661,5,0.0547563148402235,0.221701739108685
"thbs1b",10.7880804727504,5,0.0557474427954389,0.225255927392952
"fras1",5.76844237291341,2,0.0558983069468082,0.225407371623235
"nhsl1b",10.7578903945019,5,0.0563973255736311,0.226959277814532
"nrxn2a",10.7483479762581,5,0.0566042153251872,0.227331676901964
"muc5.1",5.68993070268096,2,0.0581362810491326,0.233013965172733
"shank3a",10.61461162475,5,0.0595797782411477,0.238226822019361
"birc5a",10.610368824917,5,0.0596765379102826,0.238226822019361
"hist2h2l",10.5517254789856,5,0.0610291164237891,0.243138042986959
"gli2a",10.5052404912889,5,0.0621216220152963,0.246995569132818
"tenm4",10.4971357704443,5,0.0623139668980327,0.247265800785008
"pleca",10.4756914581624,5,0.0628255857894988,0.248799331771959
"wwtr1",10.4655230719273,5,0.0630695552042281,0.249268937864822
"si:ch1073-153i20.4",10.4448795941997,5,0.063567582362233,0.250687897581035
"pcdh18a",5.50511758367853,2,0.0637644922199024,0.250687897581035
"adka",10.4350143806438,5,0.0638068793641871,0.250687897581035
"smc4",10.4037723015815,5,0.0645702788563327,0.253186813345936
"zgc:174944",5.46612100603671,2,0.065019990967944,0.254095038036652
"h1-10",10.3840115691595,5,0.0650575323745753,0.254095038036652
"ccne2",10.3626816714435,5,0.0655873339505779,0.255661999791664
"hist1h4l.6",10.3341327590737,5,0.0663027558358402,0.257944967909296
"mid2",10.3183078975762,5,0.0667024529958098,0.258868264386478
"nhsl1a",10.3117947051138,5,0.0668676130308785,0.258868264386478
"epha4a",10.3093096798568,5,0.0669307283172282,0.258868264386478
"pprc1",10.2974464744145,5,0.0672328003227636,0.259531664158551
"plekhg4",10.2905850295663,5,0.0674080933360799,0.259704049519626
"kif4",10.2778652544788,5,0.0677341813363337,0.260455614113407
"tox3",10.2587603524986,5,0.0682267277927785,0.261843117474988
"CU459186.5",10.2304753183447,5,0.0689620882408015,0.263640023183711
"shmt1",10.2260018187652,5,0.0690790661193046,0.263640023183711
"afap1l1b",10.2254777270947,5,0.0690927827357714,0.263640023183711
"zgc:195170",5.32896982895942,2,0.0696352123868907,0.265200770546243
"si:ch211-161c3.6",8.66225572345356,4,0.0701187504252168,0.266531693776923
"cirbpa",10.1735296387582,5,0.070465048520109,0.267336863469421
"fbl",10.1579547585797,5,0.0708813996753355,0.26840423343727
"tyms",10.1269238807759,5,0.0717177643681093,0.270747530617716
"spp1",7.00393017247245,3,0.071772609977634,0.270747530617716
"coro1a",10.1116412962714,5,0.0721330399253396,0.271289774160292
"grwd1",10.1095778679943,5,0.0721892809511039,0.271289774160292
"tlx2",10.1015343359989,5,0.0724089062839217,0.271601708853654
"cyt1l",5.23103958318049,2,0.0731297665773859,0.27358419615639
"thy1",5.22877351072647,2,0.0732126722108648,0.27358419615639
"unga",10.0610350423911,5,0.0735242022861932,0.274232859559009
"bard1",10.0259704808746,5,0.074502719610464,0.277362184617233
"unc5b",9.98170973962842,5,0.0757551544514021,0.28066402623088
"anp32a",9.98122089445045,5,0.0757690957730126,0.28066402623088
"dcbld1",9.979676001921,5,0.0758131700633714,0.28066402623088
"rnf220a",9.96464915040773,5,0.0762431158322135,0.281731067424611
"CRACD",9.94526269676739,5,0.0768011434694733,0.282755687220562
"slc7a3a",9.94513385567639,5,0.0768048647379795,0.282755687220562
"BX323453.1",8.4013817489317,4,0.0779334986599449,0.285920954946748
"igf2a",9.90422960697333,5,0.0779947856106369,0.285920954946748
"si:ch1073-268j14.1",9.89609928849199,5,0.0782333286312028,0.285920954946748
"pknox2",9.89500619340001,5,0.0782654515403254,0.285920954946748
"id2a",9.88406833030289,5,0.0785875582339128,0.285920954946748
"lama5",6.7971336302687,3,0.0786527372772683,0.285920954946748
"csrp2",9.87743560401847,5,0.0787834823692919,0.285920954946748
"myh9a",9.87636217159475,5,0.0788152330537313,0.285920954946748
"cxcl12b",9.8710880866549,5,0.0789714058418972,0.285965673613282
"dpp6a",8.35218626629044,4,0.0794964761992125,0.287343626698245
"rrs1",9.84294762414652,5,0.0798095440479254,0.287679292419918
"gpt2",8.33672539929154,4,0.0799937514840502,0.287679292419918
"foxl2b",5.05087074600854,2,0.0800234651449773,0.287679292419918
"bnc2",9.75681755966393,5,0.0824263498066341,0.295369140925345
"lyar",9.75387990427691,5,0.0825169870758145,0.295369140925345
"prkcbb",9.75092431322317,5,0.0826082708020582,0.295369140925345
"armc1l",9.73742183756455,5,0.0830264859338563,0.295905175046791
"gcgb",4.97648331077885,2,0.083055879112731,0.295905175046791
"rassf2a",9.72612180905233,5,0.0833779889579086,0.296236404063305
"tsr1",9.7219036241591,5,0.0835095539067746,0.296236404063305
"fam102ab",4.96352192547391,2,0.0835958866597153,0.296236404063305
"gpc6a",9.66907780478409,5,0.0851735254761299,0.301289979798125
"dnajc9",9.63516546243904,5,0.0862578301558304,0.304583599200339
"tgfbr3",9.62282751176011,5,0.0866554734334201,0.305445179407161
"hist1h2a2",9.56737883788188,5,0.0884635213342333,0.310954704291785
"krcp",9.56271848076703,5,0.0886170589872753,0.310954704291785
"zcchc7",9.56057421411742,5,0.0886877853789949,0.310954704291785
"rassf7a",9.51911353102632,5,0.0900655960081403,0.314914188382506
"diaph2",9.5170736911762,5,0.0901338899344294,0.314914188382506
"bves",9.49714312948897,5,0.0908036810468688,0.316697750738904
"plekhg5b",9.44158509661466,5,0.0926950497062061,0.322202159895474
"ckap2l",9.43525270551796,5,0.0929129103899902,0.322202159895474
"carmil3",4.74926391052281,2,0.0930487290045323,0.322202159895474
"si:ch73-364h19.1",9.42699832423324,5,0.0931976027823596,0.322202159895474
"cxadr",9.42375221533395,5,0.0933097802563718,0.322202159895474
"si:ch211-250g4.3",4.73962784128723,2,0.0934981227299487,0.322202159895474
"igdcc4",9.41528489864057,5,0.0936029744306082,0.322202159895474
"rasgrp3",9.4100598565658,5,0.0937843222046764,0.322202159895474
"nr5a2",9.40844115455404,5,0.0938405687019515,0.322202159895474
"dok4",9.40193606934495,5,0.0940669196838974,0.322422476433772
"cplx2",9.39258077480574,5,0.0943933266727572,0.3225212495265
"her9",9.39017738210915,5,0.0944773491650248,0.3225212495265
"pola1",9.38717414326175,5,0.0945824388701959,0.3225212495265
"kcnn1a",9.36442846469954,5,0.0953818530342211,0.324690280534301
"pcdh15a",9.34763325529091,5,0.0959761122378905,0.326154719878506
"tanc2a",9.33902130086584,5,0.0962821431299087,0.326636349048223
"mybl2b",9.32288306240332,5,0.0968580388151901,0.32803029159216
"gulp1a",9.31337173731281,5,0.0971989312057645,0.328260123294958
"vim",9.30874749717334,5,0.0973650646171059,0.328260123294958
"aurkb",9.30289034589886,5,0.0975758664123356,0.328260123294958
"hspa9",9.30259839715268,5,0.0975863847421129,0.328260123294958
"pcdh1b",9.28804159971611,5,0.0981121579471512,0.329471233106312
"chaf1b",9.261513891762,5,0.0990769920440855,0.332150185807153
"htr4",9.23217600677778,5,0.10015415798151,0.335196070820271
"rrm2",9.21727941027412,5,0.100705197080054,0.336077824159276
"arid3c",9.21157090715946,5,0.100917094895979,0.336077824159276
"rhag",9.21136409956119,5,0.100924779186664,0.336077824159276
"fkbp16",4.58315421953996,2,0.101106879400123,0.336121197738201
"mis18bp1",9.18934182202326,5,0.101746127473639,0.337528932668443
"sinhcafl.1",9.1859396919372,5,0.101873558421623,0.337528932668443
"kdm6bb",9.18151038658188,5,0.102039682361033,0.337528932668443
"poc1b",9.15614543589562,5,0.10299579485176,0.340125648115114
"hist1h2a3.4",9.15157025846502,5,0.103169122585437,0.34013302769461
"cyp26b1",9.12662915445734,5,0.104118700028106,0.342316598318117
"slc8a2b",9.12513535518125,5,0.104175825946912,0.342316598318117
"atf3",9.11327016203253,5,0.104630593481822,0.343243597098783
"cenpt",9.09649580294428,5,0.105276614370617,0.344507708522864
"CR848833.1",4.4975786693404,2,0.105526905022387,0.344507708522864
"plcl1",9.08979198289987,5,0.10553581211792,0.344507708522864
"wnt5b",7.63580277898148,4,0.105867924969911,0.345025303016692
"inpp5l",9.05352661096248,5,0.106948113837819,0.347975205089334
"cenpf",9.04583432634129,5,0.107249887253624,0.348238810514955
"ccl39.7",4.4627724974581,2,0.107379472256372,0.348238810514955
"gas2l1",9.03302730157436,5,0.107754039264606,0.348884413775305
"qkib",4.42714571495745,2,0.109309403081327,0.353344867196225
"hnrnpa0b",8.96697599675684,5,0.110388646493601,0.356254268229349
"snrkb",8.93676110645771,5,0.111613286200744,0.359622711453936
"CU929150.1",4.37901715523276,2,0.111971760528637,0.360193948108301
"atp8b2",4.3563799720204,2,0.11324632267465,0.363705475730541
"postnb",8.88103275857866,5,0.113904489419696,0.365229233816704
"bms1",8.86480432194304,5,0.114579694789958,0.366220033820715
"kif22",8.86246969439271,5,0.114677128681392,0.366220033820715
"ek1",8.8603385191064,5,0.114766137359309,0.366220033820715
"ssbp2",8.85300868121919,5,0.115072747836855,0.366363251750228
"kidins220a",4.32252536826744,2,0.115179593734352,0.366363251750228
"agap3",8.831074393799,5,0.115994718338656,0.36836661350998
"ctdp1",8.81844897976419,5,0.116528442084822,0.369471360230664
"rundc3aa",4.29405852502159,2,0.116830716139986,0.369779295278636
"ntrk3a",8.80739477303454,5,0.116997573807979,0.369779295278636
"wdr43",8.77248222323645,5,0.11849050642054,0.373903375815925
"csf1rb",4.25830308004931,2,0.118938165326475,0.374386217981427
"mtss1lb",8.76019181439699,5,0.119020165877395,0.374386217981427
"si:ch73-380l10.2",8.75047847087436,5,0.119440282633078,0.37511418937529
"si:ch1073-153i20.5",8.74599863946303,5,0.119634494415557,0.375131506148464
"cita",8.7159756297066,5,0.120943464525983,0.378638751933313
"serpinf1",8.70515244276072,5,0.121418513764291,0.379528310319828
"spsb4a",8.6976931408407,5,0.121746898181205,0.379957352565519
"NPAS3",8.68688609232262,5,0.122224087452984,0.38084872391306
"smap1",8.67724194152061,5,0.122651356251175,0.381581997225877
"csf1ra",4.19040171803882,2,0.123045526367937,0.382210166280403
"kif18a",8.66188183933973,5,0.123334650191583,0.382510584369527
"stim2b",8.63725679271317,5,0.124437276716206,0.38532913724582
"si:dkey-108k21.21",8.6259645162724,5,0.124945878450327,0.386081403545736
"si:ch211-13k12.2",8.62129979607588,5,0.125156523786908,0.386081403545736
"loxl2a",8.61894835465126,5,0.125262829621227,0.386081403545736
"anxa2a",8.60614254095755,5,0.125843197080282,0.386527038514896
"esco2",8.60276960964448,5,0.125996463694015,0.386527038514896
"hmmr",8.59798314074401,5,0.126214250854904,0.386527038514896
"hsp70.3",4.13936384110781,2,0.126225925192659,0.386527038514896
"tspan2a",8.59435488489193,5,0.126379564906782,0.386527038514896
"hist2h3c",8.55764131141397,5,0.128063363871694,0.391075218704959
"si:ch211-26b3.4",8.54307146846359,5,0.128737168568309,0.392386558628065
"stat3",8.53402036675238,5,0.129157357464304,0.392386558628065
"ncl",8.53347658576859,5,0.129182641281898,0.392386558628065
"shc1",8.53133432967142,5,0.129282291700897,0.392386558628065
"nexmifb",8.51161372109147,5,0.130202883773801,0.394578251436458
"ctnna2",7.10299982420657,4,0.130544243052792,0.395010586284552
"cdh11",8.4818017627697,5,0.13160576221763,0.397617409253266
"cntfr",8.47575875795539,5,0.131891783359704,0.397876882123051
"aqp8a.1",8.46350843739683,5,0.132473318358649,0.398495028645794
"sorcs2",4.04238160672382,2,0.13249759252257,0.398495028645794
"dip2ca",8.44316806003681,5,0.133443988636602,0.400735119954026
"col11a1a",8.43522306802866,5,0.133824866659712,0.401272752518111
"ndnf",8.42816279216038,5,0.13416415104494,0.401684235357441
"e2f8",8.42108440075424,5,0.134505081225732,0.402099400716926
"fosl1a",8.41488962519811,5,0.134804090161459,0.40227206469721
"cadm1a",8.41134169645761,5,0.134975609918986,0.40227206469721
"prrc2c",8.4073278712165,5,0.135169888942523,0.40227206469721
"gadd45ab",8.38386129170572,5,0.136310759592892,0.404748624352352
"tanc1a",8.38184382219599,5,0.136409244625793,0.404748624352352
"bub3",8.37719075380704,5,0.136636632719668,0.404819114525634
"zgc:174855",3.97187084042519,2,0.137252165599726,0.406037656565856
"rbms3",8.34716868510142,5,0.138111951067846,0.407974084283623
"chst15",8.33044769246522,5,0.138939813283242,0.409810606538702
"bmp1a",8.30256863156858,5,0.140329998957771,0.412998254232907
"hist1h2a11.1",8.30045250025508,5,0.140436026087246,0.412998254232907
"slc29a2",8.29577863385143,5,0.140670460550099,0.413076625662624
"rasl12",8.28433018077131,5,0.141246178060518,0.414155460153849
"igfbp3",8.26287427279324,5,0.142330825092632,0.416541573807997
"CABZ01026153.1",8.25576519785583,5,0.142691843961813,0.416541573807997
"tmem108",8.25570064829317,5,0.142695125715194,0.416541573807997
"trpv4",8.25171156205686,5,0.14289806505888,0.416541573807997
"syt2a",3.88541045689169,2,0.143315723122641,0.417147375648332
"cenpp",8.23748658154866,5,0.143623841975233,0.417433037787664
"kirrel1b",8.23323339026612,5,0.143841483587603,0.417455283754972
"postna",8.20979368946077,5,0.145046215292441,0.42033801166381
"BX539321.2",5.39086956834389,3,0.145313495673597,0.420499606112242
"sema5ba",8.16622113911082,5,0.147309653240973,0.4246040570168
"nop56",8.16335223495109,5,0.147459781077155,0.4246040570168
"jupb",8.16168547262616,5,0.147547064212426,0.4246040570168
"macf1a",8.16093805628575,5,0.147586219013385,0.4246040570168
"CKS2",8.14747313063245,5,0.148293191094676,0.42602147961881
"gnl3",8.10961062296361,5,0.150297334102324,0.431103188548208
"p4ha1b",8.10206955764983,5,0.150699363515991,0.431103188548208
"inhbaa",3.78446224622393,2,0.150735124763583,0.431103188548208
"tnc",3.78188505566179,2,0.15092948653398,0.431103188548208
"b3gnt7",8.07996891645679,5,0.151883104553993,0.43320460811096
"rab8b",8.07281444845416,5,0.152268073870124,0.433680416695999
"slco1d1",3.76031213288079,2,0.152566293420441,0.433908142088464
"si:ch211-113a14.18",8.05373098822466,5,0.153299162582048,0.434922524405004
"BX005396.2",8.05259920060259,5,0.15336050785106,0.434922524405004
"flt4",8.03521774381083,5,0.154305359323454,0.436978709878954
"slc7a3b",8.0251849110772,5,0.154853088792139,0.437906032032394
"primpol",8.01369746808992,5,0.155482347146578,0.438629109077012
"si:ch1073-475a24.1",3.72157532288045,2,0.155550061317552,0.438629109077012
"prss35",3.71447740220051,2,0.156103083061719,0.439565055420252
"bcl11aa",7.99107803040463,5,0.156728020770097,0.440700573254529
"si:ch211-266k2.1",3.69338800033536,2,0.157757852579206,0.442307464429843
"aanat2",7.96993515959352,5,0.157900362076147,0.442307464429843
"CABZ01087948.1",3.68579255147036,2,0.158358112519838,0.442307464429843
"zgc:113983",7.95752275914677,5,0.158592221289912,0.442307464429843
"glceb",7.95705269501706,5,0.158618474985222,0.442307464429843
"slx4ip",7.95676728156767,5,0.158634417574687,0.442307464429843
"ttyh2",7.9332010618519,5,0.159955675575586,0.445366782975161
"thbs3b",7.91217593640609,5,0.161142665166384,0.447700604366767
"SIPA1",7.90977046040502,5,0.161278962924852,0.447700604366767
"rcan3",7.90388281773584,5,0.161612994895991,0.447700604366767
"arl5c",7.90244458299039,5,0.161694685078138,0.447700604366767
"hoxb9a",6.53645578955505,4,0.162507818160727,0.44932620654176
"zgc:153405",7.86113222587547,5,0.164056792007551,0.452979031265294
"c1qbp",7.84612158462721,5,0.164922557619169,0.454737925862562
"si:ch211-161h7.4",7.83686151573586,5,0.16545865403286,0.455508838427029
"igdcc3",7.83338344185383,5,0.165660407536591,0.455508838427029
"si:ch211-113a14.11",7.82882560454045,5,0.16592512308279,0.455606553437274
"dct",3.58169792529348,2,0.166818486869711,0.457427795719981
"tspan33a",3.57354049074669,2,0.167500281792802,0.458664683476708
"f8",7.7921296161813,5,0.168069997336774,0.459591684601796
"CR847947.1",3.56101926875126,2,0.168552225367941,0.460277230812455
"ubash3ba",3.55557607643414,2,0.1690115812641,0.460898523392361
"si:ch73-208g10.1",7.74923419575657,5,0.170608096647258,0.46407209540035
"cep112",7.74866158574828,5,0.170642204093388,0.46407209540035
"mycn",7.74003203791343,5,0.171156947261826,0.464836080814905
"gpd1b",3.52162154187526,2,0.171905431379019,0.465987164352853
"cks2",7.72512098308572,5,0.172049586838528,0.465987164352853
"ppp1r14aa",7.72096154874222,5,0.172299315584467,0.466028625009417
"prc1b",7.70786274919793,5,0.173087833311932,0.467525288891468
"dapp1",3.48653539724795,2,0.174947788916176,0.471804924057491
"ces2b.1",7.67390260545621,5,0.175146898367419,0.471804924057491
"shcbp1",7.66252070234534,5,0.175841785046637,0.47266041998339
"slc6a9",7.6609152405123,5,0.175939995366051,0.47266041998339
"kaznb",7.65427920294323,5,0.176346448400785,0.473113008664994
"srgap1a",3.46489165023052,2,0.176851333138416,0.4738281001067
"MAN1C1",7.62383655328563,5,0.178221579924462,0.476656195122123
"cacna1aa",7.61909927251514,5,0.178514936057602,0.476656195122123
"rgs6",3.44491996349965,2,0.178626189821922,0.476656195122123
"tmem256",7.61217150451171,5,0.178944697260175,0.476709590342365
"dlgap1b",7.60809706883957,5,0.179197874763717,0.476709590342365
"pcdh17",7.60310607516147,5,0.179508431403749,0.476709590342365
"slc18a2",7.60154964484795,5,0.179605373826173,0.476709590342365
"cntn4",7.58588404882646,5,0.180583653346078,0.478667070469338
"gria4b",7.56348242780765,5,0.181990653015047,0.481754218633708
"kcnq5b",7.55614830003864,5,0.18245336535353,0.482336822237789
"sec14l8",7.54694201275436,5,0.183035642805688,0.482623665612454
"tubb4b",7.54675628395998,5,0.18304740637414,0.482623665612454
"sgo1",7.54204692446644,5,0.183345904690615,0.482770408642307
"p3h4",7.53456182599285,5,0.183821212447052,0.48338170680521
"prr11",7.50652702171942,5,0.185610976150651,0.487443356126148
"rttn",7.49794756841622,5,0.186161713558054,0.488244705215582
"fkbp1ab",7.49039499737312,5,0.18664770710253,0.488609006790679
"frem2a",7.48815318088066,5,0.186792175634264,0.488609006790679
"espl1",7.4744465709981,5,0.187677578747799,0.489700046033605
"gfra4a",3.34580011560011,2,0.187701929113484,0.489700046033605
"si:dkey-286j17.4",3.33312523408713,2,0.1888952562953,0.492167456769406
"tbx16",7.44881609785473,5,0.189343000377737,0.492384037156122
"abi3bpb",7.4468123813233,5,0.189473736632009,0.492384037156122
"BX294178.2",6.12336216728231,4,0.190122983295143,0.493426228186351
"bmp7b",3.3154103497592,2,0.19057581684969,0.493956615250565
"bop1",7.42023097866089,5,0.191215506168951,0.494969305031086
"clybl",7.37997069404792,5,0.193879985882012,0.500943582849211
"palld",7.37775660182986,5,0.194027444061314,0.500943582849211
"si:ch73-368j24.11",7.36472454165009,5,0.194897342194118,0.502536856396766
"colec12",7.35371057958512,5,0.195635155008106,0.503446629811828
"sulf1",7.35190017488997,5,0.195756662396651,0.503446629811828
"CR762436.2",7.34000123721762,5,0.196556894997763,0.504851559761695
"got2b",7.33339240965937,5,0.197002572452062,0.505343372947999
"lhx8a",3.23886429355712,2,0.198011108410387,0.507275880824548
"FP236812.1",7.29964016354098,5,0.199292321552033,0.509901074961958
"pcbp3",3.21003784229192,2,0.200885753885601,0.513317324838786
"b4galt5",4.62589647326875,3,0.201331774809551,0.513796621721936
"slc7a5",4.61602524951712,3,0.202171657314562,0.515207467608263
"col18a1b",5.95673207834276,4,0.202402933703246,0.515207467608263
"lrrc15",7.24667967960379,5,0.202931319344224,0.515891896235701
"hmox1a",3.17843622636496,2,0.204085120832688,0.518162477925139
"atp1a3a",3.17525678568394,2,0.204409817120236,0.518324893412027
"hist1h2a11.3",5.88916639015018,4,0.207579703391767,0.525692293430359
"npdc1a",7.15866930082447,5,0.209104803922441,0.528880852668974
"col19a1.1",5.84819113367365,4,0.210775926186749,0.531939940941318
"tmtc2b",7.1342007494507,5,0.210849433330864,0.531939940941318
"lsp1a",7.12672690611217,5,0.211384797105126,0.532614672553854
"lcp1",3.09815263648798,2,0.212444113979512,0.533144919641957
"bcl2a",7.1110832963577,5,0.212509130805433,0.533144919641957
"rab11fip5a",3.09696168576259,2,0.21257065688819,0.533144919641957
"si:dkey-111i23.1",3.09604632618385,2,0.212667968448728,0.533144919641957
"si:dkey-57a22.11",7.10317876505728,5,0.213079180325839,0.5335030358788
"ncaph",7.09501938733417,5,0.213668975198083,0.534306820998477
"he1.2",3.07691856333222,2,0.214711656901436,0.535029626831412
"nr2f5",7.07807601792158,5,0.214898158518567,0.535029626831412
"si:dkey-102m7.3",7.0777112492944,5,0.214924687297658,0.535029626831412
"enox2",7.07172116021283,5,0.215360731540726,0.535029626831412
"hist1h4l.15",7.06982056773212,5,0.215499241047354,0.535029626831412
"ece2b",7.06327468377492,5,0.215976865738076,0.535029626831412
"ncapd2",7.05942053024016,5,0.216258507513031,0.535029626831412
"wfdc1",4.4552454713414,3,0.216317197530956,0.535029626831412
"mmp9",3.05898420360342,2,0.216645673324865,0.535029626831412
"cacna1g",4.45158876856316,3,0.216649320723987,0.535029626831412
"adgrf3b",3.05231248679265,2,0.217369579367946,0.535492295633273
"smyd3",7.0435022266567,5,0.217425046206208,0.535492295633273
"pvalb3",3.04978221026541,2,0.217644755971673,0.535492295633273
"meis2a.1",7.03173033263437,5,0.21829115949602,0.536418819626808
"wbp2",3.03834508958077,2,0.218892936137194,0.537233527210792
"kcnq5a",7.01795495698068,5,0.219308396480589,0.537474971712494
"hand2",3.03146938603867,2,0.21964675261759,0.537474971712494
"slc22a7a",5.7353632532722,4,0.219802390343188,0.537474971712494
"si:ch211-160j14.3",6.99628044409895,5,0.220917083047484,0.539537052946435
"pdzrn4",2.99784750879897,2,0.223370432274349,0.544254926074688
