"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"klf7a",20.0302331661651,8,0.01022227188077,0.0142156134836083,0.294523736653056
"olfml2a",19.9813436339246,8,0.0104068647342702,0.0144602474122554,1.07575746194018
"col12a1a",19.8829992591092,8,0.0107878833125221,0.0149771779988849,0.357760689545074
"spp1",19.8777737421635,8,0.0108084972747715,0.0149933026309487,7.55594277365736
"CR936518.2",19.8584618370657,8,0.0108850072169181,0.0150868735635487,6.63026647312797
"tox3",19.8225057520474,8,0.0110288388103998,0.015273520746572,2.29231317177168
"pcbp4",19.746122567168,8,0.0113404351147833,0.01569199742627,0.490824931819963
"hsp90aa1.2",19.6903628411828,8,0.0115731897805913,0.0159943349549812,0.252145230272922
"BX510306.1",19.6891905004201,8,0.0115781320262349,0.0159943349549812,1.24176469680107
"afap1",19.6813836155453,8,0.0116110949822821,0.0160265818065302,0.322755633224523
"itga2.2",19.4515534840142,8,0.0126226180671255,0.0174083457780059,0.860731783282867
"slco1d1",19.415016023159,8,0.0127909724007881,0.0176259388086956,1.09701711778054
"thy1",19.4111853331363,8,0.0128087465686347,0.0176358444490458,0.406166348886482
"fhdc2",19.401999729509,8,0.0128514631487197,0.0176800475687588,4.37531467134665
"hbegfb",19.3513748601429,8,0.0130893345573655,0.0179924351258836,0.774855265899255
"rtn4r",19.2253988308441,8,0.0136995963471502,0.0188157687669846,0.536318632490311
"trpv4",19.1745817030652,8,0.0139533557455679,0.0191485096145932,0.93980207156934
"pcdh15a",19.0921101480426,8,0.0143747279959501,0.019710532379632,1.93022371799532
"si:ch211-1e14.1",18.9902437035511,8,0.0149119115552085,0.0204302998774486,0.681098714995326
"pcdh19",18.7668911907115,8,0.0161572726724473,0.0221183371177462,0.63824379100036
"nitr3b",18.6103680681857,8,0.0170881716688164,0.0233734761906799,1.95704855047182
"plch2a",18.518541157512,8,0.0176577341478685,0.024132719516283,0.964858179247495
"hsd3b7",18.4979059287588,8,0.0177881779348337,0.0242910692126499,0.408596736915121
"p3h4",18.4269511566743,8,0.0182437121634048,0.0248927309289373,0.351005388317078
"hk2",18.373662345224,8,0.0185930692247808,0.0253486524783018,0.752345598432816
"si:dkey-286j17.4",18.2907236884937,8,0.0191494304628061,0.0260858145143377,0.378127560334098
"fxyd1",18.2410995787608,8,0.0194898056244227,0.0265277909887976,0.772470916416832
"cxcl12b",18.0530076328504,8,0.0208325723969355,0.0283322984598323,1.16064581269231
"spon1b",18.0377388538654,8,0.0209453253961355,0.028462407920034,0.826556498777536
"pcolce2b",17.9394864608468,8,0.0216847690487844,0.0294432153506722,0.577037750452629
"ntrk2a",17.7498751197539,8,0.0231819067763245,0.0314503718968702,1.01407265226224
"cyt1",17.72345029089,8,0.0233981241383892,0.0317178802396715,0.326064770013299
"cabp5a",17.686986284584,8,0.0236996052470668,0.0321004409281409,2.52639157419229
"hpdb",17.6452606166164,8,0.0240490745340562,0.032547325892557,0.949448004162352
"rasl10a",17.5815001215192,8,0.0245924736440003,0.033255731404955,1.41874825014968
"hoxa9a",16.9526818287559,8,0.0306055887797472,0.0413535368264873,4.41199297809119
"phlda2",16.9125842368181,8,0.0310323144119556,0.0418961392304036,0.695354756026115
"slc2a1b",16.8817725945957,8,0.0313639889366745,0.042309640136437,0.315488306884407
"csrp2",16.6719485639363,8,0.033712219732683,0.0454405809665452,0.420736071367901
"vim",16.6512529127321,8,0.0339525110689652,0.0457274724663671,0.896656453154565
"dacha",16.5805932076064,8,0.0347850036942579,0.0468108369585085,0.466652271611295
"fam13a",16.5108561288087,8,0.0356252360658127,0.0479028597947086,0.442834114820637
"cdh4",16.4801500125331,8,0.0360011590769593,0.0483692992114631,0.77243200962416
"kcnc4",16.3378459979915,8,0.0377919968334303,0.0507344615024132,2.89556129711047
"abca2",16.2327538470373,8,0.0391672924347661,0.0525384132015462,1.24767965769336
"CU138547.1",16.1819853961458,8,0.0398481853018791,0.05340875037243,1.96528051732842
"efcab11",16.0697161367007,8,0.0413930604373942,0.0554347577883431,1.68508735337999
"mapk10",16.024114684305,8,0.0420362544218573,0.0562509235878027,0.548995876900139
"igsf9bb",15.8906240653822,8,0.0439726418954172,0.058794880736569,1.16949816820214
"BX663520.2",15.8032820116411,8,0.0452838723434646,0.0604995439648854,1.73937218554674
"myo10l3",15.7508552494409,8,0.0460881722171905,0.0615247555399354,0.151793456507729
"tspan9a",15.686922381201,8,0.0470868176395728,0.0628075565952989,0.409724858912195
"ptgs2a",15.499509261458,8,0.0501302547327912,0.0668136035078641,1.29099802436707
"CR589876.1",15.3173570021477,8,0.0532605722738195,0.0709289475684919,3.30371744469818
"rhbdf1b",15.3083287560045,8,0.053420291858524,0.0710848292622213,0.330423190588831
"CABZ01067348.1",15.1873282131408,8,0.0556037111302288,0.0739311913351645,0.695571499323414
"qkib",15.0168542068251,8,0.0588185676879787,0.0781433283637739,0.491420240534024
"klhdc8b",14.9262890252197,8,0.0605946703854736,0.0804388214041427,1.58155995638986
"palld",14.8511593997192,8,0.0621050105860641,0.0823781430225978,0.818586132191176
"plcl1",14.8332167692874,8,0.0624707476015772,0.0827973472587332,1.33421158948358
"si:ch211-160j14.3",14.8138991011352,8,0.0628667033320632,0.0832559044127324,1.46156143421017
"htr4",14.8108160604451,8,0.0629301075308361,0.0832736768438228,0.845452767761562
"ntn5",14.8047506658611,8,0.0630550150924147,0.0833727421777484,1.80254240554834
"pdgfc",14.7875189654039,8,0.0634111071539643,0.0837770852644762,0.284994287998612
"adarb1a",14.7490479684461,8,0.0642127155374735,0.0847689255827503,0.938232199042812
"CABZ01064472.1",14.7356809254901,8,0.0644933894283669,0.0850720402119234,1.02932098909302
"slc8a2b",14.6873205166784,8,0.0655181702615845,0.0863554364365504,1.18107378341461
"BX323453.1",14.6784851419299,8,0.0657069858215431,0.0865358406155659,0.494006691817064
"spock1",14.659062264116,8,0.0661237981291459,0.0870159934306138,1.07882107370176
"msi2a",14.5762017108108,8,0.0679290519094414,0.0893210737814755,0.298302947902804
"mef2ab",14.5730047649585,8,0.0679995893021055,0.0893433089726402,2.23753178805271
"znf536",14.4746175219472,8,0.0702031063309527,0.0921657802579726,0.737757871527303
"cadm1a",14.3692049266565,8,0.0726354544800403,0.0952839898927142,0.993230773100437
"KIRREL3.1",14.3094637605241,8,0.0740474946921957,0.0970598946948844,1.45998335600398
"nkx2.3",14.2730737696625,8,0.0749196928320471,0.0981259498885146,1.12053834658076
"ndst3",14.2544069787781,8,0.0753706832071157,0.0986390873708207,1.23335196597919
"calca",14.204101391857,8,0.0765982673312584,0.100166964971646,2.63135541683352
"BX088707.3",14.1433816802947,8,0.0781039299757968,0.102055801835041,1.37048725499555
"CR376783.1",14.0891791932407,8,0.0794704029851514,0.10375994621729,0.812826463172468
"ppap2d",13.9715974029053,8,0.0825087297180391,0.107642555763706,0.507180313470239
"si:dkey-28k24.2.1",13.9655255326551,8,0.0826684175263834,0.107714520849289,0.657782113156026
"AL772219.1",13.9645841390599,8,0.0826932005799761,0.107714520849289,19.631718268949
"shisa3",13.9369478473696,8,0.0834237225161785,0.108581188837464,2.847848649135
"has2",13.7740350529132,8,0.0878485782079388,0.114251156357866,2.64103885456915
"ctss2.1",13.6949454621643,8,0.0900713057999047,0.11705054248256,8.21134407817136
"crip1",13.5710413626659,8,0.0936542372465905,0.121611815473749,1.55329503870066
"sema7a",13.5216537126118,8,0.0951173051383232,0.123415444205955,1.00833130999049
"mcf2a",13.5022337985062,8,0.0956981346395972,0.124072445377096,0.903870188778941
"tafa5a",13.4326680840909,8,0.0978046551446556,0.126704942045876,2.15187174266989
"CT990561.1",13.4112596193821,8,0.0984611337275164,0.127456292766156,0.875523953737612
"si:dkey-35m8.1",13.1694884076169,8,0.106149578716055,0.13730217246968,0.900923586995612
"adamtsl3",13.1527199198378,8,0.106701913604156,0.137909533021353,0.527630219432011
"ttn.2",13.1080764353025,8,0.10818474862725,0.139717667606976,0.598440848868092
"hivep3b",13.0719366356763,8,0.109398351550303,0.141175564432847,0.471858232773621
"csrp1b",13.0255946099832,8,0.110972011057055,0.143095487941992,0.653537466684232
"cntn3a.1",13.006612842608,8,0.111622287112051,0.143822683935558,1.04315958640293
"mtnr1aa",12.9613681059455,8,0.11318574327431,0.145724457724112,1.37073004264684
"igsf3",12.8355158507652,8,0.117635699830358,0.151336738160136,0.20296468171061
"hsp70.1",12.7261509468509,8,0.121625699039908,0.156349085339882,0.511663297538468
"sema3gb",12.7001973020629,8,0.122589659117177,0.15746674794851,1.55694357515
"nedd9",12.532904916393,8,0.128963524791602,0.165526373114644,0.286474629863657
"CR847947.1",12.4166509354261,8,0.133559558630935,0.171293475503571,0.727128466561117
"hivep3a",12.2222724474353,8,0.141558757667428,0.181412992518412,1.10132858929598
"CR762483.1",12.2181063119825,8,0.141734596814419,0.181498722746212,0.941282028021223
"CU469539.1",12.1843102479532,8,0.143167924922107,0.18319336629818,2.33031051561125
"pdzrn4",12.1154113957152,8,0.146128319937156,0.186837897939603,2.9381562104005
"znf385b",11.9861839398266,8,0.151821386793758,0.193968121471166,1.22390940992146
"sema5ba",11.9550060162682,8,0.153222722599904,0.195608471916812,0.966760799553302
"btbd11a",11.8852306612672,8,0.15639853826099,0.199509927061875,0.183044338500924
"adra1aa",11.8077915968337,8,0.159987983614996,0.20393265547252,0.791909286956193
"ccn5",11.7136161245827,8,0.16444627312747,0.209455268371839,5.54537306307663
"creb5a",11.6452505315183,8,0.167747520623178,0.213496844429499,0.356070021420645
"egr4",11.5528039512583,8,0.17229942489292,0.21912278005466,2.18106698090782
"tcnbb",11.3635584758232,8,0.181937955869549,0.231204145292654,1.23628103067046
"ppp2r5b",11.3465521231184,8,0.182825497943064,0.232154938699043,1.20354051310541
"zgc:174356",11.2990256264256,8,0.185324771162697,0.235149328832485,0.444609743226372
"foxq1a",11.1030302853314,8,0.195929429622504,0.248415852169781,3.35638300098548
"zgc:112332",11.0945544004907,8,0.196398965620277,0.248821807394206,0.68760752567698
"trabd2b",10.9806803100971,8,0.202796284163175,0.256731466121466,1.17992128696038
"tnc",10.9735928318186,8,0.20319996005593,0.257047178020637,0.820265395638257
"nme2b.2",10.9470939095007,8,0.20471499088356,0.258767203954485,0.584197742560725
"dusp2",10.8267025975181,8,0.211713137886987,0.26741022571624,0.720542355955607
"lamb2",10.6451958498605,8,0.222624390702696,0.280978965841433,1.07102113518008
"CU062632.1",10.5732949007153,8,0.227068149028263,0.286370580076522,0.253508954360105
"slc7a5",10.5454417293696,8,0.228808271494612,0.288346883744344,1.03827063546781
"coro1a",10.3708932877724,8,0.239952736528693,0.302162705258354,0.524893250554875
"alcamb",10.3501132745895,8,0.241307185253895,0.303638799571745,0.930457661580511
"zgc:113625",10.3110907034012,8,0.243866715430091,0.306627885212476,1.26420256812126
"trim2a",10.3077244978871,8,0.244088489676692,0.306675281901485,1.45352666611273
"CR762400.1",10.2318004889224,8,0.249132082850588,0.312776224588605,0.908050042926838
"si:ch211-191i18.2",10.1624536722311,8,0.253808486122372,0.318407332740867,3.48816499747399
"nrxn1a",10.1472626150661,8,0.254841815967519,0.31946310413987,1.01127898687521
"eva1a",10.0305726099416,8,0.262886673997619,0.329300149533859,0.937795295875603
"epha4b",10.0124150976356,8,0.264155619085453,0.330641067916127,1.27106472593875
"GALNTL6",9.99619166825952,8,0.265293312280168,0.331773004558364,0.760031854423375
"CU179759.2",9.99384428204142,8,0.265458232338715,0.331773004558364,0.720875148199319
"kif26ba",9.91220872065277,8,0.271241888838139,0.338747366420045,1.74992676113413
"znf804a",9.90273520145496,8,0.27191913799749,0.339338789441063,0.55516918074669
"hsp70.2",9.87259403891749,8,0.274082309667388,0.341782281366668,0.607657866980392
"CR513789.1",9.84803285327732,8,0.275854500471645,0.343734927289275,2.76196643403646
"apof",9.78507550355413,8,0.280436080003771,0.349182742366429,0.803600372571135
"si:dkey-65b12.6",9.76230688955284,8,0.28210682888461,0.351000729590561,1.2380393790344
"abhd15a",9.68541382345888,8,0.287803526480783,0.357734352240521,2.93055694779481
"pde4cb",9.6834751533224,8,0.287948239108366,0.357734352240521,0.973314623274542
"bag3",9.6478851711857,8,0.290614349371095,0.360777575299734,0.407760340480397
"dspb",9.61362150140238,8,0.293198108206388,0.363714108914254,0.378263654963051
"cpne9",9.56142897640228,8,0.297165929456792,0.368361933389149,1.57075933602035
"htr2cl1",9.4693632697143,8,0.304259508501359,0.376874603095363,0.410810771333316
"cpne5b",9.45801940756307,8,0.305141891121683,0.377686768654326,0.761646714512884
"zbtb20",9.33381878544459,8,0.314922639038839,0.389503427348705,0.610772227921279
"met",9.20711896614025,8,0.325126206067651,0.401825118181534,0.642168624752079
"CR847968.1",9.11474531781425,8,0.332708904756311,0.410891797868061,0.511879141491634
"atp8b2",9.08291146741418,8,0.33535002848046,0.413846775887738,5.87827247348946
"ncanb",9.07673588744973,8,0.335864048573944,0.414174318966832,1.52920452201152
"lama5",9.06122198426104,8,0.337157711806474,0.415462091619516,0.76936507333165
"gfra4b",8.98266536521297,8,0.343760399023202,0.423285162433595,2.47977273812185
"mthfsd",8.96116928163622,8,0.345582266245898,0.425214221244953,0.783125369389866
"si:ch211-194e15.5",8.92775175466436,8,0.348427384976157,0.428229909544972,2048.45354979251
"CR762407.2",8.9263476207473,8,0.348547273315115,0.428229909544972,1.19924608214434
"kidins220a",8.91897440649181,8,0.349177268993852,0.42868778934691,0.389053309684513
"hpn",8.87638861220011,8,0.352830833028487,0.432854320931856,2.86175912856624
"hsp70.3",8.64324186353175,8,0.3732792270387,0.457603526303513,0.257505792255935
"mb",8.62433353691372,8,0.374970379144997,0.459338714452621,1.38378841916819
"CR954285.2",8.57761576678113,8,0.379169663286063,0.464141556968833,0.476758289854465
"col1a1b",8.54379697321933,8,0.38222797344888,0.467541706142316,0.499683743405437
"CU179643.1",8.50283544500311,8,0.385952881299342,0.471751650949893,0.62594751261205
"RTKN",8.45441349055689,8,0.390385256411097,0.476819528724991,0.354939030259821
"cdh24b",8.34450671075019,8,0.400561393355755,0.488890315993177,5.73419077934958
"usp43a",8.29668982965595,8,0.405038296813931,0.49399253476721,0.938301123717021
"si:ch211-263k4.2",8.2444335703735,8,0.409964827726498,0.499635261881745,0.667335467907125
"eda",8.21812076691292,8,0.41245883729199,0.502307326702088,1.11600941813934
"CABZ01118738.1",8.1545056188945,8,0.418525042266933,0.509322659179482,8.49957106838375
"si:ch211-244b2.4",8.08187537721292,8,0.425513455568865,0.517449209472795,0.793178690120807
"pcdh7a",8.00581561543445,8,0.432902237821594,0.526050421743819,1.56994599754662
"CABZ01010830.1",7.97875428519403,8,0.435548225053465,0.528681370828021,28.4196509319261
"nectin1a",7.97718443916546,8,0.435701994085758,0.528681370828021,2.25870030122513
"sulf1",7.95979673984842,8,0.437407146324412,0.530364123563661,0.773027993672694
"plxnc1",7.95556281057235,8,0.437822907109952,0.530482155087404,0.66342201558782
"CABZ01070258.1",7.91398891169564,8,0.441916812495896,0.5350533500132,0.238779603492633
"myo16",7.89115095405714,8,0.444174529476287,0.537396344304643,0.795273181454796
"s100a11",7.8360680262967,8,0.449645301276311,0.543620516637398,0.803626664092189
"slc29a1b",7.78662722822671,8,0.454585881670786,0.549195126079427,0.467177547763176
"prss35",7.73242600085043,8,0.460034442557956,0.555374913986634,0.788369841565813
"pde3a",7.66450260495665,8,0.466909193443961,0.563266268122837,0.498363303064609
"xpr1a",7.65564695271787,8,0.467809279821235,0.563943748322849,0.956289437194612
"si:ch211-1a19.3",7.6439796582094,8,0.468996456852719,0.564966086129161,0.779477446267003
"samsn1a",7.60022842990611,8,0.473461476512915,0.569932673316847,2.46317309713684
"isl1",7.55705882657473,8,0.47788734324161,0.574844991942615,0.991465094215844
"olfm2a",7.55002235895138,8,0.47861062019394,0.575299634374534,1.3334283803522
"cadm4",7.51153888154575,8,0.482575533443844,0.579647324237523,0.62666829899665
"nfatc2a",7.50744316766041,8,0.482998420716889,0.579737297488715,0.319822705039784
"SRCIN1",7.49905840735922,8,0.483864699234056,0.580358955308811,1.76806778862154
"FRMD5",7.46170843002637,8,0.487732329581737,0.584577022361995,1.0989305598273
"meis2a",7.41233141690168,8,0.492867088745925,0.590306664162984,0.496720587960221
"si:ch211-121a2.4",7.28577544655938,8,0.506136916502311,0.605764441733369,2.75227425331462
"nes",7.07340204606517,8,0.528734276715628,0.632355567127233,0.893934067165056
"CR376857.2",7.06772907966223,8,0.529343179000899,0.632629652952294,1.76937441030396
"rdh10a",7.03725184850169,8,0.532618863250232,0.635887122457256,5.12068489073248
"pvalb2",7.03526946099133,8,0.532832186644855,0.635887122457256,0.353202459224562
"kcnd1",7.01295511998146,8,0.535235553491586,0.637848585269024,1.21976445848228
"CR925802.1",7.01290004729607,8,0.535241489919625,0.637848585269024,0.786911154745488
"grm6a",6.91992627721718,8,0.545296223744869,0.649366339355934,2.51974987312362
"islr2",6.87817066621378,8,0.549832505310595,0.654300681319608,2.85357273779969
"kcnd3",6.86966830581196,8,0.550757690924725,0.654933842313056,4.98621158970322
"nmur3",6.80843354169334,8,0.557435426119324,0.66240186869814,1898.26618428955
"si:dkey-172j4.3",6.69970964093095,8,0.569350846234379,0.67607876680433,3.08576932627228
"egr3",6.65805922868565,8,0.573933916336521,0.681035544598749,3.79562630212068
"pex5la",6.6306578626291,8,0.576954251536016,0.684132229935234,6.5856830258062
"negr1",6.61961653373005,8,0.5781724115328,0.685089073693915,0.650138387540789
"si:ch211-254n4.3",6.6130482966369,8,0.578897366712712,0.685460563570276,1.60374741689285
"adarb2",6.60840974421694,8,0.579409470171067,0.68557967138139,0.535745480987828
"pvalb3",6.55774110504364,8,0.585010330079785,0.691715549973685,0.68982085413309
"gdf11",6.55270424853495,8,0.585567775232442,0.691883626622162,0.61364250444803
"olfm1b",6.51918739010681,8,0.589280163632722,0.695776578747069,1.75733267038869
"col11a1a",6.41968749190041,8,0.600329033534963,0.708320233618448,0.628669910583096
"pcdh18a",6.3966089548435,8,0.602897194778514,0.710846940198871,2.0269011330478
"lrrc4ca",6.33867934213484,8,0.609351432344966,0.717948717317336,2.40575283751178
"dab1a",6.2800468934392,8,0.615894146147945,0.725144627196096,0.577715788821794
"cyp26a1",6.2696138047937,8,0.617059305653916,0.726003392104113,1.0723003813133
"ces2b.1",6.24541067092613,8,0.619763283738775,0.728670169872124,1.28714560055397
"slc22a7a",6.18601848095129,8,0.626403788448202,0.735958188684559,0.471779943098204
"BX000522.1",6.17006942232429,8,0.628188102283182,0.737534445668627,1.84374274758873
"BX294178.3",6.15145035284133,8,0.630271619441035,0.739459519710397,1.54347644356594
"dlgap1b",6.12300986794885,8,0.633455078253297,0.742671471055589,0.673738180888566
"si:dkeyp-97a10.1",6.0884178329406,8,0.637328310703701,0.74668703630968,3.16036949419503
"fabp11b",5.98049140224923,8,0.649417247964253,0.760315625515422,2.26041886970444
"selp",5.89043518009873,8,0.659503374007196,0.771387948298722,1.28663305312298
"sdk2a",5.88778035162081,8,0.659800616041824,0.771387948298722,13.3042720407378
"rab11fip5a",5.79390786074578,8,0.670304665994924,0.783118915531236,11.2017246014365
"sned1",5.75808342110102,8,0.674309136937069,0.787245285309851,1.93337660311474
"rundc3aa",5.74326830572764,8,0.675964322604331,0.788625043038386,4.72126921702854
"MFAP4.3",5.72693797009868,8,0.677788156633589,0.790122709237117,1.508827621889
"en2a",5.72328030227349,8,0.678196563150706,0.790122709237117,6.23206877577235
"slc2a11b",5.70311949233216,8,0.680447009871615,0.791691617036481,0.498264091657338
"ctnna2",5.70270168973878,8,0.680493634811669,0.791691617036481,0.448079511002821
"tnnt2a",5.69657116850793,8,0.681177715359439,0.791934454842167,4.64155807670496
"mcama",5.61435501509171,8,0.690340149631974,0.802026979976895,1.37416150108334
"dachc",5.57435679965039,8,0.694788694466365,0.806632728209731,0.529846253407257
"tnn",5.56135564536818,8,0.696233235247552,0.807746914987759,0.743043101318692
"f13a1b",5.55251121841123,8,0.697215505860467,0.808323613614154,0.361727933720421
"cdo1",5.49129509654696,8,0.704004233055549,0.815626601022632,8.30058729138956
"shisa9a",5.4822631081222,8,0.705004291725308,0.81621761641026,0.963263353294878
"irs2b",5.46416137839111,8,0.707007297469714,0.817968164989266,0.340725002815748
"agbl4",5.39357788924633,8,0.714799982784562,0.826409973156891,0.871605557174732
"zgc:153704",5.38045423134621,8,0.716245597273126,0.827507049276718,0.337746771563264
"tmem200a",5.37407162755211,8,0.716948269174894,0.827744848541492,2.70966269824833
"FP236476.1",5.3539045086119,8,0.719166772505083,0.829731193208773,0.723672532171442
"gyg2",5.22057132875444,8,0.733762017058159,0.845984443196465,5.2554648965037
"lrrc38b",5.20199602152764,8,0.735784488464368,0.847729569696845,2.53245962565853
"cracr2ab",5.18212357193055,8,0.737945002122277,0.849631218753084,0.451230706191971
"he1.1",5.17399892446266,8,0.738827336097557,0.850059628410587,0.895955568625108
"cacna1g",5.14734641249707,8,0.741717740832661,0.852796243082963,0.774483667128213
"chrm2a",5.07064104091149,8,0.749999933594332,0.861724061633212,0.72455408833596
"dapp1",5.05535571374904,8,0.751643587148004,0.862602666012854,2.17837951666168
"il1b",5.05389849033588,8,0.751800162695476,0.862602666012854,1.58078070102287
"BX649276.1",5.04467748029276,8,0.75279044396273,0.863144445727397,0.910957796702417
"stc1",5.03126287954236,8,0.754229546094227,0.863685657839541,2.51677988569784
"cers6",5.03061223910513,8,0.754299299013525,0.863685657839541,2.99978988593917
"ccl25b",4.96092543011964,8,0.761744205622687,0.871611158356728,1.57013786568857
"ank2b",4.93678926443931,8,0.764310343339653,0.873947173647125,0.353445944721699
"TCERG1L",4.84264928387035,8,0.774254032643041,0.884710026325999,1.36046940738342
"si:ch211-266k2.1",4.83101470666347,8,0.775475431135098,0.885498333290661,10.8478244065708
"thbs1a",4.74871940708931,8,0.784064650437186,0.894692950430378,2.5723506934489
"adrb3a",4.73788048412074,8,0.785189156806415,0.89536285779568,0.704876658718999
"osr1",4.7224625884046,8,0.786785919379161,0.895954286348859,0.792199363387936
"vax2",4.72000619040407,8,0.787040011473852,0.895954286348859,2.86696204014223
"bmp7b",4.71728714290751,8,0.787321173598277,0.895954286348859,0.662020716612665
"ncam3",4.67263008440488,8,0.791923873519202,0.900576910090779,0.920484185405153
"ccdc141",4.65196326190789,8,0.794044169184482,0.902372159523429,0.496652465430497
"fkbp16",4.62809537288586,8,0.796484980293986,0.904100268684084,0.783006706443855
"lpar3",4.62647693791049,8,0.796650176727633,0.904100268684084,4.26343985098317
"cacna2d2a",4.61252544618608,8,0.798072578577297,0.905097968624763,0.242947717182642
"col27a1b",4.56439219745324,8,0.802956833271495,0.910017744374361,0.536227856192129
"scn1lab",4.55739353548567,8,0.803663977481233,0.910199990811512,0.647943045959376
"fstb",4.54981033178469,8,0.804429299938158,0.910447835391964,4.53438671015796
"ccl39.7",4.54336864842488,8,0.80507869041876,0.91056422147838,2.76195691775453
"si:ch211-136m16.8",4.51558367107915,8,0.807871991971264,0.913103621861686,0.893310695239742
"KCNMA1",4.48064133697599,8,0.811366742985693,0.916194731490623,1.8927047265749
"runx3",4.47723092833373,8,0.811706736902857,0.916194731490623,0.627974467871653
"CR925763.1",4.46827442726927,8,0.812598697610043,0.916580521474835,0.807445984717357
"dpyda.3",4.3779006438921,8,0.821520828954001,0.926017389064524,0.291490216391312
"lpin1",4.36248482305656,8,0.823028204177137,0.927089241486889,1.64354750317617
"hapln1a",4.2658216344013,8,0.832379015920579,0.936988811164652,0.857785062051631
"asip2b",4.25821009186816,8,0.833107737307833,0.937175888153173,1.14209245217433
"si:ch211-264f5.8",4.23110512839812,8,0.83569349753906,0.939450315047283,7.12451485946066
"zgc:171686",4.16348482039938,8,0.842080147120465,0.945991588066551,0.611328940840247
"rflnb",4.15708284619752,8,0.842679962119964,0.94602750464411,1.14673144277757
"ca14",4.12883831981267,8,0.845316058044696,0.948347846937686,0.971555933557931
"irx4b",4.0603588864337,8,0.851636996290279,0.954796255598657,2.17693777172946
"si:dkeyp-41f9.4",4.05067703741827,8,0.852522481501722,0.955146236840531,9.75248531514673
"CR854927.3",4.00623362477707,8,0.856560603131749,0.959025513990251,18.6347912292047
"chodl",3.99432928690317,8,0.857634729200071,0.959583249729562,4.43462182365123
"ncam1a",3.98171558439234,8,0.858769362959101,0.959694431202931,0.351225116225948
"foxf2b",3.9804145047997,8,0.858886192631195,0.959694431202931,0.466416696117241
"rgs13",3.90273107207043,8,0.865790983532826,0.966761245687459,2.11098218691281
"tbc1d10c",3.88326360251073,8,0.86749917325761,0.968019841022892,0.555193386552971
"rbp1.1",3.85313180225854,8,0.870125261586653,0.969748582355381,2.44274072089688
"antxr2b",3.85212577278152,8,0.870212563398136,0.969748582355381,2.54523514481053
"tirap",3.81092923026099,8,0.873766387553734,0.973058022503022,2.84552072181942
"chrm3a",3.73917824805574,8,0.879855752571504,0.979184825507098,1.30548142343749
"rca2.2",3.67650800664673,8,0.885067670473167,0.984327596133709,1.03326593217283
"BX649313.1",3.66707485653813,8,0.885843381471861,0.984533071068793,1.6544466918505
"si:ch211-197h24.8",3.62862099591136,8,0.888981400160661,0.987362008445108,8.8116085187764
"ntm",3.53811071949965,8,0.896211833480732,0.994729456748101,0.254000783747385
"slc25a15a",3.50726094541116,8,0.898625398205789,0.996105015731238,0.682625325646779
"CU075735.2",3.50698380170557,8,0.898646961971219,0.996105015731238,4.00562134327071
"CABZ01072077.1",3.47040317011091,8,0.901474480196061,0.997882564474091,0.847497742906488
"pdlim3b",3.46589809579286,8,0.901820121153064,0.997882564474091,1.15087138115663
"BNC1",3.46293034109694,8,0.902047504260493,0.997882564474091,3.4443579606522
"tppp3",3.38953762098123,8,0.907591519186783,1,7.02829952685377
"si:dkey-185m8.2",3.38794607496452,8,0.907710043507974,1,0.599922689902889
"BX001047.1",3.36436285017615,8,0.909457776664178,1,2.51816290479753
"dct",3.33357674500689,8,0.911715110315932,1,1.31495691633504
"ptprc",3.29270149203924,8,0.914669487405451,1,0.982838549264357
"rlbp1b",3.28677599816296,8,0.915093696318941,1,1.92488284097858
"tspan33a",3.28273999033839,8,0.915382042852011,1,2.38923971962689
"cd7al",3.26102275969826,8,0.916925323596851,1,1.37813226111883
"CT025745.1",3.25037786359261,8,0.917676664272683,1,0.175877276730407
"aldocb",3.1809827206652,8,0.922491609841704,1,0.285367980296929
"CR352292.1",3.18061154601896,8,0.922516973603299,1,3.05235127326636
"CR556696.1",3.16890379698466,8,0.923314865030654,1,7.91028085529194
"ccbe1",3.1525663335729,8,0.924421316331464,1,2.73640587590911
"si:ch73-315f9.2",3.12984146513618,8,0.925946822127534,1,3.13248439193399
"zgc:92912",3.12959623307622,8,0.925963198291442,1,5.32026457053424
"csf1ra",3.1279974097542,8,0.926069919743379,1,0.734904914106299
"tnni1b",3.08470250937891,8,0.928929999511628,1,7.00613707973756
"gfi1ab",3.08045338999914,8,0.929207584883145,1,5.34464350542732
"syt6a",2.98349449531638,8,0.935389076442889,1,0.617760414182702
"alcama",2.97832207048186,8,0.93571057035106,1,0.312192799300483
"CABZ01087025.3",2.95532579803251,8,0.937129703489322,1,5.37388811361701
"CR855379.1",2.955296400818,8,0.937131506950973,1,9.89330990438565
"xirp1",2.93705865226692,8,0.938245088285888,1,73.7076266420244
"CR352265.3",2.90900348490042,8,0.939937526169917,1,7.03597087314336
"serp2",2.90371309923419,8,0.940253867427503,1,13.95868052062
"pdgfrl",2.89280603658989,8,0.940903247845028,1,4.42450366359139
"slc7a4",2.85715689319901,8,0.942999227998691,1,3.33615473582776
"CT025912.2",2.79454577749196,8,0.946581825725206,1,5.4009768886627
"mmp17b",2.79386436731674,8,0.946620122155035,1,0.279865953911374
"lzts3b",2.78189237927573,8,0.947290525654695,1,110.073465937162
