"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"anln",72.1649239910499,8,1.81932247045324e-12,8.150735095965e-12,4.28950896574065
"ENSDARG00000115101",71.9814148556803,8,1.97941663060419e-12,8.84725236996687e-12,1.19604678122847
"hist1h4l.11",71.6460707372278,8,2.3090418466154e-12,1.02964966260496e-11,0.456189054865076
"bub1ba",71.1798069988454,8,2.86037860064425e-12,1.27253587512383e-11,3.68758195532684
"plxna2",71.0216626142491,8,3.07576186742153e-12,1.36518154347503e-11,0.778375326757859
"si:dkey-126g1.9",70.4411501660186,8,4.0144554347421e-12,1.77769751080131e-11,0.488845084688787
"hsd3b7",70.1579300150628,8,4.57123228159162e-12,2.01957675627824e-11,0.73899797460377
"itprid2",70.1213022260883,8,4.64861482640799e-12,2.04903229560334e-11,0.467279334200341
"tspan18a",69.6675801369831,8,5.72319969194268e-12,2.51689218636468e-11,0.734026435547552
"slco5a1a.1",69.3719839376772,8,6.55309140284999e-12,2.8752440031312e-11,0.799423457295736
"bahcc1a",69.3580332891263,8,6.59516885548328e-12,2.88708421522643e-11,0.258834588877904
"loxl2a",69.3439757661234,8,6.63769039732642e-12,2.89906432193732e-11,0.618244737178884
"id3",69.2886442798846,8,6.80810963160638e-12,2.96672294425126e-11,0.540677541598671
"OSBP2",69.2361338611537,8,6.97375490688046e-12,3.03199844019598e-11,2.13641096950257
"ebf1b",68.7314862102176,8,8.78630501688349e-12,3.80948766749856e-11,0.935128291468537
"thrab",68.7276212459756,8,8.80184813922824e-12,3.80948766749856e-11,0.327882150759861
"slc7a7",68.4603017789165,8,9.94704318912909e-12,4.29541616722437e-11,3.19518707220907
"map1sb",68.2054440958737,8,1.11769482558088e-11,4.81565360661313e-11,1.19209822684298
"ncapd2",67.982536417516,8,1.23763221893114e-11,5.31640367006235e-11,1.89146872104957
"mcm3",67.9792706001389,8,1.23947518915202e-11,5.31640367006235e-11,0.892900644205718
"CABZ01086127.1",67.8283053965614,8,1.32803767982637e-11,5.68352590941351e-11,1.15823378723172
"tfec",67.6995018671096,8,1.40857325803267e-11,6.01473357726899e-11,1.40389911793186
"emp3b",67.5670946312462,8,1.49643630820151e-11,6.37568520621267e-11,2.27630322243105
"ier2b",67.5457262777987,8,1.5111245588173e-11,6.4239584022611e-11,0.392389833929529
"SAMD5",67.3714754438053,8,1.63634661376477e-11,6.94086712224392e-11,1.96130552257069
"pxna",67.3281518962323,8,1.66905378407023e-11,7.06393780735918e-11,1.19882077270742
"prc1a",66.9622606070282,8,1.97259986123299e-11,8.33020647801041e-11,3.15325530987516
"zfpm1",66.5393006084096,8,2.39266384483017e-11,1.00818632933042e-10,0.886028131394003
"plekhg4",66.3986537485419,8,2.55123699943738e-11,1.07264096262059e-10,1.72960553716831
"CABZ01061591.1",66.2775663974352,8,2.69613220638121e-11,1.13107476114194e-10,0.588423455487804
"znfl2a",66.018390851722,8,3.03440605975425e-11,1.27020104864549e-10,2.5034584665145
"cfap58",65.9025015247147,8,3.19905213430616e-11,1.33619797662176e-10,1.69164580556171
"ppp1r13ba",65.7432161277653,8,3.43997053064982e-11,1.4336957788961e-10,0.652626344233645
"ccnf",65.7267513228764,8,3.46588313604457e-11,1.44135531288114e-10,0.986481235845741
"trim3b",65.5171550860128,8,3.81326081821953e-11,1.58237916382949e-10,1.19023778096285
"dbn1",65.3654582050714,8,4.08612033098166e-11,1.69193683834803e-10,0.398583881808591
"hyal2b",65.2315191495359,8,4.34317026787312e-11,1.79448914091604e-10,0.745549463456952
"si:dkey-25o16.4",65.0988313823793,8,4.61372051674402e-11,1.90216537683865e-10,2.3245066368689
"cks2",64.983129791606,8,4.86329865267976e-11,1.9981617052431e-10,3.99424032117567
"robo3",64.9812525999993,8,4.86745088679186e-11,1.9981617052431e-10,0.618131238276445
"si:dkeyp-23e4.3",64.8774210182235,8,5.10306241707781e-11,2.09039794515414e-10,0.838942092717316
"FRMD1",64.8557687734532,8,5.15361087138899e-11,2.10659350362546e-10,5.24631681352592
"prox1a",64.8507777056593,8,5.16533482652903e-11,2.10688390685502e-10,1.18152715135911
"pde4d",64.7833654695918,8,5.32629496063919e-11,2.16791537440484e-10,0.719782819766361
"NAV1",64.7026119658779,8,5.52569101586187e-11,2.2423291495727e-10,0.598561778051618
"myca",64.6998827011578,8,5.5325632963843e-11,2.2423291495727e-10,0.86238734525738
"racgap1",64.6840894852335,8,5.57246471188932e-11,2.2537262143434e-10,2.22794155376314
"kif20ba",64.6169791109652,8,5.74528202790248e-11,2.31871825303321e-10,1.62207290826231
"hoxb9a",64.6016933098524,8,5.78538328355194e-11,2.32998699398629e-10,3.40506616784025
"si:ch211-247n2.1",64.3125704159234,8,6.59866605801085e-11,2.65194289264176e-10,1.3779463527597
"bcl6b",64.1677783376708,8,7.04782898708345e-11,2.82651925624542e-10,0.588479865872094
"ckap2l",64.0359993253514,8,7.48303641273651e-11,2.99478005388388e-10,3.60676406430993
"dlc",63.9539952042188,8,7.76728681373129e-11,3.10205003646513e-10,0.57259943238538
"hopx",63.6722328754477,8,8.82847128735875e-11,3.51851366098277e-10,0.685092262753147
"zgc:194627",63.5296482089765,8,9.41935418552475e-11,3.74620053158188e-10,2.82131428469411
"slc16a9a",63.5205557174041,8,9.45834521814959e-11,3.75390340297099e-10,1.29779930485643
"pcdh15b",63.4045598759535,8,9.97009141912031e-11,3.94881674633067e-10,1.24042871509044
"sh3gl3a",63.3739565203631,8,1.01096464533157e-10,3.99581687297374e-10,0.578857675343542
"itga4",62.5247812509254,8,1.4863821284905e-10,5.86278146763368e-10,1.16415718964086
"myo6b",62.4540657391204,8,1.5348300408391e-10,6.04141948173908e-10,0.570105912373826
"aurka",62.4369079264778,8,1.54682044950505e-10,6.07611400390792e-10,1.6523179209822
"kif23",62.1306551161957,8,1.77724390759693e-10,6.96694179351008e-10,2.23277104806982
"ntn1b",61.9263182151701,8,1.94970373179615e-10,7.6273685867608e-10,1.89638705270595
"znrf3",61.8422747609572,8,2.02538652516182e-10,7.90727433190727e-10,0.281313262249189
"bcl11aa",61.6367667757501,8,2.22300844399115e-10,8.66113065856429e-10,0.933010645698777
"hspb1",61.5830173330896,8,2.27779128891825e-10,8.85653401565166e-10,0.861088518715933
"irx3a",61.4513733552652,8,2.41771602738083e-10,9.38152284052644e-10,1.51126227798092
"BX942846.1",61.2741209161575,8,2.61973887027978e-10,1.01448592284316e-09,1.51727550244704
"si:dkey-163f12.11",61.240493977247,8,2.65992117221003e-10,1.02796549544198e-09,5.30194658774193
"midn",61.1988198230286,8,2.71057287726251e-10,1.04542861173451e-09,0.322485371617392
"si:ch73-86n18.1",61.1490078661037,8,2.77237788282036e-10,1.06711446475561e-09,0.451511564962513
"kif4",61.1358755293148,8,2.78890466276493e-10,1.07132020479304e-09,1.27369958942134
"nr3c2",61.1110145239216,8,2.82046053179386e-10,1.08127074094622e-09,1.33536330011649
"fen1",60.612582653455,8,3.53381768292138e-10,1.35203864548572e-09,0.872975723057218
"p3h2",60.2132087332351,8,4.23299284513234e-10,1.61631044166431e-09,1.82884938203798
"knstrn",60.0902601790764,8,4.47480053011873e-10,1.70523773189584e-09,4.48502217354395
"pola1",59.9325550628776,8,4.80521178403137e-10,1.82750897472207e-09,0.358892983213846
"aopep",59.9054529098046,8,4.86439333258204e-10,1.84634612008521e-09,0.494474010009876
"gulp1a",59.4810356169159,8,5.89177151510967e-10,2.23187305116927e-09,2.82459091743447
"bub1bb",59.4602138958393,8,5.94739701931246e-10,2.24849219326971e-09,3.99045896957705
"mcm2",59.0325286951636,8,7.21305792872329e-10,2.72161337626186e-09,0.377630418686484
"apoeb",58.9449957491045,8,7.50345341415937e-10,2.8256114923793e-09,1.28996549411165
"ckap5",58.8861932644209,8,7.7050432700787e-10,2.89582471034589e-09,0.551016927035206
"si:ch211-130m23.3",58.508698555211,8,9.13402242730399e-10,3.42615390263383e-09,1.20371964789979
"klf6a",57.9820113260568,8,1.15788723054067e-09,4.33471286110429e-09,0.28982801982697
"tmtc2b",57.6928838902514,8,1.31876853881607e-09,4.92735198194365e-09,0.582905557045702
"LO017877.2",57.4095695368069,8,1.4979779638935e-09,5.58602698816428e-09,1.78708426728071
"ap1s3b",57.2057211310653,8,1.64173419303637e-09,6.11018971065871e-09,1.23334726826538
"s100a10b",57.180628680116,8,1.66035363236006e-09,6.16748834699959e-09,1.3338831516735
"spdl1",57.0102335824755,8,1.7924769446509e-09,6.64536510681623e-09,1.98137946156681
"CABZ01068358.1",56.9731629782098,8,1.82257986480749e-09,6.74389802974224e-09,1.21577919982015
"igdcc4",56.9310609876507,8,1.85737936142516e-09,6.85939520927863e-09,4.03270007430005
"arhgap11a",56.7118164935434,8,2.04957728566768e-09,7.55460760593887e-09,1.10122087001477
"pttg1",56.4801018941281,8,2.27426288912369e-09,8.36666328248773e-09,4.36022406845432
"h2ax1",56.4043282103825,8,2.35293273753712e-09,8.63946319944051e-09,0.299891563324111
"ATP8A1",56.2005982437368,8,2.57814425363989e-09,9.44825662301362e-09,0.89053831422077
"CABZ01043952.1",56.1634411703108,8,2.62147503704568e-09,9.588684026517e-09,0.735543846189048
"pdlim4",56.0279765092664,8,2.78567802158847e-09,1.01698512505701e-08,1.1363044684269
"apln",56.0223317297727,8,2.79273826286897e-09,1.01762062797492e-08,2.28021664454729
"ntrk3a",55.9297690981671,8,2.91108526173645e-09,1.05872739652126e-08,1.01474554486984
"spc25",55.8480940919778,8,3.01965075166777e-09,1.09612749296783e-08,1.90156789215695
"foxo1b",55.8270097746614,8,3.04832548092548e-09,1.1044406524641e-08,0.708526821223718
"nhsl1a",55.7883345209539,8,3.1016302859399e-09,1.12162925085124e-08,1.79222630467741
"gadd45bb",55.7706480656074,8,3.12631520671403e-09,1.12842282838565e-08,1.28416164404049
"rgs12a",55.718513708452,8,3.20022275346332e-09,1.1529239411253e-08,1.53878803007981
"ogfrl1",55.5289716470228,8,3.48388495829965e-09,1.25275788068181e-08,1.18679863594865
"arpp19b",55.3703815336885,8,3.7403614649989e-09,1.34245994043957e-08,0.721425496614354
"cldn5a",55.1223310434055,8,4.17970680288704e-09,1.49733691271965e-08,0.414266086284946
"rassf2a",54.6672181096137,8,5.12361886251256e-09,1.8320528755115e-08,0.542995300650798
"afap1l1a",54.6125574863322,8,5.25039645093983e-09,1.87388216616565e-08,0.559060539592509
"prim2",54.4779818453536,8,5.57599033612632e-09,1.98638165977833e-08,0.433357813674211
"bahd1",54.3253008299246,8,5.96978200206877e-09,2.1227124479475e-08,1.3476066514893
"dchs1b",54.1969757040593,8,6.32207930451045e-09,2.24381033571957e-08,0.332716693656646
"c7a",53.9301049718671,8,7.1223701381129e-09,2.52316556929814e-08,1.59271224619529
"pou2f2a.1",53.9144168179063,8,7.17243531234146e-09,2.53620494501095e-08,0.919218796892347
"si:ch211-126c2.4",53.8585506773636,8,7.35358052228463e-09,2.59546116958127e-08,1.94345413080759
"caska",53.7874569613494,8,7.5906987362373e-09,2.6742185418825e-08,0.409888675665798
"igfbp5b",53.767376620986,8,7.65904006883034e-09,2.69333523008684e-08,1.52164476849546
"pdgfab",53.7349502754346,8,7.77069486534998e-09,2.72758518851642e-08,1.49228979015412
"mgat4c",53.703297404762,8,7.8812483206292e-09,2.76132381636697e-08,0.854478692192862
"nfixb",53.5301409352119,8,8.51431869453023e-09,2.97767672077447e-08,1.13951462378026
"cd82a",53.3747735821655,8,9.12529385388439e-09,3.18552685081767e-08,1.11505418889657
"nuak1a",53.0483736905563,8,1.05546088535746e-08,3.67777171892318e-08,0.680761405298325
"prkcz",53.0072704492083,8,1.07497177825877e-08,3.73894729419823e-08,0.874638057389239
"meis1a",52.87528995889,8,1.14007919771453e-08,3.95820599859871e-08,1.61685513844638
"cgnl1",52.8338686458906,8,1.16131069205494e-08,4.02461477155996e-08,0.461171308241297
"iqgap3",52.795670920671,8,1.18123834047523e-08,4.08627295719551e-08,14.8171960896531
"hoxc8a",52.5422612632708,8,1.32233685112837e-08,4.56611984875193e-08,3.02812629435995
"CKS2",52.4037455756909,8,1.40642509860456e-08,4.8437778618207e-08,1.1043836951501
"baz1b",52.4015339307386,8,1.40780997970325e-08,4.8437778618207e-08,0.360176159203228
"flrt3",52.2422035172804,8,1.51123301650458e-08,5.19028502795916e-08,0.255113633841627
"pdgfbb",52.2340519288518,8,1.51672296944128e-08,5.19980473215262e-08,1.31516267936695
"slc18a2",52.2072523705336,8,1.53491224175184e-08,5.2527497647071e-08,0.685658979195649
"aqp8a.1",52.0964879260864,8,1.61242037499676e-08,5.50814317387286e-08,1.02085432816176
"cpm",51.852553954511,8,1.79711665548865e-08,6.12813576105132e-08,0.859551090615831
"dkc1",51.8112350950403,8,1.83042256907129e-08,6.23060209009497e-08,0.812096815764047
"kif2c",51.6935449039956,8,1.92869241688598e-08,6.55344332771382e-08,0.761963300887649
"si:dkeyp-52c3.7.1",51.3598881373773,8,2.23675049593197e-08,7.58670868566997e-08,2.35386602767893
"igsf3",51.3459645539932,8,2.2506190022753e-08,7.62023743602239e-08,1.05464417393946
"cdca5",51.3287360379364,8,2.26789782509229e-08,7.6651740978826e-08,1.99632010610489
"tcf7",51.3039057728539,8,2.29303296350736e-08,7.73645865818267e-08,1.49251820542406
"si:ch211-156j22.4",51.0790335487918,8,2.53366209124195e-08,8.53326686715819e-08,1.79287274617065
"ephb2b",50.907050890316,8,2.73450260213082e-08,9.19350347605668e-08,0.930435021773255
"rrm1",50.5471687369721,8,3.20744709680909e-08,1.07646426249049e-07,1.02497778623719
"tenm3",50.2219366246685,8,3.70440180752496e-08,1.24107191905346e-07,0.882023960604338
"dkk1a",50.0779427109765,8,3.94820274252083e-08,1.32043913399342e-07,9.27283500991806
"tuba8l",50.050075097326,8,3.99719717325553e-08,1.33449183114098e-07,0.434300230970334
"si:ch211-286o17.1",50.04368159802,8,4.0085226582498e-08,1.33594143645155e-07,0.594677886395081
"ttk",50.0155849571028,8,4.05867267572191e-08,1.35030275280974e-07,1.37886942242584
"pdgfra",49.6487847534585,8,4.77355496242282e-08,1.58538379220744e-07,0.910946113546647
"nr5a2",49.5877618226118,8,4.90407841002849e-08,1.62591022502331e-07,1.19804773697586
"plce1",49.5567616068717,8,4.97173859859146e-08,1.64549064690406e-07,1.69124158430346
"usta",49.4898312754693,8,5.12100042371344e-08,1.69196438869841e-07,0.988937894547767
"lpar1",49.2705548566976,8,5.64192296215182e-08,1.8608618321718e-07,0.783617358860666
"ywhah",49.2507212163519,8,5.69156173302332e-08,1.8740030284464e-07,0.303845251455843
"rgs5b",49.2189411201874,8,5.77200637286168e-08,1.89722477513478e-07,0.775086239760717
"dnmt1",49.1214626523815,8,6.02587127973564e-08,1.97727131357363e-07,0.611254913516081
"kif18a",49.0254022197827,8,6.28689749149203e-08,2.05682370047492e-07,2.19044920302665
"f3a",49.0243506231193,8,6.28981633443715e-08,2.05682370047492e-07,1.81040056644321
"map2",48.8555987652018,8,6.77609655053146e-08,2.2120601879124e-07,1.41415469116877
"ect2",48.3533240587754,8,8.45584608999417e-08,2.75571270360457e-07,0.754222709030235
"b4galnt4b",48.3040767166738,8,8.64132363442849e-08,2.81136940691525e-07,1.36944771787855
"relb",48.1649927719756,8,9.18727071086423e-08,2.98391322069325e-07,0.562664220643408
"lbx2",47.8866276345142,8,1.03850094634872e-07,3.36720730570356e-07,1.69572640637892
"slc6a4a",47.8472394490513,8,1.05665753813433e-07,3.42028066066155e-07,3.65230192779127
"mafa",47.6759147886928,8,1.13937377088646e-07,3.68179395896251e-07,1.2066128051595
"pfkfb4b",47.549811276374,8,1.20433908845641e-07,3.88516134269327e-07,0.639772762667915
"coro2ba",47.5238290155166,8,1.21817504195043e-07,3.92317989099524e-07,0.544227203609181
"sat1a.1",47.4436797937324,8,1.26185869864237e-07,4.05703477395438e-07,1.83940017756714
"gchfr",47.0973025593421,8,1.46925568600409e-07,4.71591632101648e-07,1.03663838759828
"tanc1a",47.088471559596,8,1.47496408531289e-07,4.72630870218352e-07,0.575564214540149
"nop58",46.6517676007972,8,1.7865214474444e-07,5.71507613538652e-07,0.525319760035959
"megf6b",46.4837194329049,8,1.92312354041491e-07,6.14179521337849e-07,1.4937442167115
"hist2h2l",46.2846918218077,8,2.09838443399057e-07,6.68518025393822e-07,0.402039343251056
"ms4a17a.9",46.2826547714731,8,2.10025788427437e-07,6.68518025393822e-07,0.471594403491746
"nr4a3",45.9941150209494,8,2.38312436451338e-07,7.57295167660148e-07,1.15045222325982
"zgc:86764",45.9196556639985,8,2.46206629972434e-07,7.81083388287341e-07,1.54262217169586
"sesn1",45.8973499213598,8,2.48621656040449e-07,7.87439119214202e-07,0.319831398811788
"cplx2",45.7162321911429,8,2.69122524598764e-07,8.509609744751e-07,1.56918117384655
"atad2",45.7062033747752,8,2.70305518079716e-07,8.53291181660887e-07,0.792791055460908
"cep55l",45.648385559946,8,2.77227084843901e-07,8.73699198198323e-07,4.44307858576817
"slc15a4",45.6221647403138,8,2.80423809950747e-07,8.82320309927269e-07,1.39359545345419
"UNC13B",45.492882097993,8,2.96728605575503e-07,9.32088378433393e-07,1.26522111909593
"CABZ01026153.1",45.4457119711378,8,3.02909134775042e-07,9.49942909548616e-07,0.781838490093315
"tnfrsfa",45.3790857279085,8,3.11857327184306e-07,9.76404364817639e-07,0.384856700465805
"cenpi",45.3462235409024,8,3.1636704089788e-07,9.87467059319406e-07,1.60922293414664
"sox7",45.3458182866773,8,3.16423056645476e-07,9.87467059319406e-07,0.421628773913254
"nrg2a",45.3380828682043,8,3.17494166290899e-07,9.89195993671808e-07,1.10427332134882
"pleca",45.1381091619076,8,3.46469064216315e-07,1.07771596722896e-06,0.375369176449545
"wscd2",45.1100385183394,8,3.50741155896728e-07,1.08923349225721e-06,1.94707881849344
"hspa5",44.8823512002669,8,3.87382395161673e-07,1.2010737794883e-06,0.444966117567345
"eif4e1c",44.8604069373888,8,3.91108572084242e-07,1.2106645605132e-06,1.03382825402078
"rrm2",44.8299720720118,8,3.96335442021112e-07,1.2248621980394e-06,1.02534567512011
"nop2",44.6231655721934,8,4.33736386140637e-07,1.33828662368877e-06,0.535226649111275
"fxyd1",44.6072427269701,8,4.36757245148023e-07,1.34543737515003e-06,1.34142400601709
"stk17al",44.4672375874823,8,4.64234268582331e-07,1.42778160096141e-06,0.724828053908033
"bub1",44.3003631242103,8,4.99234084738731e-07,1.53296116228763e-06,1.27329998577615
"unc5b",44.2613170228939,8,5.07794540083317e-07,1.55674832560799e-06,1.21864274079525
"vash2",44.1659090627484,8,5.2932968597208e-07,1.62017230282334e-06,0.210686221632418
"rasgrp3",44.1254819009051,8,5.38725980270272e-07,1.6462984029665e-06,1.00744594374842
"pbk",44.0142738913809,8,5.65436318433754e-07,1.72516694922452e-06,1.30048620613314
"si:ch211-210g13.5",43.9579667924904,8,5.79457506977299e-07,1.76513090899295e-06,0.597504965401228
"ftr83",43.6787178310896,8,6.54260085553027e-07,1.98982439374076e-06,0.497223701298811
"mcu",43.5418934347174,8,6.94334262196783e-07,2.10835149774991e-06,0.543636264544564
"col4a5",43.5122580468216,8,7.03329991469381e-07,2.13228252564331e-06,1.33109019920642
"ca16b",43.3748569970557,8,7.46572333731876e-07,2.25979885194475e-06,0.38082226534432
"gnpda2",43.2009775651295,8,8.05095236033893e-07,2.43309192185282e-06,1.02457376354013
"CT033796.2",43.179904520781,8,8.124901875739e-07,2.45156739562913e-06,0.566340720759623
"BX640512.3",43.1651402598027,8,8.17711375833419e-07,2.46343600310131e-06,1.10174264933956
"pcbp4",43.140789953728,8,8.26395375019828e-07,2.48568294404549e-06,1.31318082088102
"FP236822.2",42.9062381792788,8,9.14872382962173e-07,2.74748958964935e-06,4.06907528084012
"pik3r5",42.8257079411232,8,9.47367607140315e-07,2.8406179192154e-06,0.668454939930795
"numa1",42.7624612805628,8,9.73689277539158e-07,2.91497275106793e-06,0.568785385790566
"nanos1",42.7542981798866,8,9.77138996161031e-07,2.92072953071258e-06,1.22196018100413
"fhl2a",42.61717079883,8,1.03693525643767e-06,3.09462893223909e-06,2.08432139912807
"si:dkey-73n10.1",42.5814439818278,8,1.05310163944772e-06,3.13798043031695e-06,0.633497690219852
"hist1h4l.6",42.4787312947112,8,1.10098508532275e-06,3.27555904855741e-06,0.268323242304336
"aurkb",42.4515599413127,8,1.11400928737293e-06,3.30916112848512e-06,1.57533980987077
"stard13b",42.4052438259572,8,1.13656349620683e-06,3.37092398177313e-06,1.86377697458492
"col5a1",42.1525102261892,8,1.26785341714175e-06,3.75449471670615e-06,0.85694261608175
"ctcf",41.9463855918001,8,1.38598279553204e-06,4.0979676782887e-06,0.539681424853242
"fgfr2",41.9132056203005,8,1.40599234010885e-06,4.15071504109296e-06,0.840568118736073
"ube2s",41.8902754435839,8,1.41998778602215e-06,4.18557262659533e-06,0.827419141525128
"tuft1a",41.834125757632,8,1.45484488756065e-06,4.27911564871455e-06,1.03749654392638
"tmpoa",41.831975152905,8,1.45619670011143e-06,4.27911564871455e-06,0.525616722376473
"flna",41.8050611684241,8,1.47321982268966e-06,4.32249926503885e-06,0.210959352663341
"knl1",41.6815851672499,8,1.55388294398318e-06,4.55218694003034e-06,1.82282493934931
"cebpd",41.6484555169726,8,1.57626086860763e-06,4.61068354991803e-06,0.589309805618885
"CR354540.2",41.5343714852399,8,1.65579374455938e-06,4.83592890586578e-06,3.93118296657604
"slc43a2a",41.3619952959124,8,1.78357326574563e-06,5.20118240452956e-06,0.679374396598592
"ypel1",40.9907722424819,8,2.0929022752636e-06,6.09394528550877e-06,0.587275502223109
"fbln2",40.8394108704498,8,2.23378894048665e-06,6.49428304430237e-06,0.774599015927519
"nrxn2a",40.7791766149641,8,2.29243459426431e-06,6.65466977060339e-06,2.19880712312787
"mvp",40.7725712769053,8,2.2989578629673e-06,6.66349453311582e-06,0.83849326235584
"celsr1b",40.7095073605851,8,2.36217206883715e-06,6.83636182705821e-06,0.925557633801111
"nptna",40.5563463318655,8,2.52296232450266e-06,7.2906751159722e-06,1.1754355937271
"ckbb",40.5191770914879,8,2.56359104355841e-06,7.39690749068965e-06,1.10097105936448
"cyp1c1",40.4142877074688,8,2.68177299700412e-06,7.72625262540493e-06,2.64884848554737
"tgfbr3",40.2827579433541,8,2.83762825514788e-06,8.16298173247805e-06,0.454833815681723
"col4a1",40.2386300152422,8,2.89190249780358e-06,8.30662083828565e-06,0.36028981720509
"tnfaip3",40.1141756528319,8,3.05057701888156e-06,8.74925612761683e-06,0.382979785001788
"cbr1l",39.9837429408472,8,3.22613599335053e-06,9.23891939413109e-06,0.830693790728039
"GRM7",39.8173408502589,8,3.46470873324733e-06,9.90730613856824e-06,1.08661418594866
"shank3a",39.5981725687286,8,3.80578982273061e-06,1.08663819863935e-05,1.07958317640728
"depdc1a",39.373739476369,8,4.18953182723669e-06,1.19442241214662e-05,1.27701254704904
"gas2l1",39.0326930897473,8,4.84720531268579e-06,1.3798666314238e-05,1.97910031303943
"aanat2",38.8291059292659,8,5.2875144724851e-06,1.50297402464547e-05,1.75972973457545
"tent5ba",38.4543075788463,8,6.20416456675876e-06,1.76091495789459e-05,0.574564367306179
"sema3d",38.3322306796412,8,6.53543487882935e-06,1.85219065528897e-05,2.10738907293929
"ror1",38.2502280507245,8,6.76773051311308e-06,1.91518764372564e-05,0.369178372210765
"apobb.1",38.1194595542461,8,7.15518955107797e-06,2.02184307403429e-05,0.704616289235437
"zfhx3",38.101731969898,8,7.20937788745157e-06,2.03354282044759e-05,0.205650255934624
"atp11a",38.0989707865032,8,7.21785454826929e-06,2.03354282044759e-05,0.788009785494637
"si:ch211-225h24.2",37.9216364756959,8,7.7834328030546e-06,2.18966278709463e-05,1.16668781217378
"CRACD",37.7105832287896,8,8.51394652390258e-06,2.39165634364547e-05,1.25144463013909
"gpt2",37.5594683594951,8,9.07828897667162e-06,2.54644674668223e-05,1.24270220396281
"emilin1b",37.3384147005405,8,9.97111076761481e-06,2.78960508877777e-05,0.790726303621116
"krt4",37.3376529563438,8,9.97433288407734e-06,2.78960508877777e-05,0.220502322646803
"atad5a",37.2757220580754,8,1.02397714499824e-05,2.85966172026517e-05,0.743166756944705
"cited1",37.14986161646,8,1.08009350563432e-05,3.01198086921056e-05,1.24208343633422
"pcdh9",37.079507341004,8,1.11277642098617e-05,3.09860450268784e-05,2.40749723154875
"jag1b",37.0680304528713,8,1.11820001179597e-05,3.10918113745012e-05,1.15336411359916
"junbb",36.9372102730944,8,1.18189975742977e-05,3.28153009573752e-05,0.372354850415464
"si:dkey-16l2.20",36.9294689711231,8,1.18577970542599e-05,3.28753127026076e-05,1.08093119987227
"ms4a17a.11",36.7100069155026,8,1.3011719186995e-05,3.60223137550237e-05,0.238964058302306
"nfatc1",36.591213162479,8,1.36819605440763e-05,3.78231076890434e-05,0.422102245055369
"mmp11b",36.4105282945612,8,1.47673826058625e-05,4.07647949855916e-05,1.01881637837628
"egln1b",36.2881708869621,8,1.5550333620995e-05,4.28642481512442e-05,0.257526819260753
"agbl4.1",36.0969079658568,8,1.68571672052309e-05,4.63996559188586e-05,0.367114863875447
"CR751602.2",36.0210374195146,8,1.74051330017466e-05,4.78391083798007e-05,0.246341246435528
"si:dkey-27i16.2",36.0080474234596,8,1.75007012206407e-05,4.80327710689896e-05,0.735473829757658
"dhrs3a",35.801888434938,8,1.90887415659757e-05,5.2316278819071e-05,0.929373145663844
"ndst2b",35.736521029881,8,1.9621397726266e-05,5.36991900577209e-05,0.940001876209435
"g2e3",35.4497814856231,8,2.21368417145928e-05,6.04385870397848e-05,1.29896185789338
"sox11a",35.4486767164279,8,2.21471246810712e-05,6.04385870397848e-05,0.98148425349081
"npdc1a",35.3561035072223,8,2.30257563864633e-05,6.27468261642512e-05,0.844934838155336
"eepd1",35.2606837228902,8,2.39674482183094e-05,6.52200973565092e-05,0.888802066468697
"lrmp",35.1656356655775,8,2.49432784313885e-05,6.77791074421112e-05,12.3523935888381
"lrp8",35.0872278437247,8,2.57777304571993e-05,6.99472317228685e-05,0.914772902696944
"kaznb",35.0287951314949,8,2.6417475076812e-05,7.15816286429765e-05,1.16510632980058
"htr4",34.9806846990685,8,2.69559593039093e-05,7.29374118081731e-05,2.5619741362759
"taok3a",34.9627962854343,8,2.71589314093656e-05,7.33828189069442e-05,3.42386872663056
"atp11c",34.830614927171,8,2.87062592616572e-05,7.74542651164318e-05,0.24458895935981
"ch25h",34.7380168776903,8,2.98417640128834e-05,8.04046402206281e-05,0.740171940904807
"slc6a6b",34.6934367350829,8,3.04041451879566e-05,8.18046831850367e-05,3.14324626335848
"zgc:110540",34.5471259919823,8,3.23244200445272e-05,8.68491791364895e-05,1.63503650261431
"msh6",34.4843698193269,8,3.31843233835061e-05,8.90345170163354e-05,0.514974995962799
"sept15",34.4724494074902,8,3.33501944411729e-05,8.93542324453275e-05,0.502695719487496
"tm4sf18",34.3251706012988,8,3.54683530560118e-05,9.48964467079029e-05,0.268670991366291
"kif26ab",34.3135927838679,8,3.56403874134381e-05,9.52235490529429e-05,0.384326255387967
"bcl2a",34.2285232738807,8,3.69299472059437e-05,9.85313654183685e-05,0.28893047801058
"fstl1a",34.1596479149993,8,3.8007673927698e-05,0.000101265571342181,0.952641665424373
"cxcr3.2",34.1163255352233,8,3.87014045087897e-05,0.000102970496279993,0.840768968406076
"kif20bb",34.1091466026363,8,3.88175632619614e-05,0.000103136109055739,1.5535586392074
"ltbp1",33.9664057389369,8,4.11999541732877e-05,0.000109314164124132,0.348798469335645
"RALGDS",33.8976865869653,8,4.23977995340774e-05,0.000112336551951094,0.348302456998191
"phlda2",33.8823043259593,8,4.26706000451471e-05,0.000112902984628446,1.40716106311492
"fosb",33.8636873932176,8,4.30030843702189e-05,0.00011362555303899,0.320921363355693
