"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"hist1h4l.21",64.5575170088832,8,5.90284487955728e-11,1.30963002621248e-10,1.55928436899871
"rasl12",64.479837741963,8,6.11520833970758e-11,1.35518639988002e-10,1.92287882225052
"slc18a2",64.3115429562808,8,6.60175247801931e-11,1.46132936597259e-10,1.00462786453211
"slc29a2",64.2288047590937,8,6.85491663432458e-11,1.51562835676351e-10,1.72954785450043
"hist1h4l.9",64.0888630058333,8,7.30532301318476e-11,1.61336343292328e-10,1.72422743095981
"si:dkey-108k21.19",63.8961427674245,8,7.97425458998191e-11,1.75908041756123e-10,1.67476426343885
"hist1h2a4",63.8129576004855,8,8.28154211873766e-11,1.82477865199157e-10,1.97351753120726
"grb10b",63.796382787971,8,8.34415869732652e-11,1.83647693703716e-10,0.917269561185972
"krcp",63.7724907104289,8,8.43526359872726e-11,1.85441142740549e-10,1.39689995256833
"tanc1a",63.7112556418715,8,8.67329541520689e-11,1.90456874265591e-10,0.829301905497407
"dbf4b",63.3314139817927,8,1.03068775736403e-10,2.26071216859825e-10,1.90824897509103
"si:ch211-113a14.19.1",63.1941416920248,8,1.09698472527953e-10,2.40339380720333e-10,1.86118580606575
"si:dkeyp-23e4.3",63.012402629803,8,1.1913370290273e-10,2.60714845852965e-10,0.698039060934463
"skp2",62.9586851117296,8,1.22074350628054e-10,2.66847333345678e-10,1.13370514808264
"prkd3",62.840185221962,8,1.28819621636467e-10,2.81273194241345e-10,0.326719260870815
"rassf7a",62.5759424993962,8,1.45228384873519e-10,3.16742450267132e-10,2.77984841307433
"dkk2",62.5006650496149,8,1.50273016252811e-10,3.27374435407254e-10,1.44572861283275
"FP016248.1",62.4240575314194,8,1.55586099559457e-10,3.38566591366403e-10,1.02725844451969
"neil3",62.0526533564109,8,1.84120607649163e-10,4.00208040076197e-10,1.42625213660157
"kirrel1b",62.0312622995955,8,1.8591439499005e-10,4.03651974708126e-10,0.784164950647009
"CT573476.1",61.6825995635484,8,2.17733275853504e-10,4.7220444977003e-10,0.807568731979022
"eepd1",61.5328833539216,8,2.33010166716952e-10,5.04768091494699e-10,1.21921147080064
"gria4b",61.4430388845377,8,2.4268576037656e-10,5.2513821100562e-10,3.5917401106598
"npdc1a",61.3055007195238,8,2.58278620712815e-10,5.58252444769403e-10,1.24774144439184
"igdcc4",61.2361596762431,8,2.66514477154089e-10,5.75408636005694e-10,1.75423726782772
"angpt2a",60.6874832548807,8,3.41612738097297e-10,7.36721878133767e-10,1.33570907644846
"pprc1",60.6719339869316,8,3.44023365350665e-10,7.41091674185567e-10,0.657860826152141
"nuak1a",60.6041489296305,8,3.54731910512385e-10,7.63307057441828e-10,0.717548856851872
"pold2",60.542890218733,8,3.64694829890766e-10,7.83870269820955e-10,0.913088365951394
"rasgrp3",60.5035166454132,8,3.71245145736054e-10,7.97060847415493e-10,0.71704119579038
"hist1h2a2",60.3792001057899,8,3.92705756802059e-10,8.42198775433113e-10,1.78556182398603
"krt4",60.1398520871762,8,4.3756531731276e-10,9.37362146421113e-10,0.614939611426682
"CR377229.1",60.0498652832747,8,4.55721127501363e-10,9.75172401578943e-10,4.4820362109242
"zfpm2a",59.9998291569967,8,4.66139127297538e-10,9.96359464999616e-10,0.296963716787145
"atp8a1",59.9655319284335,8,4.73416861268561e-10,1.01079480456898e-09,0.753522255864445
"plekhg5b",59.9214458414074,8,4.82938244950049e-10,1.02998333657488e-09,0.279217446936862
"hoxc8a",59.8492561133239,8,4.9894299802844e-10,1.06294154718103e-09,2.48733319310969
"si:dkeyp-52c3.7.1",59.8194927493619,8,5.05694375263488e-10,1.07613549173069e-09,2.1252074287028
"triob",59.7576537142586,8,5.20014142857406e-10,1.10538838746315e-09,1.1025967430499
"hist1h4l.8",58.5197973153181,8,9.08846331526547e-10,1.92979705636914e-09,1.57190106104209
"slc7a7",58.3928786530287,8,9.62324220310506e-10,2.04110131656618e-09,1.74127402350422
"ATP8A1",58.3665120176665,8,9.73821134842012e-10,2.06321664612681e-09,0.433313577190503
"CT033796.2",58.2536414937949,8,1.02460373518909e-09,2.16842590718393e-09,0.571729736520506
"gfra3",58.1271532548463,8,1.0846528120112e-09,2.29299410258508e-09,2.78498385232446
"atp13a3",58.1086947218643,8,1.09370412726406e-09,2.30959644837361e-09,0.712703146355983
"fgfrl1a",58.0010340249472,8,1.1480153494503e-09,2.42163412881859e-09,1.02354906515836
"cplx2",57.9207094909424,8,1.19027854239562e-09,2.50804046965984e-09,1.52517416321231
"hist1h4l.15",57.806473936888,8,1.25306620635257e-09,2.63745812865476e-09,1.31259261899145
"slx4ip",57.7300791830853,8,1.29688493277769e-09,2.72671117818471e-09,1.85092140600723
"kcnab2a",57.5827246257925,8,1.38576095043419e-09,2.9103999046156e-09,1.28536916598796
"mgat4c",57.5379695688703,8,1.41393685648694e-09,2.966344134175e-09,1.24375041034233
"rapgef5b",57.3170931173416,8,1.56157031749871e-09,3.27250823058424e-09,0.45429028376981
"aqp8a.1",57.2959468634625,8,1.57648527565613e-09,3.30017764545604e-09,2.02705609391633
"ftsj3",57.065503808986,8,1.74851211287574e-09,3.65632467855145e-09,0.566807117225745
"si:dkey-108k21.14",57.0039652721487,8,1.79753212314893e-09,3.75475832441076e-09,1.93427513907975
"mis18bp1",56.4740340345862,8,2.28046503902846e-09,4.75837293857886e-09,1.32077257268526
"pik3r5",56.1385394345408,8,2.65091926188177e-09,5.52537549936005e-09,0.846243991329108
"sgo1",56.1064635728262,8,2.68933197933308e-09,5.59938666971293e-09,1.56930239441157
"nedd4a",55.8581151569328,8,3.00611635584147e-09,6.25220316511581e-09,0.574728430811624
"inhbaa",55.7513972338847,8,3.15340586976021e-09,6.55147253976043e-09,2.37198656428697
"slco3a1",55.7084408462481,8,3.21470161601667e-09,6.6716304797418e-09,0.687140624630627
"mctp1a",55.6243754798945,8,3.33810978858651e-09,6.92029642192988e-09,3.22605785454142
"inpp4b",55.5381634025034,8,3.46956852137481e-09,7.18510000989327e-09,0.202350189963342
"FP236822.2",55.466571047004,8,3.58264251598683e-09,7.41130340217019e-09,6.36228596752019
"slit3",55.1949731902284,8,4.04597699787956e-09,8.36081849079507e-09,0.592311402140199
"pif1",54.9026515608349,8,4.61148819130841e-09,9.51921759404991e-09,3.28672004948515
"si:dkey-251i10.2",54.5859229170192,8,5.31329813480141e-09,1.09561912341146e-08,1.66106054873584
"tm4sf18",54.1544272067002,8,6.44339837041485e-09,1.32722992074357e-08,0.370017872278342
"FP325123.1",54.1320256589954,8,6.50820042302769e-09,1.3391473229026e-08,1.54559689459724
"CRACD",54.0757378927117,8,6.67390354092134e-09,1.37177889412541e-08,1.26131062315381
"cdh11",54.0319504030856,8,6.80570566569116e-09,1.39738024743904e-08,2.44772335290728
"lbx2",53.932340526753,8,7.11526426666609e-09,1.45938611767364e-08,3.56005329553324
"primpol",53.6996530632771,8,7.89407694767874e-09,1.61740492615564e-08,1.47909531584327
"aff2",53.6626773954684,8,8.02541744171492e-09,1.64256951461002e-08,1.2401430437476
"osbpl3b",53.2449735426215,8,9.66903757060322e-09,1.97687215653478e-08,0.874103282463066
"ipo11",52.8214268915085,8,1.16776450731493e-08,2.38501056154998e-08,0.290836850207952
"fstl1a",52.6233124476517,8,1.27547331585376e-08,2.60223550578418e-08,0.757512474544831
"pdgfbb",52.2682886084148,8,1.49379766334334e-08,3.0444417493932e-08,0.752174126188567
"cenpl",52.1968071822755,8,1.54206017954905e-08,3.13948471612521e-08,1.26656244107172
"rrp12",52.1942630235043,8,1.54380622729988e-08,3.13972405720904e-08,0.424537130463048
"BX005003.1",52.033486434267,8,1.65823061948345e-08,3.36888159574719e-08,0.799130630208995
"hist1h2a11.3",51.9313441667174,8,1.73526814029046e-08,3.52168102576842e-08,2.40991274615827
"igfbp7",51.9268053527051,8,1.73877281461898e-08,3.52508305634637e-08,3.51816323885213
"pde10a",51.7899900261212,8,1.84778590206491e-08,3.74215464199701e-08,1.05573682656693
"gas2l1",51.5929749153946,8,2.01681399358833e-08,4.08018612763725e-08,1.63509611523647
"nupr1b",51.5392690917041,8,2.06550093695412e-08,4.17430378034334e-08,2.08422843677198
"efnb3a",51.3161138078742,8,2.28064059859534e-08,4.60426709328986e-08,0.910583711550171
"si:dkey-225f5.4",51.0017343086501,8,2.62204904455388e-08,5.28798175512539e-08,1.00224718623964
"snrkb",50.9785879781302,8,2.64910725578105e-08,5.33696843170936e-08,0.707203198839127
"bcl2a",50.9036340243338,8,2.73864919630995e-08,5.51160297545468e-08,0.274330038914736
"mtfr2",50.7420529731034,8,2.94204741679849e-08,5.91477311740092e-08,1.16024175509828
"pdgfd",50.7297325908942,8,2.95815908435415e-08,5.94096949441125e-08,0.484086926565099
"taok3a",50.5054674277666,8,3.26725889676638e-08,6.55491691255523e-08,1.13516325355328
"shcbp1",50.0464438693804,8,4.00362564212386e-08,8.02389837631477e-08,1.20808076147531
"tmsb",49.9966018748929,8,4.09290846770105e-08,8.19431726451467e-08,1.42592946014783
"gulp1b",49.9368168331829,8,4.20261763167673e-08,8.40523526335346e-08,1.42334112245787
"mylka",49.88950897361,8,4.29149874525692e-08,8.5741031925962e-08,1.5835680157927
"si:ch73-86n18.1",49.8747216065772,8,4.3196625498787e-08,8.62143829830863e-08,0.717098209960727
"sat1a.1",49.8622822619225,8,4.34349661793121e-08,8.66004289490317e-08,0.660044477522322
"sntb1",49.579606267461,8,4.92178923172659e-08,9.80290251938933e-08,1.21648906387969
"si:dkey-261m9.6",49.452409938307,8,5.20638723244815e-08,1.03590449784933e-07,1.67465676818191
"dhrs11a",49.324352107514,8,5.50943808352855e-08,1.09507181701475e-07,0.85509838472499
"agbl4.1",49.2945649470149,8,5.5824071476529e-08,1.10843264476568e-07,0.442599961070849
"pla2g4aa",48.9774510187219,8,6.42137132356169e-08,1.27370410615503e-07,1.79487284265342
"rbbp8",48.8285470279657,8,6.85745212836153e-08,1.35880449162189e-07,1.1203570169195
"si:ch1073-159d7.7",48.7781308765012,8,7.01167380823264e-08,1.38793707415529e-07,1.26531142455988
"nfkb2",48.7577197276967,8,7.07508707176174e-08,1.39905311531863e-07,0.470990868096113
"BX640512.3",48.6382814839936,8,7.45775174948449e-08,1.47321161608669e-07,1.40991242855214
"shank3a",48.1119219987957,8,9.40450940456472e-08,1.85587452732864e-07,3.22943438476463
"CABZ01086127.1",48.0027922094237,8,9.86739132624592e-08,1.94522806513314e-07,0.324271198733329
"tenm3",47.7121375649328,8,1.12136513741312e-07,2.20836770677477e-07,0.759616976040715
"gnao1a",47.6001270885276,8,1.17798765852939e-07,2.31751041392312e-07,0.547985983884452
"slc4a11",47.5648061284672,8,1.19642528662034e-07,2.35138425341898e-07,0.445002783759258
"si:dkey-163f12.11",47.4316612105469,8,1.26854203585935e-07,2.49057947569943e-07,45.7498883838559
"mmp17a",47.2532995665815,8,1.37196172644849e-07,2.69088729256632e-07,1.50318954020499
"nptna",47.2418053954192,8,1.378906676619e-07,2.70176023630226e-07,2.3399663408927
"ENSDARG00000115101",47.1084072349509,8,1.4621087185418e-07,2.86187371507471e-07,0.593535618721794
"macrod2",47.096616112649,8,1.46969862058199e-07,2.87310550216272e-07,0.424340831018005
"esm1",47.0948677696854,8,1.47082734991422e-07,2.87310550216272e-07,0.540272589355069
"snai2",46.9608194893165,8,1.55998326145657e-07,3.04417786243751e-07,1.52745612702154
"zfhx4",46.7847022268998,8,1.68532840905122e-07,3.28545315738196e-07,0.843732410721676
"pik3c2b",46.5647771864516,8,1.85598503787965e-07,3.61448399296158e-07,0.519671090060124
"pdlim4",46.1859367982985,8,2.19114676069943e-07,4.26289702787941e-07,0.76598343573007
"fhl3b",45.975639548622,8,2.4024743805473e-07,4.66932520735403e-07,1.34471876781829
"skib",45.8924423721835,8,2.49156142384521e-07,4.83759358023522e-07,0.651298256345722
"syt2a",45.7349355418295,8,2.66930008541166e-07,5.17747541717675e-07,1.84397861599191
"elavl4",45.5179294511836,8,2.93497818160127e-07,5.68707330063039e-07,0.847914234314193
"agap3",45.0789623188508,8,3.5553169419611e-07,6.88217978323393e-07,0.543564265104602
"CHST8",44.9502507590618,8,3.76074744790067e-07,7.26825160827656e-07,0.909128421452754
"col5a1",44.9493046148925,8,3.76230036569503e-07,7.26825160827656e-07,0.354743342092436
"adamts2",44.7974283988626,8,4.02001225197068e-07,7.75834196376324e-07,2.44643353057549
"fosl2",44.7771798976866,8,4.0556695368732e-07,7.81933086709152e-07,0.188778700815525
"b4galt5",44.7625865150429,8,4.08156279663174e-07,7.86139168022578e-07,0.411195595762177
"mvp",44.720653481373,8,4.1568821773641e-07,7.99847189416964e-07,0.711830273920489
"msi2b",44.7177022213787,8,4.16223486121581e-07,8.00078645306488e-07,0.446866359386712
"pttg1",44.6698155257131,8,4.25004922699479e-07,8.16144911319318e-07,0.747193358583043
"CU459186.4",44.5128029813437,8,4.55108414398886e-07,8.7308360493637e-07,1.73369828960401
"zfhx3",44.4690103253846,8,4.63875850953421e-07,8.89018529461428e-07,0.418049349313059
"tnfaip3",44.4656770364883,8,4.64550013123954e-07,8.89426440221434e-07,0.549925929557173
"gpr37b",44.1516843623788,8,5.32617168036431e-07,1.01873601187921e-06,4.37095425858961
"MDFI",43.9945196927151,8,5.70316594061815e-07,1.089762530576e-06,1.70051087152484
"fam83d",43.8736154366499,8,6.01110297981933e-07,1.14746599456353e-06,1.71047466899154
"nat8l",43.7465962125764,8,6.35239916224606e-07,1.21141697179134e-06,1.7435433541191
"tlx1",43.7351176649431,8,6.38417314235973e-07,1.21627330222031e-06,16.4463800652016
"si:ch211-176g6.2",43.570877042414,8,6.8564684607697e-07,1.30496260536663e-06,4.37799009948674
"sox7",43.2590537518034,8,7.85059023455936e-07,1.49269605248821e-06,0.15186707870465
"mnd1",43.030475303082,8,8.66897104101483e-07,1.64667745488439e-06,0.642201265840411
"notum1b",42.808100808116,8,9.54623512128272e-07,1.81152965687333e-06,1.87209073956269
"traf4a",42.6885557653671,8,1.00536737845935e-06,1.90594720321498e-06,0.688587500801597
"nfkbiaa",42.6520310929142,8,1.0213983525631e-06,1.93443617263423e-06,0.872777884312935
"si:dkey-23a13.21",42.5805280435653,8,1.05351937218501e-06,1.99331241371216e-06,1.61532607691782
"hoxd9a",42.5267874921621,8,1.07831880524767e-06,2.03823397697795e-06,1.4913103761273
"fxyd1",42.3945016091151,8,1.1418589275225e-06,2.15622332249107e-06,1.34445696186032
"gata5",42.1390743632557,8,1.27523951543029e-06,2.40573560249472e-06,1.36229823161588
"hoxa2b",41.9289905555624,8,1.39643758512165e-06,2.63180025817647e-06,3.301134747445
"si:ch211-185a18.2",41.9053437823623,8,1.41077533721834e-06,2.65622543960641e-06,0.544232239844318
"mpz",41.8458661488222,8,1.44748710395604e-06,2.72268793797779e-06,2.72992036035916
"tmtc2b",41.2943283483142,8,1.83636455863834e-06,3.4507903207161e-06,0.393634633585539
"glsb",41.2592409834897,8,1.86434542914782e-06,3.49995909191528e-06,0.678198498186953
"nphp4",41.1905328180311,8,1.92036767698855e-06,3.60162342532484e-06,0.770824019502814
"tbx20",41.1879214173047,8,1.92252953024052e-06,3.60217389145163e-06,1.50678049405392
"si:ch73-380l10.2",40.9279362129661,8,2.15028734684708e-06,4.02500388807881e-06,1.62007976260917
"dspb",40.7388582893252,8,2.33253968329183e-06,4.36191707990946e-06,0.97017830138388
"dph1",40.1376981601493,8,3.01993952489532e-06,5.64190252325405e-06,0.526573324606688
"hist1h4l.17",40.0841151452172,8,3.0901787859694e-06,5.76753601098645e-06,2.63896663296922
"ADGRL3",39.934627785009,8,3.29480726946052e-06,6.14350910591865e-06,1.23768270815169
"rfx2",39.8861269854949,8,3.36404047429628e-06,6.26654109608042e-06,0.841831289859376
"plxnc1",39.8275389612525,8,3.44959751497065e-06,6.4197142942697e-06,2.26844957463075
"cadpsa",39.8032855636893,8,3.48564292595999e-06,6.48053959619176e-06,2.61907564073765
"AL954137.2",39.5248089030726,8,3.92723394748717e-06,7.29451546315537e-06,0.821843373894642
"tuba1a",39.4667478997031,8,4.02606123572902e-06,7.47088167707945e-06,0.963074261202041
"si:dkey-79d12.5",39.2236082440019,8,4.46737985138057e-06,8.28183495525167e-06,0.368376255162134
"col5a2a",38.9766546796991,8,4.96464564370136e-06,9.19484803175429e-06,6.06167300822989
"ror1",38.9567759749401,8,5.00697920347015e-06,9.26435307513479e-06,0.914538839494454
"foxf2a",38.677795699967,8,5.6402071400008e-06,1.04260013096084e-05,1.09819091569171
"aanat2",38.548803487156,8,5.95920268919858e-06,1.10051176099376e-05,1.036038269183
"etv4",37.8674547334101,8,7.96482772136287e-06,1.46949165997968e-05,2.0657993169348
"rttn",37.4146573999718,8,9.65376639106008e-06,1.77939403460457e-05,0.632472864731087
"neo1a",37.3675930663318,8,9.84846084572943e-06,1.81354656261379e-05,1.05672636438622
"foxl2b",37.1479908036274,8,1.08095017073984e-05,1.98861825304046e-05,2.04615600772971
"CR354540.2",36.9201531019693,8,1.19046553429536e-05,2.18800529086888e-05,0.698463987750313
"bcr",36.8701088451301,8,1.21595273444575e-05,2.23272083048705e-05,1.58260835202234
"INSYN2A",36.6934727002033,8,1.31030235706042e-05,2.40367549420789e-05,1.34567100318136
"si:ch73-335l21.4",36.6552784686672,8,1.33163672664249e-05,2.44049012259195e-05,0.283186235866697
"CABZ01030107.1",36.5004933950595,8,1.4216696616276e-05,2.60301909555367e-05,1.48635736517685
"smyd3",36.3487368276287,8,1.51577803042535e-05,2.77269453762816e-05,0.614842925508661
"relb",36.343785545985,8,1.51895004641966e-05,2.77586321279347e-05,0.786729660226586
"CT573344.1",36.2390536059442,8,1.58760506215883e-05,2.89651399286932e-05,0.726197841321092
"dacha",36.2385018848418,8,1.58797473571726e-05,2.89651399286932e-05,1.54858825442179
"si:ch211-113a14.19.4",36.0346745924267,8,1.73053585347249e-05,3.15356628118617e-05,2.25772805951429
"esrrga",35.957945105165,8,1.78741903614776e-05,3.25414910452586e-05,3.29225692728714
"hmcn2.1",35.916649491036,8,1.81879443531541e-05,3.30814685970576e-05,0.706075041229259
"CT476811.1",35.8237397113814,8,1.89138903597952e-05,3.4369444499232e-05,0.937864959635146
"zgc:174862",35.7541531092577,8,1.94762901365442e-05,3.53580860482647e-05,1.12672512207494
"zgc:163030",35.3201308328017,8,2.33763960556521e-05,4.23985809927538e-05,0.617275182193519
"dla",35.3111695522539,8,2.34645627799068e-05,4.25184934583274e-05,1.63100233043674
"nanos1",35.1062871888239,8,2.55723898799909e-05,4.62944297545751e-05,0.524442535636826
"nr4a3",35.0314610737836,8,2.63879487759633e-05,4.77260461914233e-05,0.470291500966544
"hist1h4l.7",35.0142638453893,8,2.65789891211732e-05,4.80265145507234e-05,1.69652934553179
"BX465862.4",34.5495444588649,8,3.2291725549749e-05,5.82944258987979e-05,1.3431332842921
"cxcr4a",34.5102033899112,8,3.28276428257501e-05,5.92064502975175e-05,2.97519928964834
"ndnf",34.4128223701942,8,3.41922652082882e-05,6.16099881510091e-05,1.12233231931804
"bcl11ab",34.4033753049269,8,3.43275921466102e-05,6.17960762452516e-05,1.09564556959188
"si:ch73-208g10.1",34.3785051825108,8,3.4686384294047e-05,6.23837210064577e-05,0.804916607720706
"prdm1a",34.3698005171076,8,3.4812835984277e-05,6.25527938282256e-05,0.921330268718856
"cbx7a",33.8738880716828,8,4.2820592599413e-05,7.68697416495979e-05,0.892712310927575
"nr3c2",33.7941745245782,8,4.42672801640454e-05,7.93928522383995e-05,0.504856364698266
"mmel1",33.6348924619805,8,4.73040055325447e-05,8.47603370508793e-05,0.786490537725555
"gask1a",33.6295756731951,8,4.74088386681615e-05,8.48693045053067e-05,1.84063897765863
"atp11a",33.5744892321515,8,4.85085801384955e-05,8.67574605816505e-05,0.28510617946147
"sema5a",33.5040156335632,8,4.99522707401168e-05,8.92566987830817e-05,1.58467744990115
"gfra2b",33.4564649236349,8,5.0950238357772e-05,9.09556106979486e-05,2.18649153605776
"ch25h",33.3125930187511,8,5.40910663989758e-05,9.64732433091816e-05,0.55357583542744
"ret",33.0376585781271,8,6.06334244629414e-05,0.000108041813645611,4.91343233738022
"si:dkey-23a13.22",33.0232941518431,8,6.09959055638543e-05,0.000108587355426695,0.871979884830751
"igf2a",33.0030562937508,8,6.15102292315095e-05,0.000109401957526153,1.79741999114557
"palm3",32.8407584357439,8,6.57924941678267e-05,0.000116910533415272,0.533484910549293
"cxcl12b",32.4374423196874,8,7.77483335702156e-05,0.000138028349100714,1.68060806034815
"dpp6a",32.259447284128,8,8.36832523305464e-05,0.000148428068531089,4.13329442914206
"spon2a",32.1133879947017,8,8.88849709114181e-05,0.000157509396982734,2.82250592760275
"pcdh11.1",31.8627484515968,8,9.85634221960519e-05,0.00017449979613773,1.51201684682303
"lsp1a",31.7665523389358,8,0.000102547531683705,0.000181386826684573,0.38436530797007
"suclg2",31.7379597644608,8,0.000103762020123521,0.000183366796331942,0.51971778555412
"gfra1a",31.6941963014587,8,0.000105648384710055,0.000186529382528376,2.52385563263116
"pdzd2",31.4438805645723,8,0.000117104936066093,0.000206567535897005,0.826131790710793
"CHST13",31.4037733904019,8,0.00011905090275699,0.00020980817231762,0.555524600076814
"epha7",31.3235082257458,8,0.000123041389933354,0.000216642739535622,0.543032324999779
"rassf2a",31.3176137790738,8,0.00012333957583166,0.00021696961879876,0.256452462336224
"slc1a5",31.2037017187165,8,0.000129243827182601,0.00022714867712676,0.889555147687497
"mapk10",31.0347597607291,8,0.000138515973532427,0.000243222948060582,2.27449715908591
"cntfr",30.9454028719206,8,0.000143681770536142,0.000252064107000619,2.05298635899824
"GRM7",30.9246878814023,8,0.000144906125264188,0.000253980917735777,0.430093757805592
"emilin1a",30.6624640959229,8,0.000161321048716689,0.000282494988125138,2.6202695933329
"dkk1a",30.6378958610258,8,0.000162949600318818,0.000285087866982469,133.52555744278
"si:dkey-28k24.2.1",30.2129147340347,8,0.000193819168806564,0.000338788175393522,1.73158241755374
"pard3ba",30.0539094176383,8,0.00020679006250679,0.000361133370029973,0.585490558963734
"igfbp5b",30.0489461761364,8,0.000207208378958157,0.000361536429530612,1.15182820939617
"chst15",29.9873117042229,8,0.000212472916144013,0.000370386783296254,1.83107660207729
"stard13b",29.9691745280437,8,0.000214046990057004,0.000372793673739751,0.779500227809885
"fras1",29.8668661146006,8,0.00022314303790294,0.000388284997361794,1.13342606593129
"sec14l8",29.6853879239896,8,0.000240221429981813,0.000417625714161348,0.59585036985318
"clybl",29.6133991207422,8,0.000247346214929722,0.000429624776922977,0.552523358149135
"fam117bb",29.5601497905536,8,0.000252749492947624,0.000438614781640881,0.623501242571951
"gng13b",29.3942913463604,8,0.00027033302228785,0.00046870689475807,1.19026297581831
"pcdh11",29.3195694921788,8,0.000278641998799567,0.000482679041945701,0.783523989966415
"ehd3",29.2232290418461,8,0.000289725838877986,0.00050142856136154,1.17743965537319
"nrxn2a",29.1922662054203,8,0.000293379132458194,0.000507295934869415,1.21870575598241
"arrdc1b",29.0099566631601,8,0.000315824847938462,0.000545618554503006,0.929130745558088
"cadps2",28.983905685157,8,0.000319166853736896,0.000550898562224473,0.55541930026051
"gig2j",28.8575330762776,8,0.000335877718114386,0.000579223828733932,4.53638971828751
"efnb1",28.5793515847073,8,0.000375745592909871,0.000647397232466694,0.532485902661498
"emilin1b",28.4859754318493,8,0.000390141086079154,0.00067160001246483,0.475667263416419
"arrb1",28.3017376242604,8,0.000420148342946014,0.000722610174130165,2.18906371978799
"MYO1D",28.2768451720236,8,0.00042437233195658,0.000729224470599185,0.606100128907497
"immp2l",28.2638627155809,8,0.000426591808097898,0.000732385579708591,0.393689117362278
"f8",28.1515358966445,8,0.000446276365903442,0.000765498962154658,6.33668578714487
"NPAS3",28.1135314668761,8,0.000453135849236008,0.000776574148735132,0.386332912793927
"fibina",28.1071205557395,8,0.000454303106399268,0.000777883116463399,3.38661796860088
"dcbld1",27.9913998255658,8,0.0004758865737573,0.00081411651659634,0.46989516252658
"jag1b",27.8136971184126,8,0.000511000454266108,0.000873412123958384,0.499644029398747
"lyz",27.7084644236141,8,0.000532977862463202,0.000910169458661695,0.613012763714027
"spon1b",27.5817517503065,8,0.000560672018650732,0.000956615621202311,2.37717050513386
"celf4",27.5415480626092,8,0.000569749772863948,0.000971244528807861,0.498573266302683
"pip5k1cb",27.4911135873959,8,0.000581341265770585,0.00099012894028771,0.959998613330822
"slc23a2",27.3359651390714,8,0.000618465867347262,0.00105242911936939,0.382660704711713
"zgc:174944",27.1875505902547,8,0.000656145816544162,0.00111556361049131,1.67500636926987
"CABZ01056843.1",27.047489433467,8,0.000693760213281824,0.00117847549886111,0.469823819989258
"dachd",26.9785249695861,8,0.000713048143069273,0.00121017325689926,0.597353276637107
"klf4",26.7466780457282,8,0.000781814676464432,0.00132571565191154,1.0991320518379
"krt91",26.4945279463446,8,0.00086396679744638,0.00146373285191267,0.582518292611879
"arhgef4",26.4894841637134,8,0.000865693286027924,0.00146537019794718,0.982422546599064
"maptb",26.3483553019909,8,0.000915392156306871,0.0015481369099646,1.02419369422526
"dok4",26.3107039153472,8,0.000929115440123751,0.00156996894702769,0.751169027213055
"ccne1",26.0846381727242,8,0.00101583817399931,0.00171500525347694,1.25910211947738
"pvrl2l",25.837330612468,8,0.00111976606794761,0.00188880925547069,1.0698541478037
"ndst2b",25.7949316110142,8,0.001138596525456,0.00191889344499928,0.484798230537409
"si:ch211-161c3.6",25.6970333271129,8,0.00118326364151822,0.00199242995707172,0.629248566926862
"fhdc2",25.5187896513571,8,0.00126901868728668,0.00213496337616817,4.03677959592924
"rbfox3b",25.3571254258318,8,0.00135201789627426,0.00227261595816632,0.664906747871554
"rad51c",25.2850827024056,8,0.00139068771614925,0.002335580066843,1.41812220117238
"skila",25.2493292334757,8,0.00141027696597906,0.00236641774622074,0.733348310119818
"hsp70l",25.2205800933003,8,0.00142622336162224,0.00239109447061537,0.542119583911764
"tmsb1",25.0193527646162,8,0.00154286245268676,0.00258439514229371,1.17544605916574
"sema3ga",24.916816116663,8,0.00160581878834531,0.0026875161666057,1.13664892320791
"nexmifb",24.8958109331704,8,0.00161902102296185,0.00270726151974887,0.841928289857515
"ppp1r9alb",24.697266127082,8,0.00174914566125284,0.00292231614808966,0.491653006934015
"si:dkey-68o6.5",24.5413861725765,8,0.00185838761793866,0.00310213967739025,0.879117099546487
"id2a",24.4592372854134,8,0.00191860016300482,0.0031998798566378,0.294595620457303
"kif1ab",24.4464911394693,8,0.00192811114302083,0.00321296308015917,1.98577748337569
"wnt5b",24.2597782384618,8,0.00207280099628004,0.00345108835995503,0.742899470572808
"tbx16",24.2546939833121,8,0.00207688501966219,0.00345490450207826,0.642379857337932
"plce1",24.1015409101978,8,0.00220364093551262,0.0036626032100589,0.758447090551686
"ntrk2a",23.9810185527431,8,0.00230864526546914,0.00383382262861715,1.60573817581833
"apoa1a",23.834030856212,8,0.00244329743239835,0.00405393928542515,2.29822130223552
"phldb1a",23.8270194243836,8,0.00244990746583251,0.00406141151687454,1.79641383515741
"htr4",23.5813758662676,8,0.00269276704547639,0.00446018459078906,1.20211963391214
"zbtb46",23.4479825744892,8,0.00283427313478213,0.00469053957412871,0.599706567333437
"gpr22b",23.3796370985924,8,0.00290954311801395,0.00481097695671603,3.68583152285987
"hs2st1b",23.0511010200146,8,0.00329925430356348,0.00545069605593007,0.29227467173638
"zic2a",23.0138403891785,8,0.00334652221133858,0.00552405378720957,0.903407594940302
"epb41a",22.8467295640717,8,0.00356670307676543,0.0058824666655293,1.15857556922661
"zgc:174356",22.7517003560248,8,0.00369809847913605,0.00609396057074726,2.49041853905802
"ntn5",22.6896833336487,8,0.0037863613001814,0.00623407735845408,2.03083830180667
