"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"apoea",2.10597280973099,8,0.97758949453498,1,4.55768114025308
"gfra1b",2.08195384396983,8,0.978395789343533,1,15.9857401462471
"mogat2",2.07377403262896,8,0.978666260643109,1,0.966852872042436
"BX511025.1",2.07131179728793,8,0.978747267535067,1,0.542365115252962
"sfrp2",2.06800127816662,8,0.978855884969317,1,0.761229169372855
"si:ch211-255i3.4",2.06337980925816,8,0.979006943641657,1,1.30564387004672
"cpne4a",2.0495334104609,8,0.97945555586626,1,0.521508817572764
"otpb",2.0281228375035,8,0.980137540898107,1,0.534255202522929
"fam161a",2.02184038694921,8,0.980334965873927,1,77.6002775512462
"bgnb",2.00159529886666,8,0.980962897637148,1,1.6330754108397
"CR788236.1",1.99407679981271,8,0.981192890904951,1,0.51551651084266
"cox6a2",1.97983051637889,8,0.981623946227183,1,2.69204047257205
"cfap43",1.96681757339638,8,0.982012274020039,1,0.987660197280149
"adora2ab",1.96092993947934,8,0.982186278597001,1,2.19890542549018
"cdh7a",1.94544772066773,8,0.98263882836073,1,423.387989819053
"pax2b",1.94468899964884,8,0.98266081957782,1,5.01250955033048
"csf1ra",1.93746510355235,8,0.982869330753669,1,0.734854556660105
"si:dkey-7n6.2",1.93063391936045,8,0.98306505934314,1,1.79830849410795
"cdkn1ca",1.92394240805723,8,0.983255424687342,1,0.310287061654688
"fosl1a",1.91752947503282,8,0.983436602989003,1,0.0834020460427494
"barx1",1.91124409227995,8,0.983612981624804,1,1.3433455319408
"rlbp1b",1.88246618767551,8,0.984405480415114,1,1.92487134203711
"lpar5a",1.86668343674823,8,0.98482967259983,1,3.88545021946405
"celf5a",1.8361312117316,8,0.985629978411127,1,0.360720629493601
"cabp7b",1.82824130511868,8,0.985832213147904,1,2.73866118897608
"tdrd7a",1.82419464645303,8,0.985935233992442,1,3.18238155691958
"shtn1",1.81726054748253,8,0.986110657629992,1,1.04707916147429
"CU972454.5",1.814168824757,8,0.986188424525477,1,1.19324080292384
"slc45a1",1.79913403149584,8,0.986562657205883,1,1.59272629748339
"atoh7",1.79182279536036,8,0.986742286591412,1,1.10931301727146
"sgip1b",1.78945929765895,8,0.986800026599459,1,0.270379506078585
"igsf21a",1.78428745680649,8,0.986925815073397,1,0.290729554252785
"abch1",1.77956012960754,8,0.987040121897706,1,10.7892426071709
"CR382372.1",1.77730082395411,8,0.987094526194842,1,1.53569830546725
"cmya5",1.76873489443682,8,0.987299471171218,1,0.738909217569704
"BX005058.2",1.76196050231863,8,0.987460072775134,1,0.487320958382181
"rims2b",1.74895834518867,8,0.987764669259333,1,0.529391136449244
"BX323575.1",1.74719887498433,8,0.987805520301503,1,0.25527715820946
"CABZ01053592.1",1.73962054401356,8,0.987980474605622,1,0.800249578053917
"spi2",1.73881955147746,8,0.987998871902039,1,0.661581699970418
"si:ch211-250g4.3",1.73406536956201,8,0.988107695297773,1,0.859319340213498
"ca10a",1.70502233950384,8,0.988758760397613,1,0.785059056241428
"arl13a",1.70358063598564,8,0.988790467725932,1,0.705156962546363
"ankef1b",1.67799050428699,8,0.989343721356023,1,28.2541870938186
"mylk4b",1.65461002066158,8,0.989833517746558,1,0.786675926836122
"BX842669.1",1.64607485303649,8,0.990008621942889,1,1.81144276415946
"kcnd2",1.6448780126382,8,0.990033018545704,1,1.1234130551239
"BX548018.1",1.64182218947273,8,0.990095133824981,1,3.31851848261732
"tcap",1.63446831455554,8,0.990243585173345,1,2458.85349155085
"kcnn2",1.63181593721673,8,0.990296771965463,1,0.80916613242903
"cxcl8b.1",1.62530618845126,8,0.990426510237229,1,0.468781803546632
"mavs",1.61757830732804,8,0.990579056889179,1,0.657043762540303
"dscamb",1.61397094946341,8,0.990649721099263,1,0.486400880703739
"CT583650.1",1.5681600798585,8,0.991517269874806,1,1.07666997571506
"grin3a",1.55938849851825,8,0.991677137560488,1,7.11157907795641
"cebpa",1.50795237038532,8,0.992574982440736,1,0.550948695940652
"cryba1b",1.50230739554117,8,0.992669449073123,1,51.7534108917485
"ENSDARG00000094627",1.48488842453904,8,0.992955950507961,1,1604.7029522883
"bscl2l",1.46908445800084,8,0.993209408064642,1,0.337176761265429
"plxna4",1.44935893323326,8,0.993517203607458,1,0.447324130135447
"pygl",1.43862249372617,8,0.993680781963738,1,0.98190143213403
"CR774179.2",1.43674517741855,8,0.99370910027682,1,1.31923104400451
"BX248108.1",1.43506808521353,8,0.993734327020941,1,37.2154869606844
"zgc:158785",1.4331846089346,8,0.993762578074928,1,0.976931372747496
"syk",1.427917627424,8,0.993841130757434,1,0.395707609881406
"si:dkey-262k9.2",1.42455946606461,8,0.993890870472728,1,0.399786379601866
"ifi46",1.42439972521852,8,0.993893229818711,1,1.39596340909475
"guca1c",1.41804904633257,8,0.993986538645365,1,14.2883105888784
"KCNB2",1.41754240722699,8,0.993993941479849,1,0.708303275364465
"myo1hb",1.41725863513272,8,0.993998085211339,1,0.554053247371511
"zhx2b",1.38655749728341,8,0.994435246007936,1,1.61780280023461
"lgals2b",1.3726278924243,8,0.994626385217675,1,0.777099159520632
"CR753876.1",1.34801760319121,8,0.994953270329248,1,1.03809282513517
"crybb1l1",1.33802198198705,8,0.995082141324032,1,4.00870327553923
"nrxn3a",1.32460393768496,8,0.99525164223378,1,0.220161705348081
"slco1c1",1.32265683094093,8,0.995275908118074,1,0.700149521235918
"hccsa.2",1.31156888094751,8,0.995412506247657,1,0.66732350393073
"trim35-31",1.30814100459077,8,0.995454192461127,1,0.721240011727125
"si:dkeyp-68b7.12",1.2988144937198,8,0.995566320587728,1,0.908213901660164
"si:ch211-125o16.4",1.29815043160403,8,0.995574232543753,1,1332.57774833412
"ptpro",1.28812093656939,8,0.995692575398325,1,31.9455554529662
"npr3",1.28558743948253,8,0.995722128327958,1,0.281197813629721
"sprb",1.2736572293311,8,0.995859456575945,1,1.57166178569873
"CABZ01056321.1",1.27139670759626,8,0.995885137631285,1,2.31452208123131
"fmnl1a",1.24865197522132,8,0.996137573476131,1,0.62353348622804
"rgs18",1.2440817829176,8,0.99618699958891,1,0.372041431429069
"CR848833.1",1.2381612400759,8,0.996250390674345,1,0.470367232341927
"six3a",1.23125572550332,8,0.996323421478627,1,0.499531931164683
"CU633785.1",1.22046086108707,8,0.996435643686122,1,4.67787279050869
"znfx1",1.22000954079258,8,0.996440284280153,1,2.46330454198559
"RIMBP2",1.20670516725354,8,0.996575248332662,1,18.4628819628956
"CR385041.2",1.19948242165826,8,0.996647041455133,1,1.38772863506377
"cxcr4b",1.19868260163537,8,0.996654928073196,1,0.236407815616827
"plcd4a",1.19756612630043,8,0.996665915961666,1,3.80551798284481
"myt1a",1.18349047432818,8,0.996802343976885,1,0.322042107923491
"muc5.2",1.17848980948871,8,0.996849882697693,1,0.772894741361091
"rgs6",1.15715721224515,8,0.997047275641266,1,0.339275435276622
"zgc:158423",1.1523780445152,8,0.997090309582947,1,0.181010866551519
"GRIK3",1.14750028485076,8,0.997133787485261,1,0.609211415993629
"galnt18b",1.14207299073633,8,0.997181639441402,1,0.183032762922408
"plxna3",1.13954403818693,8,0.997203749227764,1,0.208220394161772
"gdf7",1.12875275043415,8,0.997296761290226,1,6.85422791056532
"rnf34b",1.11769534774557,8,0.997389846618772,1,0.650324729888757
"zgc:162160",1.10618965791945,8,0.997484348169672,1,3.69455853841968
"si:dkey-31j3.11",1.10116814037488,8,0.997524846047265,1,3.14658840637391
"cadm1b",1.08934637180122,8,0.997618415459261,1,0.480578904691001
"si:ch73-359m17.5",1.08852022257273,8,0.997624862082248,1,5.11768311687803
"ntm",1.08610764754207,8,0.997643619260556,1,0.254011358092441
"BX901968.1",1.08244611374634,8,0.997671891831434,1,2.51801703962389
"ccdc136b.1",1.07393378535341,8,0.997736716521414,1,22.9980889721255
"scn1ba",1.04794394692688,8,0.9979269369361,1,0.661723740937853
"crygmx",1.04385155021212,8,0.997955847811169,1,3.65115270437202
"ptpn22",1.03481242600625,8,0.998018716476947,1,1.01642754753916
"itgae.2",1.01873068108852,8,0.998127243262798,1,2.38493040737456
"cdkn2d",1.01264428259499,8,0.998167220962561,1,2.61034009231949
"dlg2",0.996503717425362,8,0.998270370660779,1,0.183526014841674
"CR318607.1",0.982459709304471,8,0.99835678620617,1,0.6304807627257
"CR626882.3",0.976990116439337,8,0.998389614893839,1,0.788597925648446
"crybb1",0.953183291519654,8,0.998527209077767,1,12.3956392809622
"twist1a",0.943900308803724,8,0.998578568289902,1,0.623772357454384
"mxra5a",0.937722976798281,8,0.998612045230317,1,1.10806957356825
"tprg1",0.933265079169185,8,0.998635859834705,1,0.562074462479708
"psme1",0.933236607509672,8,0.998636011011062,1,0.49529484799886
"fbln7",0.9299818746826,8,0.998653215820008,1,0.865196775789091
"enpp2",0.92033871523766,8,0.998703301067808,1,0.182540506815838
"itgb3a",0.920252053079134,8,0.998703745187875,1,5.2358302929702
"si:dkey-102g19.3",0.897145249908335,8,0.998818414603087,1,3829.07199594871
"myb",0.894358422856506,8,0.998831746516416,1,0.514664157317339
"CABZ01057381.1",0.884828545460263,8,0.998876541091165,1,2.8566006695557
"CR354549.3",0.876051602908058,8,0.998916719495343,1,5.30966405775777
"slc25a47b",0.872022622251445,8,0.998934821230019,1,62.986298853351
"cacna2d3",0.857116608868422,8,0.998999949658631,1,2.38104006605054
"slc6a5",0.845298475323479,8,0.999049558528461,1,0.466655800255527
"si:dkey-33c12.3",0.838756843163258,8,0.999076261153925,1,5.13827789631629
"paqr5a",0.829981124528259,8,0.999111248607723,1,1.52986784671069
"BX539321.2",0.798627307786698,8,0.999228645116119,1,0.783031256580168
"sdhda",0.785443736494667,8,0.999274567713579,1,870.483904780121
"sp100.2",0.777668854101644,8,0.999300725284906,1,1.01759755981429
"BX537130.1",0.776878650559707,8,0.999303345922498,1,0.461848698389257
"si:dkey-183k8.2",0.7747863089899,8,0.999310251433835,1,1.94086524631703
"slc14a2",0.769576752371507,8,0.999327234411031,1,3.45841235654476
"slc16a1a",0.769152354727952,8,0.999328604765379,1,0.268782292564831
"col1a1a",0.763798064824107,8,0.999345724239044,1,0.164744235274683
"mmp25a",0.743234051704049,8,0.999408608585172,1,1.14522710072928
"si:dkey-196h17.9",0.731673367385265,8,0.999442012549601,1,1.33758722526842
"abcb11a",0.731298210353843,8,0.999443073559498,1,0.574551916929877
"CU466287.2",0.719636004487022,8,0.9994753472005,1,1.83118711850107
"strc1",0.716876484517192,8,0.999482784824841,1,2.0416669867575
"BX890602.1",0.705759645419101,8,0.999511989911063,1,0.119648617091893
"slc17a9a",0.699923244207476,8,0.99952684348368,1,4.54864424949666
"aste1a",0.698815509570531,8,0.999529625876159,1,13.7398326255623
"EML5",0.69569299927454,8,0.999537406255813,1,0.493963103429527
"TENM2",0.685982321160796,8,0.999561016871703,1,0.231938983041075
"klf1",0.666837568916488,8,0.999605030495919,1,2.44623177404154
"BX296552.2",0.659292847958975,8,0.999621476770799,1,0.856210311480482
"zgc:112265",0.658874803354171,8,0.999622373487271,1,37.6449549588505
"si:ch73-250a16.5",0.657516236280571,8,0.999625277172897,1,1.97309791183536
"BX908750.1",0.656191265056874,8,0.999628093658856,1,0.613834574862715
"AL929378.2",0.654773941229045,8,0.999631089684155,1,0.123498191238194
"rdh5",0.652336407643981,8,0.999636201903605,1,0.729005772185325
"si:dkey-5n18.1",0.646517775495345,8,0.999648200366477,1,2.77372443068771
"ugt5c1",0.639208387021154,8,0.999662868643026,1,2.83445622924072
"wnt2",0.638848968700001,8,0.999663578427889,1,2.14601531502004
"CT955962.3",0.634604170046934,8,0.999671880466182,1,0.84659088585041
"ptx4",0.633838996970331,8,0.999673361251651,1,1.26381284971092
"CABZ01001434.1",0.629999323976265,8,0.999680719778591,1,4.00448833933295
"fabp7a",0.609022581427174,8,0.999718841858763,1,0.0810659911252855
"serpind1",0.5967037944101,8,0.999739642431192,1,3.00784640695521
"wbp2",0.583766807700939,8,0.999760272800159,1,0.435917590670154
"FP236457.1",0.580838762981388,8,0.999764773806412,1,137.091633378372
"calcoco1b",0.574714578362987,8,0.999773991097042,1,0.925537513386939
"CU499336.2",0.562006959949635,8,0.999792284176438,1,1.87037279234656
"sema3c",0.560623785629449,8,0.999794208769394,1,0.98915488449616
"six4a",0.548755583796485,8,0.999810198869368,1,0.968520642580609
"grhl1",0.547606308714508,8,0.999811698170741,1,3.11388862840623
"CR396595.4",0.543426372835842,8,0.999817079245503,1,369.412652788365
"cavin4a",0.525693225736498,8,0.999838682254333,1,5.85923188692671
"cyp2p7",0.524784521460511,8,0.999839737049166,1,0.348394557413043
"zgc:174855",0.519324982964106,8,0.999845969789306,1,0.538382853865803
"arhgap22",0.512583881740881,8,0.999853421732485,1,1.058888908723
"sgk2b",0.511845097156407,8,0.99985422226021,1,0.533139343480738
"ncf2",0.504590937122363,8,0.999861915772797,1,3.47218529047999
"alpk2",0.483881707184322,8,0.999882263695217,1,0.928542415991224
"ppp2r2ca.1",0.482641453112382,8,0.999883408806959,1,12.3139673970883
"BX088535.1",0.453686471641887,8,0.999907916771448,1,0.468240280974517
"gabra2a",0.452197070159013,8,0.999909066283509,1,0.433626127956495
"si:ch211-225p5.8",0.446743867315806,8,0.999913186264007,1,4.85066804338259
"brsk2b",0.43431821720042,8,0.999922065700029,1,0.180328664041348
"si:dkey-178k16.1",0.420212093734232,8,0.999931324258594,1,0.302450960216432
"calb1",0.418221965899651,8,0.999932562760335,1,0.583283286921352
"hs3st4",0.418013105980968,8,0.999932691788931,1,0.255670847654049
"he1.2",0.39213574412384,8,0.999947335416161,1,0.51104068903756
"crygm2d13",0.367053101583132,8,0.999959166387048,1,5.68678892932575
"CFAP77",0.365414776363813,8,0.999959864426141,1,9.27214984624571
"psma6l",0.354752149474273,8,0.999964196441093,1,0.317773323136978
"anxa1c",0.344712045604984,8,0.999967953122569,1,0.263171124918747
"cdc42ep3",0.344181845418857,8,0.999968143116692,1,4.23275053281021
"neto1l",0.326924041174104,8,0.999973889218968,1,0.215422226447088
"myl4",0.319596713443363,8,0.999976082951719,1,0.0784034710902856
"csf3r",0.301529541326109,8,0.99998091289967,1,0.703700417725658
"prph",0.288346941462451,8,0.999983954230964,1,0.562157990116591
"grk1a",0.280002618659761,8,0.999985685040624,1,0.749662050960129
"lzts1",0.262148022048387,8,0.999988923167889,1,0.251648860715454
"stx11b.1",0.254956097925028,8,0.999990061181298,1,298.437122451795
"grna",0.251561132163666,8,0.999990567331635,1,0.476397243551111
"BX547928.1",0.24494801096107,8,0.999991498411408,1,0.268100849018229
"hand2",0.24474384898558,8,0.99999152603084,1,0.143323827199556
"twist2",0.244673369908616,8,0.999991535550006,1,0.821869006490554
"CT868708.1",0.236762235976941,8,0.999992554902419,1,0.251547539583071
"FAM135B",0.234141826494924,8,0.999992871632557,1,0.517128041463388
"prkcda",0.226049081226858,8,0.999993787227307,1,0.295494136029442
"CABZ01102039.1",0.173970275417841,8,0.999997774686105,1,0.479511772234548
"mlsl",0.147378405307528,8,0.999998841666778,1,1.10161622139517
"gcgb",0.139973530501165,8,0.99999905471008,1,0.139349434337846
"TENM2.1",0.137282723975669,8,0.999999124388885,1,0.122828992300914
"apoa4a",0.125459195969776,8,0.999999386369202,1,0.403650610290744
"ftr69",0.119442746219201,8,0.999999494665104,1,0.540365481069743
"si:dkey-161j23.7",0.117236751214608,8,0.999999530562553,1,0.472568139240435
"CNNM4",0.0842146174757573,8,0.999999873351686,1,0.228632722957788
"si:ch73-233f7.1",0.0759201166495049,8,0.99999991607025,1,0.155987837101608
"lnx1",0.041208443197448,8,0.999999992613182,1,0.118981022127692
"si:dkey-111i23.1",0.0282970498708967,8,0.999999998349107,1,0.0471981115019534
"myo1g",0.0189048122558359,8,0.999999999669878,1,0.0551777016288058
"cyp2x9",1.20503744256489e-05,8,1,1,60.0440569435097
"BX663503.1",1.87547862445342e-06,8,1,1,58.4860210461722
"emx1",1.03327178737241e-07,8,1,1,66.6211493874316
"crispld1a",2.7899238984553e-10,8,1,1,37.4556249897942
"si:ch211-93e11.8",0,8,1,1,65.3201048667568
"nppb",NA,NA,NA,NA,3.22437211054466
"si:dkeyp-123h10.2",NA,NA,NA,NA,114.297764996706
"nmu",NA,NA,NA,NA,1.52536415414515
"AL953865.1",NA,NA,NA,NA,5.92512890205776
"igfbp6b",NA,NA,NA,NA,2.52323883952543
"hoxc1a",NA,NA,NA,NA,0.38788515218418
"zgc:163121",NA,NA,NA,NA,0.492890437973297
"AL935186.3",NA,NA,NA,NA,2.79692077472528
"AMDHD1",NA,NA,NA,NA,0.583606823390905
"hsd11b2",NA,NA,NA,NA,0.987240027745621
"rnf152",NA,NA,NA,NA,0.772572538000872
"jph1b",NA,NA,NA,NA,1.28126136009501
"zgc:92518",NA,NA,NA,NA,1.30226877472333
"ubn1",NA,NA,NA,NA,2.25397223465988
"wnt10a",NA,NA,NA,NA,0.353622919643064
"FO082779.2",NA,NA,NA,NA,3.82842004652737
"acsl5",NA,NA,NA,NA,0.658941015139889
"abcb5",NA,NA,NA,NA,0.529226767915261
"ly6m5",NA,NA,NA,NA,3.60140674569849
"myhz1.1.1",NA,NA,NA,NA,0.781490820087247
"C18H19orf12.1",NA,NA,NA,NA,0.279947646854399
"fbxo32",NA,NA,NA,NA,0.27975602379481
"si:dkeyp-92c9.4",NA,NA,NA,NA,0.979958297506767
"bin2a",NA,NA,NA,NA,0.0313672033350698
"s1pr5b",NA,NA,NA,NA,2.44462459492439
"angptl3",NA,NA,NA,NA,0.547645582943984
"col6a3.1",NA,NA,NA,NA,2.0494871552572
"olig2",NA,NA,NA,NA,0.0857162866487574
"ppp2r2cb",NA,NA,NA,NA,1.14203549210566
"srd5a2b",NA,NA,NA,NA,2.06302294730759
"si:ch211-197l9.2",NA,NA,NA,NA,5.01952645186168
"hsf5",NA,NA,NA,NA,40.0961910662312
"syt5a",NA,NA,NA,NA,0.975177154047781
"znf750",NA,NA,NA,NA,1.06503054834019
"zgc:64065.1",NA,NA,NA,NA,52.0673143037695
"igfn1.3",NA,NA,NA,NA,1.61874975221942
"retreg1",NA,NA,NA,NA,0.525789645627455
"clrn2",NA,NA,NA,NA,385.437227857995
"FP015810.1",NA,NA,NA,NA,1.28679141529831
"crygs3",NA,NA,NA,NA,0.988841816769438
"cd4-1",NA,NA,NA,NA,1.05710165519991
"si:ch1073-90m23.1",NA,NA,NA,NA,17.5728750295037
"calhm6",NA,NA,NA,NA,0.858077629355327
"hjv",NA,NA,NA,NA,0.655237523413445
"mpeg1.2",NA,NA,NA,NA,73.5179303446166
"trh",NA,NA,NA,NA,44.2011559870015
"nkx2.1",NA,NA,NA,NA,5.73445527939626
"wnt8a.1",NA,NA,NA,NA,0.440665639918563
"b3gat1a",NA,NA,NA,NA,0.169413592270677
"FO704673.1",NA,NA,NA,NA,1.39047106292732
"CT573006.1",NA,NA,NA,NA,45.4331409068061
"gorasp1b",NA,NA,NA,NA,1.01297031424069
"chrm2b",NA,NA,NA,NA,0.115623691541532
"si:dkey-81e3.2",NA,NA,NA,NA,1.88531209624416
"pax4",NA,NA,NA,NA,1.2473482634832
"card9",NA,NA,NA,NA,0.674319656366868
"cntnap1",NA,NA,NA,NA,3.83044141299003
"LO017955.1",NA,NA,NA,NA,1.31132471033278
"si:dkey-239j18.3",NA,NA,NA,NA,1.20455747797183
"BX927219.1",NA,NA,NA,NA,0.127839189132462
"lpar6b",NA,NA,NA,NA,0.838471646114496
"si:ch73-93k15.5",NA,NA,NA,NA,11.1169895069121
"ptprjb.1",NA,NA,NA,NA,2.09456826998474
"gngt2a",NA,NA,NA,NA,3.82153511874809
"dmrt2b",NA,NA,NA,NA,85.3736965506934
"hmx1",NA,NA,NA,NA,1.02587995676572
"lrrtm1",NA,NA,NA,NA,2.43834990161985
"mpeg1.1",NA,NA,NA,NA,70.4826911835843
