"Gene","waldStat","df","pvalue","FDR"
"si:ch211-51a6.2",0.0915385811024672,5,0.99986947857259,0.999999999982023
"cox6a2",0.0189193309501621,4,0.999955538533027,0.999999999982023
"apoea",0.0162660044289608,4,0.999967105912876,0.999999999982023
"si:ch73-250a16.5",1.16895758020591e-05,2,0.99999415522918,0.999999999982023
"tcap",6.79905367893637e-06,2,0.999996600478939,0.999999999982023
"cd4-1",2.95498551862178e-06,2,0.999998522508332,0.999999999982023
"mpeg1.1",1.04413293235589e-06,2,0.99999947793367,0.999999999982023
"mxra5a",2.60888582238943e-07,2,0.999999869555717,0.999999999982023
"BX663503.1",2.34084798130377e-07,2,0.999999882957608,0.999999999982023
"wnt2",1.91436657297268e-07,2,0.999999904281676,0.999999999982023
"si:dkey-5n18.1",1.77883899773046e-07,2,0.999999911058054,0.999999999982023
"slc14a2",6.59768434014791e-08,2,0.999999967011579,0.999999999982023
"crispld1a",3.10579753511953e-08,2,0.999999984471012,0.999999999982023
"FAM135B",8.08558785294905e-09,2,0.999999995957206,0.999999999982023
"CFAP77",5.84018336775327e-09,2,0.999999997079908,0.999999999982023
"jph1b",4.91940413517035e-09,2,0.999999997540298,0.999999999982023
"znf750",3.42315080826524e-09,2,0.999999998288425,0.999999999982023
"srd5a2b",2.45869032674561e-09,2,0.999999998770655,0.999999999982023
"tdrd7a",2.32428241955340e-09,2,0.999999998837859,0.999999999982023
"zgc:194252",1.76733760058538e-09,2,0.999999999116331,0.999999999982023
"hjv",1.58610206830188e-09,2,0.999999999206949,0.999999999982023
"si:dkey-196h17.9",1.37689967229108e-09,2,0.99999999931155,0.999999999982023
"AL935186.3",1.16800883567923e-09,2,0.999999999415996,0.999999999982023
"cacna2d3",1.10966731973496e-09,2,0.999999999445166,0.999999999982023
"kcnn2",1.07933352094288e-09,2,0.999999999460333,0.999999999982023
"gata1b",1.06528219481689e-09,2,0.999999999467359,0.999999999982023
"rundc3b",1.05260811585727e-09,2,0.999999999473696,0.999999999982023
"si:dkeyp-92c9.4",1.04953445472298e-09,2,0.999999999475233,0.999999999982023
"olig2",1.04750305375023e-09,2,0.999999999476249,0.999999999982023
"hoxc1a",9.51308128543436e-10,2,0.999999999524346,0.999999999982023
"angpt2b",9.4022080520562e-10,2,0.99999999952989,0.999999999982023
"BX957347.2",9.23023489378773e-10,2,0.999999999538488,0.999999999982023
"si:dkey-183k8.2",9.14743191003701e-10,2,0.999999999542628,0.999999999982023
"gabra2a",9.11299540821407e-10,2,0.99999999954435,0.999999999982023
"syt5a",8.95071709853712e-10,2,0.999999999552464,0.999999999982023
"AMDHD1",8.63236842318412e-10,2,0.999999999568382,0.999999999982023
"myhz1.1.1",8.41145553947675e-10,2,0.999999999579427,0.999999999982023
"crygs3",8.40798789048809e-10,2,0.999999999579601,0.999999999982023
"ppp2r2ca.1",8.18015581557048e-10,2,0.999999999590992,0.999999999982023
"si:dkey-239j18.3",8.15989377565849e-10,2,0.999999999592005,0.999999999982023
"ly6m5",8.09390443251479e-10,2,0.999999999595305,0.999999999982023
"AL772219.1",7.93363459927499e-10,2,0.999999999603318,0.999999999982023
"fbxo32",7.73044278017555e-10,2,0.999999999613478,0.999999999982023
"si:dkey-81e3.2",7.41121505064878e-10,2,0.999999999629439,0.999999999982023
"hmx1",7.38647130455499e-10,2,0.999999999630676,0.999999999982023
"psma6l",7.34437059790603e-10,2,0.999999999632782,0.999999999982023
"si:ch1073-90m23.1",6.48862556348052e-10,2,0.999999999675569,0.999999999982023
"trh",6.30296879499709e-10,2,0.999999999684852,0.999999999982023
"acsl5",6.18836960712231e-10,2,0.999999999690582,0.999999999982023
"FP015810.1",6.12264117171063e-10,2,0.999999999693868,0.999999999982023
"hsd11b2",6.08765267250171e-10,2,0.999999999695617,0.999999999982023
"si:dkey-269i1.4",6.07834274941409e-10,2,0.999999999696083,0.999999999982023
"gfra1b",5.9614361281911e-10,2,0.999999999701928,0.999999999982023
"col6a3.1",5.72248348326284e-10,2,0.999999999713876,0.999999999982023
"card9",5.54510912648177e-10,2,0.999999999722745,0.999999999982023
"retreg1",5.48096723043974e-10,2,0.999999999725952,0.999999999982023
"si:ch211-194e15.5",5.37989784693935e-10,2,0.999999999731005,0.999999999982023
"igfn1.3",5.31407699918814e-10,2,0.999999999734296,0.999999999982023
"lrrtm1",5.28117630625365e-10,2,0.999999999735941,0.999999999982023
"rnf152",5.26667718719804e-10,2,0.999999999736666,0.999999999982023
"FO082779.2",5.24026834189841e-10,2,0.999999999737987,0.999999999982023
"AL954187.1",5.22145585126296e-10,2,0.999999999738927,0.999999999982023
"chrm2b",5.16530418800544e-10,2,0.999999999741735,0.999999999982023
"cntnap1",5.0758188007498e-10,2,0.999999999746209,0.999999999982023
"si:ch211-197l9.2",4.96245451010752e-10,2,0.999999999751877,0.999999999982023
"gngt2a",4.85605213073643e-10,2,0.999999999757197,0.999999999982023
"si:ch211-225p5.8",4.79313128664012e-10,2,0.999999999760343,0.999999999982023
"wnt10a",4.78634145436201e-10,2,0.999999999760683,0.999999999982023
"si:ch73-93k15.5",4.64642846215393e-10,2,0.999999999767679,0.999999999982023
"nkx2.1",4.58792345031856e-10,2,0.999999999770604,0.999999999982023
"BX927219.1",4.47802637052321e-10,2,0.999999999776099,0.999999999982023
"ppp2r2cb",4.3948671875984e-10,2,0.999999999780257,0.999999999982023
"bin2a",4.36485246785241e-10,2,0.999999999781757,0.999999999982023
"si:dkey-31j3.11",4.33352205059459e-10,2,0.999999999783324,0.999999999982023
"nmu",4.32283448609019e-10,2,0.999999999783858,0.999999999982023
"fstl3",4.27721209510263e-10,2,0.999999999786139,0.999999999982023
"ptpro",4.05981395126757e-10,2,0.999999999797009,0.999999999982023
"zgc:163121",3.94555095449427e-10,2,0.999999999802722,0.999999999982023
"s1pr5b",3.94409756729197e-10,2,0.999999999802795,0.999999999982023
"igfbp6b",3.84664259211268e-10,2,0.999999999807668,0.999999999982023
"zgc:162160",3.82488563385304e-10,2,0.999999999808756,0.999999999982023
"calhm6",3.81013290404426e-10,2,0.999999999809493,0.999999999982023
"CR354549.3",3.55538799044207e-10,2,0.999999999822231,0.999999999982023
"FP236457.1",2.75423305349842e-10,2,0.999999999862288,0.999999999982023
"gorasp1b",2.28712829165505e-10,2,0.999999999885644,0.999999999982023
"emx1",1.90839529257914e-10,2,0.99999999990458,0.999999999982023
"ncf2",3.59538273278276e-11,2,0.999999999982023,0.999999999982023
"vax2",NA,NA,NA,NA
"strc1",NA,NA,NA,NA
"tmem200a",NA,NA,NA,NA
"BX901968.1",NA,NA,NA,NA
"irx4b",NA,NA,NA,NA
"CABZ01118738.1",NA,NA,NA,NA
"samd10a",NA,NA,NA,NA
"klf1",NA,NA,NA,NA
"zgc:92912",NA,NA,NA,NA
"slc17a9a",NA,NA,NA,NA
"slc7a4",NA,NA,NA,NA
"CU466287.2",NA,NA,NA,NA
"slc45a1",NA,NA,NA,NA
"csf3r",NA,NA,NA,NA
"aste1a",NA,NA,NA,NA
"arhgap22",NA,NA,NA,NA
"RIMBP2",NA,NA,NA,NA
"stx11b.1",NA,NA,NA,NA
"hsf5",NA,NA,NA,NA
"cabp7b",NA,NA,NA,NA
"CT573006.1",NA,NA,NA,NA
"si:ch73-359m17.5",NA,NA,NA,NA
"zgc:112265",NA,NA,NA,NA
"cyp2x9",NA,NA,NA,NA
"itpk1a",NA,NA,NA,NA
"BX255963.1",NA,NA,NA,NA
