"Gene","waldStat","df","pvalue","FDR","meanLogFC"
"lpar1",26.0786389281646,8,0.00101824405527517,0.00243162759468698,0.42051759997156
"lbx2",25.8298052316209,8,0.00112308594938071,0.00267581441877726,6.32230961666499
"mrtfbb",25.8280943532333,8,0.00112384205588645,0.00267581441877726,0.317091136576628
"hoxd9a",25.8161492828119,8,0.00112913492456335,0.0026844218117405,28.8404600652825
"ppp1r9ala",25.8096660934577,8,0.00113201780533323,0.00268728262393645,0.794866469974206
"fbrsl1",25.6606937137909,8,0.00120027525480171,0.00284509690027072,0.318807521113904
"snx22",25.5976531388264,8,0.00123035392640591,0.00291208029918559,1.86477077420517
"rgs12a",25.5204895859296,8,0.00126817289200343,0.00299715897666984,0.667253141134626
"rad18",25.5134902164491,8,0.00127165893053294,0.00300096502780634,0.496078458748336
"triob",25.4473627400919,8,0.0013050582550117,0.00307524772904083,0.969421008473942
"si:dkey-23a13.22",25.4305533060126,8,0.00131368368969265,0.00309102044633564,1.03078098392087
"ralgapa1",25.4231421275541,8,0.00131750422235366,0.00309545779113929,0.459974925947083
"slc29a2",25.4045423189221,8,0.00132714036886239,0.00311352579205253,1.69961680568898
"ralgps2",25.3547160444311,8,0.0013532940537303,0.00317023497213541,0.453035611290584
"ackr3b",25.2435964901653,8,0.00141344283696787,0.00330629903384297,1.66465958725149
"dip2a",25.1811573459614,8,0.00144837607997828,0.00338306821600765,0.345247490219128
"chsy1",25.0552344617917,8,0.00152140451807492,0.0035484653482797,0.354232563870704
"sdk1b",25.0167911023519,8,0.00154440559816538,0.00359686893313625,0.937434491235327
"ephb4a",25.0039563611793,8,0.00155215990874591,0.00360967420638584,0.396755079955478
"eno1a",24.689276952077,8,0.00175458932101091,0.00407451801686134,1.38772829612909
"ca16b",24.6536988772315,8,0.00177903234162025,0.00412529238636579,0.983490905226349
"pou2f2a.1",24.5520760857886,8,0.00185068870712091,0.00428524157944059,0.953185138529688
"ccn2a",24.5191722257245,8,0.00187448594515949,0.00433407154950171,2.10209112415872
"kalrnb",24.4049657995914,8,0.00195941582342019,0.0045239037770163,1.509335577648
"tenm3",24.3746727174097,8,0.00198256408029329,0.00457075292286638,1.47875236379097
"fam174b",24.3478392416576,8,0.00200329062873517,0.00461189209492988,0.662484966929455
"fam117bb",24.3378533606549,8,0.00201105752599184,0.00461743983182128,3.52219563776394
"ZNF521",24.3373212359597,8,0.00201147222673714,0.00461743983182128,0.805912789781364
"BX005003.1",24.214247844052,8,0.00210965393086027,0.00483588293606938,0.819123991665547
"pde10a",24.1827699763342,8,0.00213550407024976,0.00488813521087213,0.871521523024895
"cxcl18b",24.1540472703197,8,0.00215936003953976,0.00493568009037659,0.769034481406167
"CABZ01056843.1",24.101848248664,8,0.00220337919440083,0.00502911085740561,0.289853186364318
"apoeb",24.0440712452689,8,0.00225311895123415,0.00513531384896671,1.51858055703279
"ephb2b",24.0135092760973,8,0.00227986887831699,0.00518889076146115,2.2587542386179
"si:dkey-68o6.5",23.9490917639349,8,0.00233726569802784,0.00531196749551781,1.8287796450989
"foxp4",23.9058877149903,8,0.00237654473359539,0.00539357670035833,0.393760047339925
"inhbaa",23.7408512110715,8,0.00253257388660477,0.00573954421893433,2.25832904973991
"CABZ01072848.1",23.7362275351611,8,0.00253708537511099,0.00574163592670097,1.09069700906413
"cited1",23.6971011178903,8,0.0025755760178755,0.00582051077485989,1.75260683436114
"cxcl20",23.6831116041384,8,0.00258947527723163,0.00584366776244092,0.640622252680916
"cryba1l1",23.6561582709912,8,0.00261646023642059,0.00589624842010274,0.958211758341053
"MDFI",23.5377719875715,8,0.00273825163729469,0.00616202900094444,1.38395421804838
"mpped2a",23.5198052254441,8,0.00275720937623503,0.00619597612637084,0.752451886372897
"myh9b",23.5125225339139,8,0.00276492996001165,0.00620461141096584,0.266914700647854
"pho",23.3745577206687,8,0.00291521384725335,0.0065263945666918,0.446714776469508
"dkk2",23.3734226117364,8,0.0029164825719904,0.0065263945666918,3.26698474703405
"tiam1a",23.3121799682502,8,0.00298573351800069,0.00667203020782277,0.92008479150899
"edn2",23.2310182104538,8,0.00307996827395507,0.00687301148999737,0.948048824492087
"thy1",23.1837181673782,8,0.00313620983253315,0.00698876842904324,0.872707682654822
"CR848683.2",23.1602795768371,8,0.0031644466952363,0.00704188416186103,0.607734193641085
"icn",23.0824562595954,8,0.00325997943597878,0.0072443987466195,1.20149954795596
"si:ch211-176g6.2",23.0647467252165,8,0.00328210599673417,0.00728345297472216,4.93795164436385
"gnl3",23.0073965580095,8,0.00335476293933434,0.00742999541242576,0.794351558246105
"arhgap29a",23.0053149772468,8,0.00335742917698989,0.00742999541242576,0.414245086526962
"edn1",22.9639540568546,8,0.00341083466020808,0.00753775615515599,1.46473566039849
"hist1h4l.7",22.8937717217633,8,0.00350334205622505,0.0077315135033932,1.8837102807353
"hist1h4l.19",22.8593260173613,8,0.00354962901954559,0.00782287387227677,1.13199513562818
"bard1",22.7281908407575,8,0.00373132046251601,0.00821198451172711,2.00305165934071
"skp2",22.7143177382077,8,0.00375106023040028,0.00824408841846216,0.86250461693572
"jun",22.6812691128473,8,0.00379849233829876,0.00833688304702061,0.37644658063998
"zgc:163040.1",22.5839581708338,8,0.0039415486741371,0.00863901079262925,0.911019677450807
"pleca",22.551501752251,8,0.00399041111442955,0.0087341419741276,0.651683695354238
"slc16a9a",22.4944489556788,8,0.00407772606436474,0.00891306243576992,0.811236035105617
"bnc2",22.450223204406,8,0.0041466781514462,0.00905141206318407,0.740213262119887
"emp2",22.2467858810934,8,0.00447863710704877,0.00976269669111448,0.29163075177918
"krcp",22.1988540330942,8,0.00456050840772648,0.00992763735015289,1.70005139925166
"atp11c",22.1458341021048,8,0.00465275405201748,0.0101146827217771,1.23548746368033
"rcan1a",22.0937035652681,8,0.00474520729958661,0.0103016712067009,0.66429284634428
"apln",21.9979069194706,8,0.00491974616723745,0.0106661163517343,1.56200844132611
"limch1b",21.9445583062489,8,0.00501961480105073,0.0108679075530192,0.600325363380293
"epha7",21.822559214909,8,0.0052554011124436,0.0113630294323105,0.889851582664899
"chaf1b",21.7410700269815,8,0.00541880598101618,0.0117005257349877,0.589288012153823
"wdhd1",21.6385620188432,8,0.00563132319890181,0.0121430149841548,0.698752074695013
"p3h2",21.5040636816838,8,0.00592237137124496,0.0127534242180241,0.877215721863326
"pgfb",21.3621825323521,8,0.00624508040979266,0.013430280451167,0.778954028682016
"grin2bb",21.1945990166976,8,0.00664807079866769,0.0142777359434474,2.96792405885243
"si:dkey-172h23.2",21.1821246573592,8,0.0066790482147715,0.0143250363855689,0.549610181501165
"arhgef4",20.9924023597951,8,0.00716763946320087,0.0153523736828934,0.940507471560383
"slc1a5",20.9159725858191,8,0.0073740218156596,0.0157733086965981,0.477020656065103
"ext1b",20.8437368374736,8,0.00757431762221439,0.0161801177510588,0.598119952885572
"ablim3",20.820851713923,8,0.00763885617826154,0.0162962265136246,0.706225138077029
"ngfb",20.815177269854,8,0.00765494023761137,0.0163087941147513,2.71031861158306
"sema4ba",20.7469058888442,8,0.00785102038620944,0.0167042986940626,0.818443219707809
"bcar3",20.7409568761083,8,0.00786833287389244,0.0167189011928657,1.35077292371123
"BX005154.1",20.5249122793369,8,0.00852247272598272,0.018084822760706,0.697899732650803
"cux2b",20.4720193690575,8,0.0086903960326441,0.0184167333142127,1.11808554158839
"dhrs3a",20.4228790672862,8,0.0088492441086333,0.0187285589600705,2.15769864472343
"fbln2",20.4174135905775,8,0.00886708247144874,0.0187415217362193,0.962248809243651
"lzts2a",20.2460224121743,8,0.00944428093389216,0.0199351576440995,0.502773072551877
"plxnc1",20.2117384228818,8,0.00956398049656504,0.020161223708174,2.43334198534927
"tnfaip3",20.1616555954533,8,0.00974145383151603,0.0205083238558232,0.747433491034379
"smad6b",20.0693991423947,8,0.0100766556289267,0.0211808834926929,0.921585693142605
"ror1",20.0664919672245,8,0.010087395763395,0.0211808834926929,2.25926125392181
"crim1",20.054435487793,8,0.0101320536466282,0.0212467704254326,0.198344406217112
"rbbp8",20.0496775554087,8,0.0101497292843358,0.0212559775588184,1.34061377947027
"rrp12",20.0228511923271,8,0.0102499419923964,0.0214377871736395,0.902442224896741
"CR377229.1",19.99327855023,8,0.0103615100550577,0.0216428408460735,2.27360026306127
"bach2b",19.9855467603535,8,0.0103908705402659,0.0216758707489249,0.591118510816492
"znf710a",19.9727101561858,8,0.0104397916449559,0.0217495659269915,2.18896205191828
"ttyh2l",19.9238975313503,8,0.0106278378858563,0.0221062253857001,1.92011069537702
"si:ch211-66k16.27",19.9211235720314,8,0.0106386209668682,0.0221062253857001,1.46571751709601
"kcnq5a",19.7992885320097,8,0.0111226751091184,0.0230820754534233,0.884825106079623
"sass6",19.7864101624609,8,0.0111750535205027,0.0231607326849798,2.13380604083135
"etv4",19.7696031055787,8,0.0112437649526204,0.0232729934336256,1.40255352611423
"mbnl1",19.7061406164639,8,0.0115068709166879,0.0237868132644711,0.438160241811608
"dnmt3ba",19.6943276192875,8,0.0115564903534449,0.0238585607296926,0.492811395685081
"zgc:112332",19.6557665873166,8,0.0117198879274776,0.0241647173762424,2.81514439185066
"primpol",19.6039097257306,8,0.0119431039902139,0.0245932643299128,1.46523361823107
"si:dkey-79d12.5",19.5858453335255,8,0.0120218098111637,0.0247235163211594,1.02639008911989
"alpl",19.5274823009518,8,0.0122794907289229,0.025221033589572,0.861246741339935
"spry4",19.4457693946363,8,0.0126491280719444,0.0259469293783475,0.663219067231816
"igfbp3",19.4403490000455,8,0.0126740193309842,0.0259647002939497,4.66084740398474
"pdgfbb",19.4226526881744,8,0.0127556088558141,0.0260984324415633,2.12297359347726
"si:dkey-261m9.6",19.4078152736728,8,0.0128244028990624,0.0262056764220943,1.65892453165952
"tle3b",19.2627691132012,8,0.0135157944775873,0.0275832540358925,0.257707248894333
"pla2g4aa",19.240574718073,8,0.0136246701824515,0.0277648179649008,1.98929278290438
"hlx1",19.2375714533783,8,0.0136394668252575,0.0277648179649008,0.916679272004748
"pprc1",19.223174736622,8,0.0137106100114273,0.0278741753726603,1.04194534639266
"si:ch211-113a14.19.4",19.1952907871225,8,0.0138494078698713,0.02812062511649,2.41995083320399
"esrrga",19.1759272291132,8,0.0139465794758142,0.0282820369598261,4.21267264834249
"zranb3",19.1024363737628,8,0.0143213128424279,0.0290051905669425,0.583014486508566
"fam13a",19.0625157896687,8,0.0145288643792054,0.0293841449598271,1.33533126855156
"heatr1",19.0594060571493,8,0.0145451517551144,0.0293841449598271,0.766601447251256
"SIPA1",18.9547096144997,8,0.0151037464262872,0.0304741415915,0.549049145601411
"GRM7",18.9324918563893,8,0.0152248806696299,0.0306798602914456,0.716834208094748
"jcada",18.752042094473,8,0.0162434760441954,0.0326912725417769,0.734707844145487
"raraa",18.7372997771319,8,0.0163294911701085,0.0328230978293638,0.567447423295523
"abcg2a",18.6868063843069,8,0.0166273852493528,0.0333799452935565,1.01869292785835
"syt2a",18.6763772250928,8,0.0166895528051361,0.0334627625165635,1.17826321668121
"glsb",18.462492577716,8,0.0180141703419023,0.0360734324743977,1.2189903537044
"mboat2a",18.3754089064372,8,0.0185815192247482,0.0371630384494963,0.267725063828771
"rbfox3b",18.2997010773118,8,0.0190884576221877,0.0381292536772788,3.16927359655302
"si:ch73-383g2.1",18.1906746363703,8,0.0198415282335552,0.0395840962265441,0.524255890114375
"si:ch211-169p10.1",18.1612931911086,8,0.0200492263523468,0.0399486452848754,0.450214742421449
"rras2",18.1224445600728,8,0.0203270035516134,0.0404517483614198,0.470921861313117
"CT476811.1",18.0400671316843,8,0.0209280949734162,0.0415962136117589,0.833216603592877
"rnf165a",18.0134968246434,8,0.0211255259495006,0.0419343034582411,0.345929815353239
"hs2st1b",18.0101372272962,8,0.0211506143067504,0.0419343034582411,0.349050124691997
"brip1",17.9231534274407,8,0.021810053228252,0.0431882242143604,0.591162043529541
"vwf",17.8907892712308,8,0.0220603250571763,0.0436298146989889,1.87922452039744
"egr1",17.8622887019996,8,0.0222829598252154,0.0440157231115367,0.657378783233885
"smad6a",17.854082656886,8,0.0223474537852218,0.0440886881089457,1.34556948619686
"ADGRL3",17.8198373848581,8,0.0226185025203103,0.044568129003477,1.35444180869435
"slc4a7",17.8163622358511,8,0.0226461805498918,0.044568129003477,0.223141425079063
"CT573344.1",17.7677427060151,8,0.0230367757129845,0.0452811316225739,1.65427639086138
"fam83d",17.6539543352247,8,0.0239758635796958,0.0470691800337587,1.1705872148741
"tdp1",17.5485255911366,8,0.0248780095077763,0.0487804107995614,1.89028813708649
"xirp1",17.4522529573708,8,0.025729598354757,0.0503884423104176,4.61380587397251
"ADAMTS7",17.4365242366455,8,0.0258713046061636,0.0506040187895621,0.797907996066048
"DOCK9",17.3567848616167,8,0.0266010552390338,0.0519678734828499,0.248150050407637
"notch1a",17.3037008712635,8,0.0270975295611728,0.0528589358922829,0.14035637739466
"gpr37b",17.3009766248138,8,0.0271232414797277,0.0528589358922829,4.29718186925752
"itga6b",17.286505745355,8,0.0272602043157503,0.0530612249454993,0.414015915610695
"neo1a",17.2820036299063,8,0.0273029477274611,0.053079849773922,0.553623291944597
"kif21b",17.1195466461195,8,0.0288880457643008,0.0560932927462152,0.369676142682633
"CABZ01076275.1",16.8381306868687,8,0.0318394475257922,0.0617492315651727,0.539088600417299
"rhbdf1b",16.8345300088274,8,0.0318789744218503,0.061751040042325,0.77966904775485
"thbs1b",16.824032228247,8,0.0319944768664915,0.0618998343245301,0.892763506545419
"aqp1a.1",16.7359042370732,8,0.0329796333932088,0.0637287601801135,0.691918454169091
"vash2",16.6163043847973,8,0.0343619162049337,0.0663197417706802,0.195911841429733
"doc2b",16.5323275728474,8,0.0353645436747166,0.0681726143127068,0.608837058674983
"tox2",16.5267559806196,8,0.0354320191875531,0.068220494223929,0.26383751838871
"histh1l",16.4603599346139,8,0.0362453938241244,0.0697026804310085,0.235142331575926
"f3b",16.4284014298488,8,0.0366430589895105,0.0703828263904163,0.568301621554486
"mpp7a",16.3497245439402,8,0.0376394011175504,0.0722098822399048,0.893497642615464
"rttn",16.3335182740798,8,0.0378477348951131,0.072522605787043,0.965649424970725
"hoxa2b",16.317453058406,8,0.0380553122157928,0.0727955332522901,1.5180128329317
"fam102ab",16.3154580424428,8,0.0380811633326043,0.0727955332522901,0.899218547263287
"nrp1a",16.1930515982648,8,0.0396988393646392,0.0757973066627957,0.714714338999073
"igf1ra",16.1785849927821,8,0.0398941806013979,0.0760794862481963,0.150763765729269
"osbpl3b",16.1640851374544,8,0.0400908648603159,0.0763635521148874,0.405815968616706
"trps1",16.1261894670577,8,0.0406091560610293,0.0772587986892353,0.373268854079147
"ccdc80",16.0806071006508,8,0.041240800963813,0.0783673177459629,0.555758826107346
"bmp6",16.0661968599428,8,0.041442372336468,0.0786569344464398,0.462472019534036
"si:dkey-222b8.1.1",16.0465242631072,8,0.0417190270058535,0.0790882028546986,0.790607683481549
"vav2",15.9443447771946,8,0.0431836719662908,0.0817678995811423,0.499904666920345
"nphp4",15.8866171405139,8,0.0440320202896767,0.0832756884911143,0.505006150627734
"palm3",15.7537358218911,8,0.0460436402765318,0.0869773606168252,0.753100633973642
"FAM124A",15.7470493586803,8,0.0461470699489933,0.0870699432999874,3.58086950677152
"abhd17b",15.7240914792404,8,0.0465038274443457,0.0876397219210284,0.438101500510937
"SSBP4",15.6712844843189,8,0.0473341022583394,0.0890994866039331,0.219337815120483
"ptprea",15.6319358511342,8,0.0479616313175375,0.0901746299742186,0.387127888330546
"fign",15.495682928072,8,0.0501942347534672,0.0942614737154313,0.316014984384914
"nfic",15.444384906706,8,0.0510592661293121,0.0957735355297765,0.396662329165939
"hs6st1b",15.4079095328463,8,0.0516826528843358,0.0968293262469992,0.759589653025219
"nlk2",15.3930748041715,8,0.0519381806585684,0.0971942562031689,0.784958176984825
"wnt2bb",15.2080955374682,8,0.0552232560888525,0.103221039418416,0.863213602636563
"klf7a",15.1890955771795,8,0.0555712400736965,0.103750273183097,0.594979790641526
"slc43a2b",15.1308747422176,8,0.0566500858665699,0.105629399112605,7.91687287851534
"pif1",15.1276827936778,8,0.0567097836485799,0.105629399112605,0.889604237989478
"gdpd5a",15.075020476209,8,0.0577030443418031,0.107354501101029,0.608781851437974
"fnbp1b",15.0424743476893,8,0.0583248156477616,0.108385255559139,0.712809331095106
"LO018188.1",15.0076431074243,8,0.0589970146773785,0.1095072198188,0.977056715425672
"prdm1a",14.9955218885123,8,0.0592325924114687,0.109817089059502,2.35720921154012
"pcolce2b",14.8602382863787,8,0.0619206930239156,0.114667950044288,2.84974026716914
"ctdspl2b",14.8317699041875,8,0.0625003252942503,0.115607538116532,0.447069792895589
"sh2d3ca",14.8201698564581,8,0.0627379215608356,0.115913019050043,0.590656512219
"ptprb",14.7402013664361,8,0.0643983471604544,0.118843547239593,0.235331683936211
"hs6st1a",14.7256817894701,8,0.0647040741626608,0.119270182788315,0.351229495655674
"efnb3b",14.6906993491185,8,0.0654460935388168,0.120499136550181,0.668440372843615
"slco5a1a.1",14.6622360168828,8,0.0660555262334003,0.121481427555679,0.347857534777608
"en2a",14.6021022710521,8,0.0673600223206181,0.12373827291962,6.15029846271351
"her9",14.5897707119011,8,0.0676304029123284,0.124092482407942,1.07818679753233
"klhl24b",14.5542574220436,8,0.0684145678514454,0.12538752412636,1.63373065879139
"zgc:112234.1",14.472960699363,8,0.0702407600715412,0.128587203792295,3.30357120871005
"tmem88b",14.3891443173725,8,0.0721696057304692,0.131967279050001,0.258293872552308
"ece2b",14.3221407199471,8,0.0737458093689672,0.134695542226424,1.30020717523673
"gypc",14.3121002192257,8,0.0739846609362622,0.134977716645404,0.345618806460575
"mcm9",14.3025500996705,8,0.0742124940516167,0.135239169114563,0.859558848002712
"dlg2",14.286711040694,8,0.0745917546076766,0.135775662539571,0.963530770467492
"lrrn1",14.1488196395861,8,0.0779680084443474,0.141760015353359,2.04200918275892
"kaznb",14.1299516368987,8,0.078440526243129,0.142457255379122,0.844587586696267
"NPAS3",14.0771681381064,8,0.0797760987359392,0.144718546459754,1.4828184791428
"kirrel1b",14.0344923745486,8,0.0808708035429395,0.146538262365462,0.909851522279295
"abtb2b",14.0270364632758,8,0.0810634370278169,0.146603312961696,0.945494070811075
"arhgap27",14.0260112293276,8,0.0810899574819379,0.146603312961696,8.97022237596093
"ptx3a",13.9402240904785,8,0.0833368193562509,0.150495384841988,2.66403690655659
"cacna2d2a",13.9218095837175,8,0.0838263229013757,0.151208699709359,1.03734669337994
"tshz1",13.9047392700346,8,0.0842823908087883,0.151860163619438,0.627752263654469
"ENSDARG00000115101",13.7779614791678,8,0.0877395157067666,0.157911389348511,0.610774377950823
"gmps",13.7245416801047,8,0.089233736040832,0.16029272702855,0.486818685382328
"hist1h4l.22",13.7235030112665,8,0.089263012364024,0.16029272702855,0.813217336365638
"zgc:174862",13.7069771514672,8,0.0897299693134058,0.160950617602522,1.17034466934241
"hsp90aa1.2",13.660211962787,8,0.0910631829028694,0.163159118303014,1.00734167266319
"zfpm2b",13.6046062664021,8,0.0926713432100131,0.165854752948569,0.222061473804386
"meis1a",13.4252000398119,8,0.0980332173171198,0.175254913639544,0.999921808845331
"gfra3",13.4210453487853,8,0.0981605776364383,0.175286745779354,1.22106889963524
"agbl4.1",13.4111261696779,8,0.0984652380840011,0.175634761353848,0.491995532459576
"flt1",13.3854247650753,8,0.0992585326756078,0.176852619466562,0.722940405875163
"si:ch211-106h4.9",13.3655206901254,8,0.0998767648617666,0.177756199976448,1.38726976217306
"BX323807.2",13.3556452229949,8,0.100184763656015,0.178106246499583,11.1262071236169
"lcp1",13.3444716874954,8,0.100534258405095,0.17852920471493,1.46529957444489
"foxp1b",13.3160758631586,8,0.101427294761936,0.179915378735142,0.364654443441618
"gng13b",13.2423622975043,8,0.10377830067986,0.183881817372953,3.71399388902098
"pbx1b",13.2024425063287,8,0.105071428912613,0.185747072287255,0.610904825423721
"dusp2",13.1999195791167,8,0.105153628912144,0.185747072287255,1.61669494301982
"met",13.1991326469346,8,0.105179279682658,0.185747072287255,1.74876686601158
"cyp27c1",13.1763328116238,8,0.105924855215116,0.186857517468782,7.47926156114925
"BCR",13.1460040268238,8,0.10692383488565,0.188412043851366,0.436151944789188
"hapln1b",13.1278880322969,8,0.107524486909865,0.189262023163679,0.594532787464058
"pnp5b",13.0892430481797,8,0.108815706434912,0.191324319006438,0.865432146815533
"sema3fb",13.0583780446225,8,0.109856730407207,0.192942665918257,2.62542387512116
"samd10b",12.9464762594285,8,0.113704510971927,0.199481598196364,2.32895002471018
"smyd3",12.9169130297065,8,0.114740525886777,0.200973669308712,0.383033747084673
"dact2",12.9150466088723,8,0.114806208592601,0.200973669308712,0.776707031469949
"lef1",12.9032278385451,8,0.115222894983499,0.201482657894643,0.54772692390303
"cobll1b",12.8777086200506,8,0.116127113162672,0.202842119061435,3.32434847586497
"e2f7",12.8736245916135,8,0.116272394968702,0.202874407797081,0.511512184118447
"zic2a",12.7622759667643,8,0.120294918627262,0.209664346191307,2.07731171059489
"mrc1b",12.7360705942997,8,0.121259009595689,0.21098781256926,1.90065748514943
"smad7",12.7344732450965,8,0.121317992227324,0.21098781256926,0.269172236771046
"vwa1",12.6848534690445,8,0.123162666346404,0.213963372588758,1.31744349830359
"map2",12.6169165627496,8,0.125727721377064,0.218182596749785,1.71436638364046
"shisa3",12.5835785265789,8,0.127003272949376,0.220157352891659,2.26895572050376
"lhfpl6",12.5490105053928,8,0.128337684739994,0.222229757125531,0.44155035615743
"gpr22b",12.5271060754121,8,0.129189503570731,0.223462925095319,1.78531230377889
"scarb2a",12.4287260621058,8,0.133075704068049,0.229936421715852,0.254173941830328
"myo10l3",12.4067945374838,8,0.133955628612238,0.231207125975815,0.216568333093494
"ebf2",12.3978265270212,8,0.134316876429492,0.231580821430159,1.77206670552552
"adma",12.3138598442158,8,0.137739992314283,0.237227112704901,1.01702744383293
"pappab",12.2648012853964,8,0.139774390654672,0.240472069943522,0.456374587514538
"hdac9b",12.248438669853,8,0.140458621522965,0.241389682531411,0.873089314110542
"si:ch73-335l21.4",12.2290843691833,8,0.141271649846671,0.242526437505014,0.404082058218504
"zmp:0000000624",12.2130658409444,8,0.141947588192209,0.243425660351055,2.31487600500733
"fam49al",12.1834529582971,8,0.143204443771631,0.245318104962109,1.02233726219622
"eva1ba",12.1615159238033,8,0.144141624481726,0.246659464353756,0.546915569843604
"rel",12.0482024878231,8,0.149066130145748,0.254813897685039,0.916427798046847
"mctp1a",12.0166453823563,8,0.150462750613481,0.25692678866763,0.88482554425786
"MAGI3",11.9800792805598,8,0.152094911930626,0.259436949988275,0.510963460777098
"hoxd3a",11.9716999427795,8,0.152471035442689,0.25957574447188,6.75740449426058
"crfb4",11.971038705951,8,0.152500749877229,0.25957574447188,0.468338422391031
"igdcc4",11.9567061575599,8,0.153146026256612,0.260156604938282,0.8673222459747
"id1",11.9562366978692,8,0.153167201157414,0.260156604938282,0.366897544268932
"egln1b",11.9264994511754,8,0.154513549068286,0.262165088557006,0.330512268237244
"oaz2b",11.9137010921265,8,0.155096062598389,0.262874682370151,2.21006703471569
"wscd2",11.9099293938241,8,0.155268083712101,0.262887760782393,1.63644219633696
"CT990561.1",11.8784723045804,8,0.15670907357903,0.26504705890745,1.18569155803648
"ppp1r15a",11.8300277949188,8,0.158950268212754,0.268553779451326,0.248668408631936
"nr2f5",11.8240977725219,8,0.159226454289131,0.268736631711613,1.01286539614794
"tnfaip2b",11.7894164935991,8,0.160849803194468,0.271190395269914,0.22050945291945
"fabp7a",11.7785964840072,8,0.16135909995888,0.271762694667587,0.721603426672648
"itga2.2",11.6998615745836,8,0.165106049913615,0.277619234845053,2.82745268749685
"emp3b",11.6982511201895,8,0.165183444732807,0.277619234845053,8.73473421120373
"nr3c2",11.6824628734002,8,0.16594380146411,0.278380581072928,0.448763573765409
"gfra2a",11.6816211332217,8,0.165984421464733,0.278380581072928,2.16534746744468
"CR589876.1",11.6290428226456,8,0.168538228015601,0.282367711858599,14.2472324378821
"pabpc4",11.622407433765,8,0.168862837490814,0.282615627599689,0.857892003049896
"fhl3b",11.589771277839,8,0.17046702787646,0.285002345456987,1.71426970446739
"smn1",11.575165167728,8,0.171189075444002,0.285910773184137,0.504216887258897
"robo3",11.509321521737,8,0.174475697578154,0.291096054353541,0.427819501908445
"dusp19b",11.4171158512752,8,0.179166045328462,0.298610075547437,0.309756262834615
"tns2a",11.3795358159817,8,0.181107355768469,0.30153149763741,0.629483451976844
"XKR4",11.334418221282,8,0.183460930070149,0.305132524025196,0.605245244071007
"nfkb1",11.328209153503,8,0.183786791135887,0.305357077692024,0.326549922889979
"pappaa",11.2531899731077,8,0.187761657856422,0.311637606400701,4.03775691180435
"fn1a",11.2377946191317,8,0.188586035810669,0.312681510152405,0.48954071831892
"ppap2d",11.1813910774508,8,0.191631645408786,0.317402311236085,1.24652901279973
"tmem198a",11.1612784543861,8,0.192727337115112,0.318887010738551,0.268934655907832
"hdac4",10.9871217989778,8,0.202429963787773,0.334594981467393,0.19426892970481
"pvalb3",10.84774583792,8,0.210476272557179,0.347535640961286,2.14624250029099
"sox13",10.7995715405275,8,0.213316412968369,0.351862124483907,0.499258309532399
"bcl11ab",10.7681591712608,8,0.215184799123058,0.354578453755812,0.853263961654663
"uspl1",10.7345106096142,8,0.217200658352534,0.357267704519015,1.56786110345504
"igdcc3",10.733112678778,8,0.217284731785125,0.357267704519015,0.536140624971576
"CR354540.2",10.7297559610826,8,0.217486715125951,0.357267704519015,0.590032667774838
"si:ch211-141e20.2",10.6869454211441,8,0.220075876721293,0.36115015667084,0.761199834531364
"dll4",10.6825624571892,8,0.220342332664212,0.36121693879379,0.621120929304123
"lmo7a",10.6609358383885,8,0.22166084292978,0.363006498144983,0.840297405972774
"immp2l",10.596217278111,8,0.225643917484686,0.36915160324693,0.518657697895278
"ret",10.5449666083978,8,0.228838045410353,0.373994762672692,1.44127990645218
"arl5c",10.5344017506506,8,0.229500890299851,0.374695331101798,0.449988702949933
"pnpla2",10.4564611505689,8,0.234437644078937,0.38236516873221,2.84431144052859
"BX005470.1",10.4398797606079,8,0.235498555559536,0.383374770971899,0.897078205229024
"mylk2",10.4392975460103,8,0.235535874915861,0.383374770971899,2.24499046108766
"jdp2b",10.4184274130033,8,0.236876681796828,0.385165336255006,0.546270620426341
"rassf2a",10.36828288903,8,0.240122558036684,0.390046794780401,0.476414940838221
"foxf2a",10.3472823170456,8,0.241492166655665,0.391873698427042,1.15444602397521
"CABZ01030107.1",10.2699360849528,8,0.246588804586851,0.39973869031303,2.42995855964275
"lamb1b",10.2651150321907,8,0.246909212467257,0.399852975655478,0.409249206384788
"dock1",10.2587711009481,8,0.247331320312328,0.40013155965594,0.190078858237605
"msi1",10.2085750799832,8,0.250690857447165,0.405156941328751,0.779609064735316
"ankrd13b",10.1931128065924,8,0.251732755836415,0.406430281875141,0.78280580521951
"fras1",10.0437817488496,8,0.261966451709089,0.422006275986039,0.494720364389573
"chsy3",10.0410116919943,8,0.262159226762919,0.422006275986039,0.383662803320714
"zfpm1",10.040836837015,8,0.262171398956327,0.422006275986039,0.311094908985882
"si:ch211-145b13.6",10.0252631702349,8,0.263257248104924,0.423328238158672,0.466587658213857
"klhl5",10.0201776471936,8,0.263612564429643,0.423442325554315,0.343432569201348
"aldh1a2",10.0166749981638,8,0.263857499111032,0.423442325554315,1.57595394672736
"nat8l",10.0049264083915,8,0.264680316054417,0.424337180047161,0.526535672399807
"mthfd1l",9.9585139216079,8,0.267949784571878,0.429148804119124,0.894999920342119
"lamc3",9.95361931818696,8,0.268296343638322,0.429274149821315,3.0780843716715
"nrxn2a",9.93809791924679,8,0.269397555178902,0.43060548280344,1.3086587920258
