"Gene","waldStat","df","pvalue","FDR"
"pik3r6a",6.87304751665702,4,0.142751114109963,0.568897441245392
"si:ch211-13k12.2",8.25386045045026,5,0.142788711268107,0.568897441245392
"ces2b.1",8.25138426684894,5,0.142914727197125,0.568897441245392
"cadm1a",3.88561688175386,2,0.143300931921776,0.568897441245392
"zgc:194627",8.24219965771455,5,0.143383010904516,0.568897441245392
"kifc1",8.22732918098506,5,0.144144098097534,0.569498612679815
"jun",3.87374771183109,2,0.144153891955821,0.569498612679815
"si:ch1073-268j14.1",8.22160349780547,5,0.144438105041978,0.569498612679815
"crip2",8.21662066104615,5,0.14469440311977,0.569498612679815
"si:ch211-210g13.5",3.85589723942849,2,0.145446258248946,0.571312902401859
"cox6b1",8.19306433180301,5,0.145911551920829,0.571996582779457
"egln3",3.84062182876474,2,0.146561387002617,0.573399530026175
"tgfbr3",8.1728294502633,5,0.146964362676323,0.573833018481707
"plxna2",8.14020748935665,5,0.148675922637581,0.579364111230575
"cfl1l",8.12114857010345,5,0.149684068635788,0.582137645149876
"wnt9a",8.11163362738235,5,0.150189646010064,0.582949535106257
"fabp3",8.09229661062628,5,0.15122180115712,0.585358155309446
"MYO1D",8.08885275122977,5,0.151406284570875,0.585358155309446
"slco2b1",8.08271424278486,5,0.151735613063334,0.585478868480135
"gig2j",8.06099087608286,5,0.152906179072138,0.588579051937253
"anxa1c",3.75262307112471,2,0.153153968189501,0.588579051937253
"BX936342.2",8.05116780838991,5,0.153438123519284,0.588579051937253
"sat1a.1",8.04077667736627,5,0.154002616960913,0.589592864934177
"si:dkey-35m8.1",3.73242912907756,2,0.154708192643839,0.591141810024319
"pleca",8.01824985197505,5,0.155232706341345,0.591237643470316
"hoxc8a",8.00736260235961,5,0.155830326649531,0.591237643470316
"si:dkeyp-23e4.3",8.0061711902215,5,0.155895848970117,0.591237643470316
"slc7a3a",3.71301881809724,2,0.156216969322556,0.591237643470316
"sema6e",7.99994859239338,5,0.156238460774488,0.591237643470316
"zcchc7",7.98724875079414,5,0.15693977547917,0.592749459694404
"wnt5b",7.98007516377133,5,0.157337148423328,0.593109711138993
"hoxb9a",6.60653365524749,4,0.158200452078024,0.595056256323311
"ccne1",3.68451270862576,2,0.15845948169913,0.595056256323311
"ltbp1",7.95053117492369,5,0.158983107228586,0.59520212756565
"BX539321.2",3.67638889450673,2,0.159104438376765,0.59520212756565
"sept15",7.93989266667111,5,0.159579520194709,0.59584444422511
"hand2",3.62669463142273,2,0.16310725055046,0.607860797117843
"myh10",7.87206447644012,5,0.163428778651332,0.607905532710635
"hoxa9a",3.61655155305922,2,0.163936556513785,0.60864158221753
"nexmifb",3.60318586707953,2,0.165035787684921,0.611566579270158
"e2f8",7.76586139965391,5,0.169620305865975,0.627242478458418
"bag3",7.76106413688395,5,0.16990478540727,0.627242478458418
"si:ch211-69g19.2",7.74575250993563,5,0.170815575299233,0.62902900174952
"efemp2b",7.74217038530781,5,0.171029270333118,0.62902900174952
"sema3fb",7.72352129572798,5,0.172145593061715,0.631951298641509
"g2e3",7.70283841239155,5,0.17339112504474,0.635336137290803
"efna5a",7.69439681317083,5,0.173901746639468,0.635754412343872
"spock1",7.6902562484124,5,0.174152685255093,0.635754412343872
"mrc1a",7.66771774593527,5,0.175524197047086,0.639222901464705
"spc25",7.66125465188988,5,0.175919228681514,0.639222901464705
"DOCK4",3.47364253383163,2,0.17607922082098,0.639222901464705
"aff2",4.91209614540158,3,0.178348225783645,0.645780262698608
"rab11fip4a",3.44585030533141,2,0.17854311743653,0.645780262698608
"gcgb",3.43801233822126,2,0.179244197841634,0.646519006238312
"mycb",3.43621075357275,2,0.179405732382831,0.646519006238312
"six3a",7.59045644620274,5,0.180297638768526,0.648543154837702
"clybl",7.57060682202942,5,0.181542152037819,0.651825935287525
"BX942846.1",7.55766052342806,5,0.182357874953035,0.65260373478764
"si:dkey-230p4.1",7.55442921579574,5,0.182561971015471,0.65260373478764
"atp11c",7.55136608405276,5,0.182755628377394,0.65260373478764
"tnfaip3",7.54464138766301,5,0.183181404711992,0.652936985216611
"pcdh19",6.20872459378871,4,0.184093423474731,0.654999064681833
"vim",7.50652357443271,5,0.185611197156306,0.65771175276695
"sec14l8",7.49783994732939,5,0.186168631042092,0.65771175276695
"fnbp1b",7.49304296732447,5,0.186477189985131,0.65771175276695
"cpm",7.48951527196324,5,0.186704387342501,0.65771175276695
"si:ch211-113a14.19.2",7.48549949602845,5,0.186963311533394,0.65771175276695
"cav1",7.48027577698982,5,0.187300586480961,0.65771175276695
"stxbp1a",3.34740484652175,2,0.187551383972822,0.65771175276695
"fen1",7.47334870251586,5,0.187748654849005,0.65771175276695
"chst15",7.47147823149195,5,0.187869803107056,0.65771175276695
"rasl12",7.44260942668369,5,0.189748220520743,0.662333660772927
"dchs1a",3.32142113272558,2,0.190003921727657,0.662333660772927
"pcdh7a",3.31685809888267,2,0.190437913782074,0.662333660772927
"cplx2",6.11756271844899,4,0.19053896045657,0.662333660772927
"DXO",3.30643727407833,2,0.191432763387535,0.664264924546147
"krt94",7.39336507161394,5,0.192989986195635,0.668487359591229
"plecb",3.27457064264703,2,0.19450735118864,0.67255710868748
"cxcr3.2",7.33832553403104,5,0.19666981650434,0.678839226036069
"brinp2",3.24716385304543,2,0.197191108509822,0.679444451075949
"CR848683.2",7.30061636975416,5,0.199225775330067,0.68525292950657
"tcnbb",3.21692398521124,2,0.200195279238638,0.687383790952246
"tbx20",4.62394306099991,3,0.201497721089176,0.689941361225512
"si:dkey-30c15.10",7.26533907891056,5,0.20164273999157,0.689941361225512
"AL929378.2",3.19123031025374,2,0.202783746664979,0.691202782645274
"tmem256",7.24339218698427,5,0.203159077984275,0.691202782645274
"sorl1",3.18627371209671,2,0.203286928697716,0.691202782645274
"hif1aa",3.17659684803322,2,0.20427290204417,0.691202782645274
"esm1",7.22587718780559,5,0.204376225442836,0.691202782645274
"tmtc2a",7.22287056138774,5,0.204585788996871,0.691202782645274
"adamts10",7.22171379015877,5,0.204666465683232,0.691202782645274
"hivep3a",7.21941467528105,5,0.204826893838874,0.691202782645274
"cxcl12b",7.21030219469941,5,0.205463807596548,0.692162809810671
"GNG12",3.15328683571193,2,0.206667632164985,0.694854894852856
"scn5lab",7.18574230295446,5,0.207188870662372,0.694854894852856
"htr4",7.1838212930086,5,0.207324321987665,0.694854894852856
"slc8a2b",7.17758744016668,5,0.207764396103778,0.695143567202419
"ddit3",7.1656331106709,5,0.20861053919586,0.696361948684708
"n4bp1",3.1323960357429,2,0.208837671983347,0.696361948684708
"ebf3a.1",7.14488675338927,5,0.210085988400414,0.69933708681087
"atp6v1ab",7.13701097503713,5,0.210648431896116,0.700022876893355
"diaph3",7.11128112991806,5,0.212494880377999,0.704966123416201
"kif11",7.09674454592126,5,0.213544157484971,0.706504083652606
"CABZ01068246.1",3.0865709326182,2,0.213677915320595,0.706504083652606
"bahd1",7.08605645856551,5,0.214318456814715,0.7074310070321
"AL953866.1",7.0799094880556,5,0.214764856688772,0.707715064658974
"col1a1a",4.44985847887522,3,0.216806639967851,0.713246634668106
"si:dkey-220k22.1",3.05053799401263,2,0.217562525325183,0.713844103138122
"pde10a",5.75437951926892,4,0.218257622969495,0.713844103138122
"si:ch211-113a14.11",3.04365485069688,2,0.218312572275999,0.713844103138122
"rassf2a",7.02968271589293,5,0.218442110990841,0.713844103138122
"got1",7.01976567538844,5,0.219174455498863,0.714697524428453
"BX323453.1",3.03343432148119,2,0.219431062744581,0.714697524428453
"CU929160.1",7.0059495846123,5,0.220198205733625,0.715103741375178
"gnpda2",7.00479430340837,5,0.220283993651722,0.715103741375178
"celf5a",3.0179312329264,2,0.221138601825691,0.715776143923969
"col8a2",6.99221382502783,5,0.221220020041675,0.715776143923969
"nrxn2a",6.96916627910788,5,0.222943570229034,0.720166401200366
"ccser2a",6.95192674188843,5,0.224240200697968,0.72184698436705
"si:dkey-151m22.8",6.94843634873001,5,0.224503496932065,0.72184698436705
"immp2l",2.98651170964285,2,0.224640068138549,0.72184698436705
"igfbp5b",6.94261108764132,5,0.224943504779918,0.72184698436705
"f3b",6.93787831720566,5,0.225301528216396,0.72184698436705
"aurka",6.92949236058742,5,0.225937088920463,0.7227043039736
"cita",6.92283928849039,5,0.226442392772142,0.722928058832832
"rbfox3b",2.96401538265652,2,0.227181120647763,0.722928058832832
"mdm2",2.96121936620011,2,0.227498943831672,0.722928058832832
"apoa1a",6.90480686115562,5,0.227816760903049,0.722928058832832
"pbx3b",6.90105197416,5,0.228103828230684,0.722928058832832
"ccne2",6.89575848429888,5,0.228509042109842,0.722928058832832
"anxa1a",6.8927703131295,5,0.228738052770591,0.722928058832832
"slc16a9a",6.88998412315849,5,0.228951757939929,0.722928058832832
"adcy5",2.94101265715563,2,0.229809096810673,0.724470411133486
"si:ch211-266i6.3",6.87200183263171,5,0.230335076273613,0.724964887502206
"myo1hb",2.92909613892213,2,0.231182446279934,0.726467719190065
"adgrl3.1",6.83613199642609,5,0.233115430255887,0.731234539835683
"samsn1b",2.90962594209222,2,0.233444020609457,0.731234539835683
"si:dkeyp-86f7.4",2.90041097657221,2,0.234522091599403,0.733441700479661
"si:dkey-27i16.2",2.89547056482099,2,0.235102125554731,0.734086764053246
"neurl1b",6.77162656612597,5,0.238186269200281,0.742445703252681
"BX088524.2",2.8664763285696,2,0.238535253947272,0.742445703252681
"nrip1b",6.75967373705053,5,0.239135958790091,0.743137694721106
"pxna",6.74474168789954,5,0.240326799892312,0.744358540282047
"poc1b",6.7439586390146,5,0.240389384973923,0.744358540282047
"fosb",6.73577492027831,5,0.241044282051054,0.744358540282047
"cyp1c1",4.1961779592312,3,0.241044822616793,0.744358540282047
"lect2l",2.82109214393183,2,0.244009999745319,0.752332244112727
"foxj2",6.69019754587631,5,0.244718855506987,0.75333516021273
"gamt",6.68300111643945,5,0.245303291933928,0.753952527947159
"ldlra",2.79983322733921,2,0.246617527614869,0.75679704553124
"zfpm2b",6.66219604170867,5,0.246999443067986,0.75679704553124
"si:ch211-225h24.2",5.41141795198758,4,0.247626335929308,0.757536018325796
"uvrag",6.6464865623941,5,0.248286614941783,0.758374668344731
"ctdp1",6.63363714184716,5,0.249343577379284,0.760420475113221
"plxna4",2.76527631248893,2,0.250915724236461,0.763014427066915
"prlra",2.76483464932734,2,0.250971140471093,0.763014427066915
"ppp2r5b",2.75372740003947,2,0.252368817476112,0.76439650170166
"dacha",6.59560835788062,5,0.252493594006516,0.76439650170166
"CR762483.1",6.59441053268504,5,0.252593345012412,0.76439650170166
"cnnm2b",2.74649382498204,2,0.253283234497032,0.765305034695647
"CABZ01058261.1",6.57891041745905,5,0.253887084030852,0.765951202821187
"cfap58",6.56637226854977,5,0.254937596747269,0.76683851182372
"si:ch211-214c7.4",2.73047867628223,2,0.25531956096568,0.76683851182372
"si:dkey-27o4.1",6.55623710745675,5,0.255789392828182,0.76683851182372
"bves",6.55337655448367,5,0.256030228292557,0.76683851182372
"FP236476.1",2.72290449866585,2,0.256288312032865,0.76683851182372
"csf1rb",2.71727709648147,2,0.257010446194765,0.76683851182372
"cyp1a",6.53498479324229,5,0.257583131939005,0.76683851182372
"mylka",2.70810739302535,2,0.2581915064072,0.76683851182372
"pappab",6.52585974713231,5,0.258356475821579,0.76683851182372
"grb10b",6.52112181551659,5,0.258758766222044,0.76683851182372
"cryl1",6.51747088388045,5,0.259069112392502,0.76683851182372
"prr11",5.28423736011616,4,0.259356137696196,0.76683851182372
"dbn1",6.5077521634618,5,0.259896740249412,0.76683851182372
"gadd45ab",6.50703766978787,5,0.259957670798663,0.76683851182372
"rrm2",6.506097003683,5,0.26003790675896,0.76683851182372
"cep152",6.4743606071003,5,0.262756860554389,0.77369486376135
"plekhg5b",6.4638144743742,5,0.263665522096789,0.773994867732974
"FOXN2",2.66596048952253,2,0.263690227686289,0.773994867732974
"si:dkey-101k6.5",6.45946506077425,5,0.264041019033143,0.773994867732974
"gulp1a",3.9529708645762,3,0.266587411917305,0.780294600604452
"efcab11",2.63641163886915,2,0.267615021155711,0.780679497533223
"CABZ01030107.1",6.4122337147379,5,0.26814686278817,0.780679497533223
"csrp2",6.41090084286725,5,0.268263481805005,0.780679497533223
"zgc:110425",6.41038198243094,5,0.268308890445482,0.780679497533223
"arrdc1b",6.4008609771642,5,0.26914324482375,0.78194871720983
"pcdh15a",6.38923175787159,5,0.270165215244293,0.783758467857891
"pdgfra",6.37890892533261,5,0.27107502584411,0.784990826159675
"khdrbs2",5.15878833689095,4,0.271389394583716,0.784990826159675
"si:ch211-175m2.5",2.59570966373597,2,0.273117047061102,0.788677492048809
"b2m",6.35101062487041,5,0.273546334908611,0.788677492048809
"zgc:174944",6.34738703672602,5,0.2738686606809,0.788677492048809
"cacng3b",2.58547207548657,2,0.274518661223695,0.789391875026846
"si:dkey-163f12.11",3.87501626900135,3,0.275280229913821,0.789528742432449
"mtbl",2.57927738146746,2,0.275370258944108,0.789528742432449
"mis18bp1",5.10975245594383,4,0.276220455124365,0.790811915254014
"slc7a14a",2.56797913138024,2,0.276930262148113,0.791690007072625
"slco1d1",2.56451962978458,2,0.277409697021894,0.791907914172964
"cdh23",2.56009785720008,2,0.27802369681013,0.792084937142802
"skp2",2.55826708074771,2,0.278278312947318,0.792084937142802
"abtb2b",6.24580044039026,5,0.283030897305329,0.803790130531038
"sytl2b",2.52313921770485,2,0.283209149861242,0.803790130531038
"si:ch211-195b13.1",2.51642225816683,2,0.284161901063731,0.805330409363878
"flt1",6.22525365944933,5,0.284913744509833,0.80574769745228
"arhgap11a",6.21973492275196,5,0.285421176442506,0.80574769745228
"sema3e",2.50465801220459,2,0.285838301876678,0.80574769745228
"nrxn3b",2.50387538817977,2,0.285950175725173,0.80574769745228
"CR354564.2",2.49253477956031,2,0.287576205925259,0.807672419933274
"pmelb",2.49110753976066,2,0.287781499270518,0.807672419933274
"meis1b",6.19324500910505,5,0.287866952114711,0.807672419933274
"plekhg4",2.47856639884839,2,0.289591723074113,0.811352559368841
"mmrn2b",6.16669768603875,5,0.290334842434122,0.811722707751836
"itprid2",6.16438706885355,5,0.290550439689176,0.811722707751836
"ctnna2",6.15263102622608,5,0.29164934470693,0.813605758472267
"zgc:110540",6.14425601478844,5,0.292434226921516,0.813605758472267
"eps8b",2.45878502231628,2,0.292470196105502,0.813605758472267
"CU179759.2",6.13608384442712,5,0.293201722496267,0.813605758472267
"mthfsd",3.72028255924481,3,0.293295762219127,0.813605758472267
"nr4a3",6.12833522974648,5,0.293930921390004,0.814217672228446
"ndst2b",2.4300526264499,2,0.296702206999413,0.820687979613405
"slc22a7a",6.08823872538015,5,0.29772736997015,0.820687979613405
"ywhah",6.08743705504742,5,0.297803669531499,0.820687979613405
"nuak1a",6.08602446622671,5,0.297938151458431,0.820687979613405
"slc43a1b",3.67686004722478,3,0.298537927955824,0.820712544548113
"CU138533.1",2.41581684028184,2,0.298821635571326,0.820712544548113
"lef1",6.0727873023099,5,0.299200703613263,0.820712544548113
"si:ch211-227n13.3",4.8765545267449,4,0.300199893976705,0.821789516463788
"tmem200a",2.40507979855583,2,0.300430179644094,0.821789516463788
"stim2b",4.86298637634841,4,0.301647039078104,0.823970493392763
"mcm5",6.02604960053023,5,0.303692426644269,0.826526329327388
"si:ch211-223a10.1",2.38140813154848,2,0.304007147671736,0.826526329327388
"samd10b",6.02102974430164,5,0.304178008825708,0.826526329327388
"camk2n1a",6.01811559344405,5,0.304460182010808,0.826526329327388
"pmp22b",6.0116050957077,5,0.30509132972464,0.826526329327388
"stab2",6.01077621391077,5,0.30517175798995,0.826526329327388
"npdc1a",2.36256953559605,2,0.306884210265677,0.826526329327388
"bcl6b",5.9931665979145,5,0.306884406204195,0.826526329327388
"klf12a",5.991954499756,5,0.307002568048217,0.826526329327388
"bub3",5.99012938158899,5,0.307180557847124,0.826526329327388
"zgc:86764",5.98592517579949,5,0.307590870430894,0.826526329327388
"col1a1b",2.35530378646074,2,0.308001109657682,0.826526329327388
"spns2",5.98074656914762,5,0.308096872092666,0.826526329327388
"ptgdsb.1",5.97688675407694,5,0.308474439611494,0.826526329327388
"soat1",2.33624148250313,2,0.310950749446584,0.830796104856238
"dusp27",2.33580064782767,2,0.311019295937081,0.830796104856238
"ism2a",5.94774280271082,5,0.311337033184415,0.830796104856238
"lrmp",2.32420078354997,2,0.312828428097792,0.833643192380004
"ncam2",5.91936503061714,5,0.314144307516312,0.836015474203301
"ccnb3",5.90603744028426,5,0.315469541748375,0.837979349288269
"slc7a7",5.89910295610186,5,0.31616079612846,0.837979349288269
"dusp19b",5.8958296297783,5,0.316487502635455,0.837979349288269
"ephb2b",5.89481385231183,5,0.316588939496892,0.837979349288269
"apoc1",2.29148725220129,2,0.317987366143191,0.84054803109721
"plch2a",2.28769446574896,2,0.318590967382107,0.841011639702229
"nr4a1",5.85720581000093,5,0.320362353065466,0.843869034787422
"mafba",5.8555157718798,5,0.320532739282799,0.843869034787422
"ATP8A1",5.84744977682743,5,0.321346904111211,0.844522245066012
"si:ch211-130m23.3",2.26770613803214,2,0.321790981812591,0.844522245066012
"tuba8l2",4.67701516617874,4,0.322070856188617,0.844522245066012
"hist1h4l.10",5.82015339244144,5,0.324114022243675,0.848746586248771
"CR678070.1",2.23888900443279,2,0.326461092676459,0.851990137387273
"pde4cb",2.2382041362686,2,0.326572903223847,0.851990137387273
"si:ch211-126c2.4",5.79074692085755,5,0.327115591116284,0.851990137387273
"abcb11a",2.23241024607377,2,0.327520338666426,0.851990137387273
"pcdh2ab3",2.23240213544349,2,0.327521666867307,0.851990137387273
"hs3st3b1b",5.7520947302319,5,0.331093357466702,0.85955262720776
"relb",5.7449826837346,5,0.3318292938589,0.85955262720776
"shmt2",2.20547838552875,2,0.331960533290024,0.85955262720776
"hspb1",5.74160301314601,5,0.332179452164302,0.85955262720776
"ccdc28a",4.58057062485068,4,0.333100500808337,0.860801820509964
"fkbp7",5.7276147062598,5,0.333631748403387,0.861041726497047
"creb5b",5.72156284331941,5,0.334261567298923,0.861535063221896
"coro1a",5.71108810772205,5,0.335353819727312,0.861716456645036
"pxdn",5.70945219753553,5,0.335524649609876,0.861716456645036
"CABZ01026153.1",5.70826932375868,5,0.335648212491575,0.861716456645036
"cks2",4.54846304371127,4,0.336839632407476,0.862155958072659
"cdh4",5.69456131751485,5,0.337082679452315,0.862155958072659
"si:dkey-246g23.2",5.69404937110192,5,0.337136342056926,0.862155958072659
"BX072554.1",4.54150471339152,4,0.337654424328154,0.862357983589719
"FO744833.2",5.66857138397433,5,0.339815176866861,0.865538383953682
"kcnq2b",2.15757467624438,2,0.340007589989628,0.865538383953682
"cenpt",5.66471731147012,5,0.340221808763871,0.865538383953682
"rtn4r",4.51146200311495,4,0.341190545583141,0.866507511542871
"bahcc1b",5.64608771900951,5,0.342192562894217,0.866507511542871
"nr2f5",5.64373944309461,5,0.342441589914773,0.866507511542871
"mlnl",5.63796234451504,5,0.343054815569997,0.866507511542871
"ryr1a",2.13954364058473,2,0.343086793932144,0.866507511542871
"sema3ga",5.63612592882526,5,0.343249920560262,0.866507511542871
"CR626882.3",2.13482093268029,2,0.343897900566986,0.867028853290835
"mindy4b",5.6187265355896,5,0.345102631175155,0.868950727728212
"slc25a15a",2.11917650263316,2,0.34659849242639,0.870990035870115
"glulb",5.59890199156649,5,0.347222749545815,0.870990035870115
"MFAP4.3",2.11546106998451,2,0.347242972549033,0.870990035870115
"trim35-31",4.44424717783393,4,0.349209605906638,0.874318509476171
"insra",5.57807783054418,5,0.349460300376168,0.874318509476171
"mvp",5.57030000497895,5,0.350298794062458,0.875199584601587
"si:ch211-71m22.1",5.56481963506509,5,0.350890513412251,0.875199584601587
"map2k1",2.09308744200724,2,0.35114932416805,0.875199584601587
"tgm2b",5.55376925825279,5,0.35208590438852,0.876421693560271
"ahrra",2.08297159898125,2,0.352929909122514,0.877410558881793
"rgs5b",5.53361957008432,5,0.354273455182178,0.879637251552209
"iqgap3",2.06035825927472,2,0.356943015769141,0.885146569407315
"si:ch211-168f7.5",2.05250923737486,2,0.358346594922438,0.886631934078115
"gpt2",5.49151145202545,5,0.358877578843641,0.886631934078115
"tgfb2",3.21745412764232,3,0.359297713307443,0.886631934078115
"ctcf",5.4859902843998,5,0.359484542819202,0.886631934078115
"ppp1r9alb",5.48313065870573,5,0.359799211537809,0.886631934078115
"BX294178.2",4.35102096245522,4,0.36057976654262,0.887185741600928
"tp53i11b",5.46497390191082,5,0.361801908113565,0.887185741600928
"cryba4",3.19990075801845,3,0.361819326861446,0.887185741600928
"otpb",2.02431779746339,2,0.363433515851859,0.887185741600928
"si:ch211-250g4.3",2.02243516898799,2,0.363775782059541,0.887185741600928
"cbx7a",5.4468196721157,5,0.363812541666569,0.887185741600928
"foxq1a",3.18600131490163,3,0.363826862799021,0.887185741600928
"pfkfb3",5.44524187660882,5,0.363987675117746,0.887185741600928
"hs6st1b",5.44293099681564,5,0.364244292065331,0.887185741600928
"lpar1",5.43966947787601,5,0.364606701434643,0.887185741600928
"gli2a",5.43420263778405,5,0.365214753622545,0.887185741600928
"gpm6aa",4.30754458380541,4,0.365981313617231,0.887185741600928
"rgs12a",5.42197497783164,5,0.366577478140443,0.887185741600928
"elmsan1b",5.42056242563295,5,0.36673514164487,0.887185741600928
"cpne9",2.00587812612432,2,0.366799807627267,0.887185741600928
"hist1h2a6",5.40448115837495,5,0.368533575157353,0.889994558482009
"si:dkey-65b12.6",1.99463610650334,2,0.368867398474723,0.889994558482009
"kaznb",5.36985007555344,5,0.372428393137902,0.897483882359313
"CU464118.1",5.35436043255113,5,0.37418012183209,0.900600195193904
"trhde.2.1",1.96149982230001,2,0.375029754378515,0.901405842032367
"prodhb",5.343316090618,5,0.375432779420813,0.901405842032367
"dchs1b",5.32986985425721,5,0.376961961559189,0.903972274117517
"smc2",5.3181563205004,5,0.378297759132919,0.9056415002099
"tbx2a",1.94183772286898,2,0.378734873301317,0.9056415002099
"CABZ01070258.1",1.93857419410912,2,0.379353383871526,0.9056415002099
"plce1",5.30386930034363,5,0.379931656195391,0.9056415002099
"zic2a",5.3018403671027,5,0.380164101554345,0.9056415002099
"hbegfa",1.93140084619014,2,0.380716443739343,0.9056415002099
"egfra",1.92689600514352,2,0.381574943759356,0.9056415002099
"ccnd2a",5.28865683405457,5,0.381676971203307,0.9056415002099
"fam169aa",5.2875156768382,5,0.381808127379734,0.9056415002099
"mcm2",5.27542509623885,5,0.383199718022119,0.907088422239822
"mpped2a",5.27419199571055,5,0.383341848502573,0.907088422239822
"igf1ra",5.26037146722611,5,0.384937424746459,0.908606469397653
"phlda1",5.26000834980992,5,0.384979410533697,0.908606469397653
"nkd1",5.25662062213316,5,0.385371277499106,0.908606469397653
"ebf1b",5.25042170767153,5,0.386089059480585,0.908740619046199
"asap3",1.90110575628626,2,0.386527261893074,0.908740619046199
"rflnb",1.89961089787535,2,0.38681627165103,0.908740619046199
"gab2",5.2392228582284,5,0.387388210608897,0.908996948191008
"si:dkey-286j17.4",1.89018804939533,2,0.388643027140645,0.910266244031876
"CR376783.1",5.22660163127841,5,0.388856099156183,0.910266244031876
"tshz2",5.21780259628098,5,0.389881792592046,0.910890207730747
"plekha7b",5.21254913696038,5,0.390495097678838,0.910890207730747
"TENM2",1.88058276412943,2,0.390514029994546,0.910890207730747
"dusp2",4.10531566655318,4,0.391940513737165,0.911801644752902
"cdca5",5.19808460855386,5,0.392187266198205,0.911801644752902
"dusp5",5.18862025789048,5,0.393297281991055,0.911801644752902
"ccdc80l2",5.1882218543175,5,0.393344056963271,0.911801644752902
"CABZ01072077.1",1.86518181354698,2,0.393532781627601,0.911801644752902
"slco5a1a.1",1.86438132094844,2,0.393690323192699,0.911801644752902
"plxdc1",1.86176236818643,2,0.394206189055718,0.911921030984016
"arhgef4",1.85317544564525,2,0.395902336627471,0.914767281336886
"hist1h4l.8",1.84875735399159,2,0.396777869722354,0.915176128576721
"eif4e1c",5.15709030440969,5,0.397011232967091,0.915176128576721
"cdc42bpab",5.15094363907606,5,0.397738119414101,0.915776865802222
"cebpa",1.83938648993759,2,0.398641307557367,0.916389717207295
"mfsd6b",1.83412131813441,2,0.399692147649935,0.916389717207295
"gnat2",1.83139668396863,2,0.400237026154954,0.916389717207295
"ece2b",5.12869151623859,5,0.400377393485704,0.916389717207295
"pcdh1b",5.12705399611175,5,0.400572098840689,0.916389717207295
"cenpe",5.12510561205347,5,0.4008038528926,0.916389717207295
"rasa4",5.11834873757361,5,0.401608286834347,0.917157668620041
"cntn3a.1",5.11254047437497,5,0.402300684327747,0.917157668620041
"hopx",5.11052880341681,5,0.402540687551158,0.917157668620041
"si:ch211-113a14.18",5.10427149921831,5,0.403287855176018,0.917716346352758
"col4a6",5.10065250691504,5,0.403720429352741,0.917716346352758
"pcdh7b",5.09115502223163,5,0.404857186704955,0.918138369602757
"sost",1.80654973382947,2,0.405240376015046,0.918138369602757
"zgc:112332",5.08738917496029,5,0.405308536886757,0.918138369602757
"bmp7b",5.06980028342735,5,0.40742124594193,0.918807500223275
"akt3a",1.79470438442545,2,0.407647604517238,0.918807500223275
"acot17",1.79235646774871,2,0.408126446837151,0.918807500223275
"nfia",5.06358020803181,5,0.408170196540372,0.918807500223275
"mtus1b",5.06147763799987,5,0.40842357889527,0.918807500223275
"CABZ01068358.1",5.05846100877165,5,0.408787304764867,0.918807500223275
"fn1a",5.05531296984071,5,0.409167113297551,0.918807500223275
"CU683879.2",1.78251552052431,2,0.410139570949636,0.918807500223275
"slc26a10",1.78213350323645,2,0.410217918635211,0.918807500223275
"fam102ab",5.04608246726698,5,0.410282167869558,0.918807500223275
"tmem132e",5.03137269606702,5,0.412063439633744,0.920100028248202
"arhgap27",5.03095317771274,5,0.412114318707969,0.920100028248202
"pard6ga",1.77072816523739,2,0.412563938572651,0.920100028248202
"NAV1",5.02585259059177,5,0.412733261143924,0.920100028248202
"sox5",5.01664180691773,5,0.413852577352702,0.921549276554089
"efnb1",5.00959269769999,5,0.414710602955454,0.922325076400738
"iffo2b",5.00394626448096,5,0.415398768954842,0.922325076400738
"pmepa1",5.00221583437196,5,0.41560982312355,0.922325076400738
"mlpha",1.75358265248297,2,0.416115952228182,0.922406016000169
"barx1",1.74943057675834,2,0.416980722036962,0.92247010778933
"kalrnb",4.99014374733163,5,0.417084244255054,0.92247010778933
"nfkb2",4.98262511680927,5,0.418004326285003,0.922501035646051
"znrf1",4.9823531117339,5,0.418037638352844,0.922501035646051
"hist1h4l.6",4.9726941674116,5,0.41922172343591,0.92319847398662
"kif20bb",4.96015428807231,5,0.420762368190339,0.92319847398662
"si:dkey-56f14.4",1.73003926998831,2,0.421043285363711,0.92319847398662
"creb3l3b",1.72970715920003,2,0.421113207677739,0.92319847398662
"myo3a",3.88758826716665,4,0.421432834659717,0.92319847398662
"vax2",1.72817736360024,2,0.42143543946528,0.92319847398662
"si:dkey-65b13.1",1.72533264958234,2,0.42203529762152,0.92319847398662
"unc13ba",1.72495891360529,2,0.422114169877793,0.92319847398662
"msna",4.94479286938118,5,0.422654874428576,0.923352806871772
"gata5",3.86874338584527,4,0.424060842950034,0.925394995059852
"nrxn3a",4.91673423189491,5,0.426126433990415,0.92887049540197
"si:dkey-16l2.20",1.70321894868253,2,0.426727571875261,0.928940722475361
"sorcs2",4.9070817594124,5,0.427325092322297,0.928940722475361
"nhsl1a",4.9046602131787,5,0.427626156725556,0.928940722475361
"ppp1r1b",1.69694942095179,2,0.428067360911916,0.928940722475361
"zbtb47a",1.69481906591995,2,0.428523571569591,0.928940722475361
"pitpnm3",4.88666269118494,5,0.42986817457752,0.930243862484848
"ppm1j",1.68735547551867,2,0.430125721365461,0.930243862484848
"tubb4b",4.87899075120815,5,0.430826269631891,0.930243862484848
