"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.47955812772223e-07,-1.52131732093073,0.014,0.043,0.00540618058587278,"mVEC","trib2"
2.49762016881444e-07,-0.613484606469702,0.074,0.126,0.00544556125406613,"mVEC","gar1"
2.55351485458712e-07,-0.125975785523757,1,1,0.00556742843745631,"mVEC","eef1a1l1"
2.60001911527583e-07,-2.01447399302593,0.006,0.03,0.00566882167703588,"mVEC","ptges"
2.60255601229439e-07,-0.528267314350346,0.073,0.125,0.00567435287360546,"mVEC","BX284638.2"
2.61302949670524e-07,-1.04207131514225,0.026,0.062,0.00569718821166644,"mVEC","rad50"
2.6684445365343e-07,-0.211052490200868,0.694,0.764,0.00581800962300574,"mVEC","arhgdia"
2.70254957905152e-07,-0.224795655018941,0.627,0.697,0.00589236884720602,"mVEC","eef1da"
2.71280876349416e-07,-0.274109968705151,0.261,0.35,0.00591473694704633,"mVEC","atf7ip"
2.8357240775818e-07,-0.345257648130821,0.215,0.294,0.0061827292063516,"mVEC","kars1"
2.85917766288621e-07,-0.296144361613566,0.342,0.437,0.0062338650583908,"mVEC","PSMA2"
2.87852946635217e-07,-0.24019021310132,0.544,0.644,0.00627605779548763,"mVEC","ssr2"
2.97500012907965e-07,-1.19274655305926,0.028,0.064,0.00648639278143237,"mVEC","chchd10"
2.98464867733617e-07,-0.310996562547235,0.348,0.439,0.00650742951119606,"mVEC","srsf11"
3.02335052196932e-07,-0.659042410170576,0.048,0.091,0.0065918111430497,"mVEC","uck2a"
3.03368376151668e-07,1.11152909668092,0.064,0.034,0.00661434070523481,"mVEC","cdc20"
3.10127092785322e-07,-0.800180158895298,0.048,0.091,0.00676170100399837,"mVEC","nip7"
3.12892683630182e-07,0.464954134460291,0.322,0.27,0.00682199918118885,"mVEC","si:ch211-212k18.8"
3.23035786254384e-07,-0.438082821764146,0.192,0.266,0.00704314924770433,"mVEC","nhp2"
3.2725136090735e-07,-0.44541775807445,0.094,0.151,0.00713506142186296,"mVEC","rmdn1"
3.27606183617975e-07,-1.01416569483384,0.029,0.065,0.00714279762142271,"mVEC","rif1"
3.43337826362604e-07,-0.486333618729954,0.1,0.158,0.00748579462818386,"mVEC","nifk"
3.45399113943922e-07,-0.814402282010391,0.043,0.085,0.00753073688131934,"mVEC","mybbp1a"
3.52338517195302e-07,-1.15655140996559,0.021,0.054,0.00768203669040916,"mVEC","pard3bb"
3.53620707295978e-07,-0.342333079872756,0.144,0.214,0.00770999228117421,"mVEC","st13"
3.55190482684685e-07,-0.721742990680462,0.039,0.079,0.0077442180939742,"mVEC","phgdh"
3.56087578981257e-07,2.45808612573539,0.017,0.004,0.00776377748452834,"mVEC","zgc:158328"
3.59543529424849e-07,-1.59370997184865,0.022,0.054,0.00783912757204998,"mVEC","vcam1b"
3.65697096048119e-07,-1.01624833425484,0.032,0.069,0.00797329378513713,"mVEC","polr3h"
3.65969603383165e-07,-1.74060298598258,0.009,0.035,0.00797923526256314,"mVEC","mpp2b"
3.67227337722909e-07,3.07279891897217,0.014,0.003,0.00800665764437259,"mVEC","ccl19b"
3.7174324023663e-07,-0.570753945071325,0.048,0.091,0.00810511786687924,"mVEC","dhfr"
3.77512274768493e-07,-0.443099666992163,0.173,0.243,0.00823090012677744,"mVEC","si:dkey-33c12.4"
3.83730236472956e-07,-0.337011241031626,0.142,0.211,0.00836647034581986,"mVEC","tia1"
3.92318971494908e-07,-0.737514950382804,0.042,0.083,0.00855373053550348,"mVEC","ppp1r9ala"
3.92986825278679e-07,-0.452755540817765,0.121,0.183,0.00856829175155105,"mVEC","trmt112"
3.95683322810884e-07,-1.30783226640412,0.022,0.055,0.00862708348724571,"mVEC","lsp1a"
3.97443517505269e-07,0.611352950014807,0.248,0.197,0.00866546101216738,"mVEC","selenbp1"
4.10717664893478e-07,1.09652616458253,0.064,0.034,0.0089548772476725,"mVEC","avpr1ab"
4.15341226945102e-07,-0.308851817684264,0.179,0.254,0.00905568477108406,"mVEC","ndufv3"
4.2024532515836e-07,-0.278858288746277,0.383,0.473,0.00916260882442773,"mVEC","hnrnpa1b"
4.20522316057375e-07,0.329069759982547,0.454,0.404,0.00916864805699895,"mVEC","mef2cb"
4.28785649169842e-07,-0.980020038554317,0.027,0.063,0.00934881350885007,"mVEC","stx6"
4.41357427487874e-07,-0.769879956606438,0.042,0.083,0.00962291599151812,"mVEC","ptrh2"
4.44596932412213e-07,-0.509854257289862,0.126,0.186,0.00969354691738348,"mVEC","zgc:153184"
4.57490825935033e-07,0.262894163960767,0.568,0.536,0.00997467247786152,"mVEC","ehd1b"
4.61123545606411e-07,-0.597060098473128,0.061,0.108,0.0100538766648566,"mVEC","mphosph10"
4.62347534683621e-07,-2.12856113834761,0.005,0.028,0.010080563298707,"mVEC","pdgfaa"
4.66210342317075e-07,-1.00075328541136,0.027,0.062,0.0101647840935392,"mVEC","entpd8"
4.69910400597614e-07,-3.30051740421975,0.003,0.024,0.0102454564642298,"mVEC","sostdc1a"
4.72472582705824e-07,-0.267256203654373,0.521,0.609,0.0103013197207351,"mVEC","rhoca"
4.87015027475069e-07,-0.289555373443082,0.147,0.215,0.0106183886440389,"mVEC","zranb2"
4.98177837295741e-07,-0.797458609356156,0.04,0.081,0.010861771386559,"mVEC","kctd12.2"
5.01791862604114e-07,1.13965502270214,0.129,0.088,0.0109405679803575,"mVEC","ube2c"
5.02291315949159e-07,-0.602201831538943,0.078,0.13,0.0109514575616395,"mVEC","lta4h"
5.38086356438318e-07,-0.312942353662123,0.24,0.323,0.0117318968294246,"mVEC","ubap2a"
5.39778604743211e-07,-0.236180182373578,0.451,0.543,0.0117687929192162,"mVEC","csde1"
5.42812089215793e-07,-0.573430590444421,0.095,0.15,0.0118349319811719,"mVEC","rfc3"
5.58559229848197e-07,0.506113358983661,0.32,0.271,0.0121782668883802,"mVEC","chac1"
5.63926527070923e-07,-0.961040916421122,0.023,0.056,0.0122952900697273,"mVEC","bmp1a"
5.67161465804649e-07,0.229740192366766,0.657,0.643,0.0123658214389388,"mVEC","rhoab"
5.7069968557965e-07,-0.485110019909578,0.086,0.14,0.0124429652446931,"mVEC","ebag9"
5.82321917641046e-07,0.142228380376392,0.851,0.809,0.0126963647703277,"mVEC","kdrl"
5.86560795737627e-07,-0.834760938206884,0.048,0.091,0.0127887850294675,"mVEC","mdc1"
5.96140671352175e-07,-0.261192867682646,0.258,0.346,0.0129976550574915,"mVEC","lsm8"
6.09067691242969e-07,-0.25229739026401,0.251,0.339,0.0132795028721705,"mVEC","psmc2"
6.11555287054035e-07,-0.415942858011582,0.126,0.189,0.0133337399236391,"mVEC","iqgap1"
6.17231270032048e-07,-1.06582919159133,0.019,0.051,0.0134574933805087,"mVEC","dtymk"
6.22966096512686e-07,-0.280635188182159,0.297,0.382,0.0135825298022661,"mVEC","ilf3b"
6.347758160184e-07,-0.292945168467741,0.19,0.266,0.0138400171166492,"mVEC","tomm6"
6.45456253699854e-07,-0.373352705822112,0.209,0.284,0.0140728826994179,"mVEC","fkbp9"
6.52072447441551e-07,-0.836987477553558,0.045,0.087,0.0142171355715681,"mVEC","tsr2"
6.52247105923108e-07,0.286961807986718,0.552,0.522,0.0142209436504415,"mVEC","cst3"
6.59493390705655e-07,-1.24938970108392,0.018,0.048,0.0143789343975554,"mVEC","fgfrl1a"
6.69709662811681e-07,-0.286018981030321,0.361,0.449,0.0146016797782831,"mVEC","canx"
6.80737166787482e-07,-0.307407668586155,0.32,0.412,0.0148421124474675,"mVEC","sf3b2"
6.902677118003e-07,-0.290542490364714,0.171,0.243,0.0150499069203819,"mVEC","mef2d"
7.04283552121492e-07,-0.943099889071793,0.03,0.066,0.0153554942869049,"mVEC","enpp1"
7.14218008805419e-07,-2.18764900219512,0.005,0.027,0.0155720952459845,"mVEC","FRMD1"
7.20433370506972e-07,-1.04349393144895,0.026,0.06,0.0157076087771635,"mVEC","noc2l"
7.26081151025685e-07,0.942898319444997,0.081,0.048,0.015830747335813,"mVEC","slc22a16"
7.46785119958463e-07,-0.728649019765867,0.062,0.108,0.0162821559704544,"mVEC","rfc4"
7.58248813101624e-07,-0.742404686502397,0.048,0.09,0.0165320988720547,"mVEC","pdcd11"
7.66361963892598e-07,-0.297894039863416,0.258,0.34,0.0167089898987503,"mVEC","ube2l3b"
7.72137629553906e-07,-1.43678863809391,0.012,0.039,0.0168349167371638,"mVEC","emp3b"
7.77008361019084e-07,-0.480641382647959,0.098,0.154,0.0169411132952991,"mVEC","zgc:153115"
7.98455871562677e-07,-1.57767035783742,0.014,0.041,0.017408733367681,"mVEC","foxc1b"
8.09362980363706e-07,-0.287292774199974,0.236,0.32,0.0176465410608699,"mVEC","tp53"
8.28099646059017e-07,-0.858238677535275,0.036,0.074,0.0180550565830247,"mVEC","pprc1"
8.29120296570472e-07,-2.17683834673316,0.005,0.027,0.018077309826126,"mVEC","elovl4b"
8.39908658456534e-07,-0.408574007845814,0.134,0.197,0.0183125284803278,"mVEC","dhrs12"
8.40936442234053e-07,-0.526154615999384,0.085,0.138,0.0183349372500291,"mVEC","arhgef10"
8.44304386721752e-07,-0.786424542495247,0.04,0.08,0.0184083685436944,"mVEC","actr6"
8.47363373731553e-07,-0.600178797643595,0.072,0.121,0.018475063637469,"mVEC","pggt1b"
8.60077559797878e-07,-0.412484969626091,0.126,0.188,0.0187522710362731,"mVEC","ctnnbip1"
8.68806536596716e-07,-0.309781452830161,0.24,0.321,0.0189425889174182,"mVEC","ndufs2"
8.98602999865029e-07,0.292657384332501,0.618,0.576,0.0195922412060572,"mVEC","junba"
9.0939205404556e-07,-1.85304285651782,0.009,0.033,0.0198274749543554,"mVEC","plekhg4"
9.11039365539332e-07,-0.897113397449463,0.025,0.057,0.0198633912868541,"mVEC","si:ch73-127m5.2"
9.35997054391675e-07,-1.67817185048012,0.011,0.037,0.0204075437769017,"mVEC","surf6"
9.36748420380883e-07,1.14797677845348,0.057,0.03,0.0204239258095644,"mVEC","gdf6a"
9.39347702613015e-07,-0.525735833661495,0.08,0.131,0.0204805979600716,"mVEC","dohh"
9.5068504085797e-07,-0.20139423951015,0.642,0.719,0.0207277859458263,"mVEC","dbi"
9.62049829500797e-07,-0.262055654029135,0.385,0.477,0.0209755724326059,"mVEC","si:ch73-46j18.5"
9.69753561844217e-07,-0.322081805357815,0.186,0.26,0.0211435369088895,"mVEC","gars1"
9.75154331391264e-07,-0.684181210559041,0.044,0.084,0.0212612898873237,"mVEC","dennd2db"
9.95512137656254e-07,-0.186651117386603,0.801,0.822,0.0217051511373193,"mVEC","atp5f1b"
1.00369967397982e-06,-0.685075076752769,0.05,0.092,0.0218836639917821,"mVEC","cdk2"
1.00861746814742e-06,-0.411072238762414,0.097,0.154,0.0219908866580183,"mVEC","naa38"
1.0254966571774e-06,-0.443024691306991,0.122,0.183,0.0223589036164388,"mVEC","prpf19"
1.12214566978928e-06,-0.449929315078252,0.104,0.16,0.0244661420384156,"mVEC","rac2"
1.1237001347768e-06,-0.487246197452592,0.081,0.132,0.0245000340385385,"mVEC","phf20a"
1.12983006995367e-06,-0.376320018973554,0.113,0.172,0.0246336850151999,"mVEC","ccdc12"
1.13325575619515e-06,1.20350306886624,0.05,0.025,0.0247083752523228,"mVEC","maptb"
1.15262525656021e-06,-0.588939020209733,0.198,0.264,0.0251306884687823,"mVEC","s100a10b"
1.17094628248525e-06,-0.559714085511291,0.103,0.156,0.0255301417970259,"mVEC","si:ch211-210c8.7"
1.22661312195148e-06,-0.302115128193925,0.313,0.4,0.026743845897908,"mVEC","taf15"
1.23216411166921e-06,-0.355608441579081,0.106,0.164,0.0268648741267238,"mVEC","tmeff1b"
1.23967474099596e-06,-0.411343385819331,0.118,0.178,0.027028628377935,"mVEC","ncor2"
1.25729984815928e-06,-0.855344248220551,0.03,0.064,0.0274129085894169,"mVEC","prim2"
1.28775706496393e-06,-0.366738915634467,0.147,0.213,0.0280769672874085,"mVEC","dpf2l"
1.29181617192845e-06,-0.629890830117136,0.063,0.108,0.028165467996556,"mVEC","drg1"
1.32169938125216e-06,-0.797092335362144,0.022,0.053,0.0288170116094408,"mVEC","meis1a"
1.32699615782747e-06,-0.580160257111838,0.066,0.112,0.0289324972291123,"mVEC","snrnp40"
1.33221073768072e-06,0.277067600318603,0.51,0.473,0.0290461907136528,"mVEC","ppt1"
1.35261423058594e-06,2.82689289686307,0.014,0.003,0.0294910480694653,"mVEC","parm1"
1.37240064646053e-06,-0.371804052895835,0.147,0.211,0.029922451294779,"mVEC","dnajc8"
1.37521652274716e-06,-0.467974518677651,0.077,0.126,0.0299838458454563,"mVEC","fdx2"
1.38453400500498e-06,-0.588531745480224,0.079,0.129,0.0301869949111236,"mVEC","twistnb"
1.40669783627122e-06,-0.687770713723909,0.048,0.088,0.0306702329242214,"mVEC","isg20"
1.43731469316065e-06,-2.35991476057625,0.004,0.025,0.0313377722549816,"mVEC","gask1a"
1.45582307016419e-06,-0.278662994405965,0.156,0.226,0.0317413103987899,"mVEC","eif2s1a"
1.45719464821144e-06,0.949071704452795,0.073,0.042,0.031771214914954,"mVEC","pik3r6a"
1.46808664829312e-06,-0.257910041642014,0.388,0.48,0.0320086931927348,"mVEC","psmb3"
1.47825368376857e-06,-0.8368810012929,0.038,0.075,0.0322303650672061,"mVEC","dcaf13"
1.48486398538018e-06,-0.374762344330496,0.115,0.174,0.0323744894732441,"mVEC","chchd2"
1.48899296258528e-06,0.758759730139963,0.124,0.084,0.0324645135632468,"mVEC","ttn.1"
1.50370569910557e-06,0.155095033284024,0.843,0.826,0.0327852953575988,"mVEC","ywhabl"
1.51106781313729e-06,-0.721384411220794,0.046,0.086,0.0329458115298323,"mVEC","limk1b"
1.52046795201976e-06,-0.402181958322652,0.097,0.153,0.0331507627578869,"mVEC","ythdc1"
1.53812819276991e-06,-0.554765918836652,0.086,0.137,0.0335358089869623,"mVEC","cxxc5b"
1.55487971872076e-06,-0.528869957627323,0.074,0.123,0.0339010425072688,"mVEC","gpatch4"
1.56252731377834e-06,-0.48551678909511,0.088,0.14,0.0340677830223092,"mVEC","znf593"
1.58708039013005e-06,-0.304391307142615,0.179,0.251,0.0346031137460055,"mVEC","eif3ja"
1.60699147807439e-06,0.583692471386216,0.265,0.221,0.035037235196456,"mVEC","stox2a"
1.61086016782027e-06,-0.957134675885972,0.04,0.078,0.0351215842389854,"mVEC","wnk1b"
1.61814883055707e-06,-0.646592975804784,0.048,0.089,0.0352804989526358,"mVEC","hnrnpr"
1.65171763302806e-06,-0.149890059667037,0.873,0.905,0.0360123995529108,"mVEC","hmgn6"
1.66323550494414e-06,-0.241063892786755,0.319,0.41,0.036263523714297,"mVEC","cdv3"
1.69038617716173e-06,-1.77408250697201,0.011,0.036,0.0368554898206571,"mVEC","sox9b"
1.71496188390767e-06,0.129708582319787,0.957,0.947,0.0373913139548389,"mVEC","mt-co1"
1.71563148269264e-06,-0.283344979848772,0.312,0.404,0.0374059132171477,"mVEC","rpn1"
1.72145898816681e-06,0.942000531590284,0.082,0.049,0.0375329703190009,"mVEC","myhz1.3"
1.73077567609207e-06,-0.833154647786363,0.033,0.068,0.0377361020658354,"mVEC","rangap1b"
1.81450011975252e-06,-0.415132649418711,0.091,0.143,0.0395615461109642,"mVEC","naa15a"
1.81535181986116e-06,0.4507957633125,0.019,0.006,0.0395801157284329,"mVEC","scpp8"
1.85701716772746e-06,-0.261881186798301,0.469,0.556,0.0404885453079618,"mVEC","psmb6"
1.87583333808287e-06,-0.272527434728027,0.219,0.299,0.0408987942702208,"mVEC","lmnb2"
1.88563807149993e-06,-2.3892231370081,0.004,0.025,0.0411125668729129,"mVEC","ca8"
1.93483189865063e-06,-0.380774331018453,0.113,0.171,0.0421851398862796,"mVEC","zfand5a"
1.98984863212981e-06,-1.59758617162585,0.007,0.03,0.0433846697263262,"mVEC","zgc:174945"
2.02939411055814e-06,-0.455244035970324,0.126,0.185,0.0442468797924992,"mVEC","hars"
2.03996195273623e-06,-0.456185604309552,0.077,0.126,0.0444772904555081,"mVEC","usp5"
2.11255954044012e-06,-1.21636284960241,0.022,0.053,0.0460601356602159,"mVEC","mfge8b"
2.11581787672549e-06,-1.87039670871161,0.006,0.028,0.0461311771662459,"mVEC","hoxa2b"
2.15366991789649e-06,0.227958336917854,0.584,0.547,0.0469564652198972,"mVEC","npc2"
2.22256414251063e-06,-0.257461320410104,0.324,0.411,0.0484585659991593,"mVEC","tmed10"
2.23340253774857e-06,-1.41798096272133,0.026,0.057,0.0486948755305321,"mVEC","chodl"
2.24174529505722e-06,-0.30174009946174,0.173,0.241,0.0488767726681326,"mVEC","uqcrc2a"
2.24406009391724e-06,-0.660583307507052,0.05,0.09,0.0489272422276775,"mVEC","myo1b"
2.25675382149663e-06,-0.369140464809384,0.117,0.174,0.0492040035700909,"mVEC","caprin1a"
2.29000953440379e-06,-0.150334787897259,0.864,0.876,0.0499290778786059,"mVEC","eif3f"
2.33505231919127e-06,-0.451759831887839,0.096,0.148,0.0509111457153273,"mVEC","clip2"
2.35203484944637e-06,-0.473090013249818,0.147,0.206,0.0512814158224792,"mVEC","frem1b"
2.37494323114407e-06,-0.232138622859374,0.523,0.607,0.0517808872686342,"mVEC","hmgb1a"
2.38737331327675e-06,-0.256753808830685,0.219,0.294,0.052051900349373,"mVEC","arhgap35a"
2.43043991689667e-06,-0.320420596561663,0.205,0.277,0.0529908815080981,"mVEC","g3bp1"
2.43585535112953e-06,-0.31248287212837,0.157,0.223,0.0531089542206772,"mVEC","rnf40"
2.47926837987984e-06,-0.302654938488364,0.132,0.194,0.0540554884865201,"mVEC","vkorc1l1"
2.49496997209588e-06,-0.394810792101154,0.113,0.168,0.0543978303016064,"mVEC","sept9b"
2.50143190758607e-06,-0.422348426627683,0.105,0.159,0.054538719881099,"mVEC","ndufaf3"
2.51890576811732e-06,-0.214797777819411,0.334,0.427,0.054919702462262,"mVEC","tomm5"
2.52477648266346e-06,-0.733382932494986,0.045,0.084,0.0550477016515114,"mVEC","ddx18"
2.58389982806184e-06,-0.415305701369327,0.248,0.317,0.0563367679512324,"mVEC","stmn1a"
2.60269522240481e-06,-0.253314462263918,0.347,0.436,0.056746563934092,"mVEC","ube2ib"
2.61343896333137e-06,-0.537784063292571,0.053,0.094,0.0569808097175138,"mVEC","nap1l4a"
2.63915996978574e-06,-0.430400785384617,0.11,0.165,0.0575416048212384,"mVEC","aldh7a1"
2.68016683805184e-06,-0.24339666403031,0.256,0.339,0.0584356775700442,"mVEC","ndufs7"
2.75169224612075e-06,-0.263098606946033,0.454,0.541,0.0599951460421707,"mVEC","bzw1a"
2.76007595024811e-06,-0.412523625316971,0.11,0.166,0.0601779359432595,"mVEC","tnfsf10"
2.76528773928034e-06,-0.273835008176814,0.269,0.352,0.0602915685795292,"mVEC","psmc5"
2.76775904505103e-06,-0.291755961829884,0.308,0.389,0.0603454504592476,"mVEC","banf1"
2.80202503866457e-06,-0.888553563329713,0.02,0.049,0.0610925519180037,"mVEC","msh2"
2.83037762275978e-06,-0.383985844705101,0.13,0.189,0.0617107233090315,"mVEC","serpinb1l3"
2.85102782969997e-06,2.28923629597288,0.012,0.002,0.0621609597709484,"mVEC","si:ch211-283g2.2"
2.85300067576673e-06,-0.924313375871152,0.024,0.055,0.0622039737337419,"mVEC","cox15"
2.86280421687751e-06,-0.445763511626868,0.073,0.12,0.0624177203405803,"mVEC","srp72"
2.90279937271344e-06,-0.625033106248982,0.09,0.138,0.0632897347232711,"mVEC","net1"
2.91520992577776e-06,-0.840381079718628,0.022,0.053,0.0635603220117325,"mVEC","alg6"
2.92297497701708e-06,-0.234790681393268,0.226,0.303,0.0637296234239034,"mVEC","pleca"
3.03155544055405e-06,-0.350776896285713,0.169,0.234,0.0660970032703998,"mVEC","golt1bb"
3.0650273330336e-06,-0.989575473642279,0.03,0.062,0.0668267909421316,"mVEC","dnajc21"
3.15393593969871e-06,-0.64817559685433,0.061,0.104,0.068765265293251,"mVEC","cemip"
3.18425284761931e-06,-1.00990900405964,0.019,0.047,0.0694262648366439,"mVEC","il17rd"
3.19735971773943e-06,-0.209650458865843,0.427,0.52,0.0697120339258728,"mVEC","atp5if1a"
3.21651822026109e-06,-6.43194773068794,0,0.015,0.0701297467563525,"mVEC","ngfb"
3.23835141076568e-06,-1.34352565226048,0.01,0.034,0.0706057758089241,"mVEC","dctpp1"
3.25510295353133e-06,-0.175854176897409,0.231,0.311,0.0709710096958437,"mVEC","hmgb3b"
3.3024913274836e-06,-0.597289674278052,0.068,0.112,0.072004218413125,"mVEC","casp8ap2"
3.32399100865091e-06,-0.307937686411371,0.217,0.292,0.0724729759616159,"mVEC","cpsf6"
3.32844673613448e-06,-0.638595481278908,0.063,0.106,0.07257012418794,"mVEC","pole4"
3.36237572535058e-06,-0.227348777828201,0.383,0.476,0.0733098779398188,"mVEC","sap18"
3.36250618382734e-06,-0.310997430257834,0.133,0.193,0.0733127223259875,"mVEC","arglu1b"
3.38365353939942e-06,-0.389534444079868,0.097,0.15,0.0737737981195255,"mVEC","hikeshi"
3.39276626496621e-06,-0.418015430007489,0.165,0.228,0.0739724828750582,"mVEC","ralgapa1"
3.40070735397745e-06,-0.48984932535906,0.105,0.157,0.0741456224387703,"mVEC","pho"
3.42486820382557e-06,-0.611191888965211,0.232,0.299,0.074672401448009,"mVEC","icn"
3.48554893113296e-06,-0.811509636139342,0.034,0.068,0.075995423345492,"mVEC","creld2"
3.48729304350376e-06,-0.280493444372173,0.237,0.314,0.0760334502275124,"mVEC","pitpnbl"
3.5124116047389e-06,-0.277828272510371,0.233,0.309,0.0765811102181222,"mVEC","nudc"
3.52268120650869e-06,-0.462651581346117,0.064,0.108,0.0768050183455089,"mVEC","acat1"
3.53473282338142e-06,-0.55224485237596,0.051,0.091,0.0770677797481851,"mVEC","dnajc11a"
3.54051548155687e-06,-0.25204168403833,0.249,0.33,0.0771938590443845,"mVEC","eif4g1a"
3.71642316935329e-06,-0.827137055664366,0.045,0.083,0.0810291743614098,"mVEC","pwp2h"
3.75915910441928e-06,-0.67660407674673,0.045,0.084,0.0819609459536535,"mVEC","utp23"
3.79058068966258e-06,-0.382083376921614,0.11,0.166,0.0826460307767133,"mVEC","mbd3b"
3.79825796086682e-06,0.422867977763487,0.355,0.311,0.0828134183207793,"mVEC","cd2ap"
3.85017372690515e-06,0.41055607894437,0.316,0.268,0.083945337767713,"mVEC","pawr"
3.89922620292853e-06,-2.28815788523244,0.007,0.029,0.0850148289024508,"mVEC","emilin2a"
3.90519837076226e-06,-0.420707317648233,0.108,0.163,0.0851450400777296,"mVEC","dpysl2b"
3.94610116250231e-06,0.701859331500844,0.162,0.121,0.0860368436460379,"mVEC","cited4b"
3.94788103457437e-06,-0.859111006728232,0.027,0.059,0.0860756501968249,"mVEC","si:dkey-239h2.3"
4.00277467737814e-06,-0.515925709409641,0.078,0.125,0.0872724962908756,"mVEC","adnpa"
4.01871473497743e-06,-0.285783727120054,0.227,0.306,0.087620037366713,"mVEC","elob.1"
4.11678982528648e-06,-0.923637082764476,0.024,0.054,0.0897583685607211,"mVEC","rrp9"
4.13421267015772e-06,-0.54692881656143,0.336,0.401,0.0901382388474487,"mVEC","slc29a1a"
4.19418145859071e-06,-1.73771433558674,0.007,0.029,0.0914457383416533,"mVEC","lrwd1"
4.20167291950038e-06,-0.42520991106252,0.118,0.175,0.0916090746638668,"mVEC","ciapin1"
4.23603316867117e-06,-0.136841657148587,0.873,0.888,0.0923582311765374,"mVEC","khdrbs1a"
4.24698379032838e-06,-0.378235078524719,0.123,0.181,0.0925969875805296,"mVEC","mapk1"
4.26150146997877e-06,-0.303120528335353,0.157,0.222,0.0929135165499471,"mVEC","ubap2b"
4.26181774683125e-06,-0.742951858620886,0.047,0.085,0.0929204123341618,"mVEC","sinhcafl.1"
4.27936383611935e-06,-0.619245953798342,0.064,0.107,0.0933029697189101,"mVEC","impdh1b"
4.35145529122326e-06,-0.245098803315614,0.271,0.359,0.0948747797145407,"mVEC","sf3b5"
4.38524845944616e-06,-0.447938395043848,0.083,0.131,0.0956115721613046,"mVEC","stt3b"
4.38636358922521e-06,0.520571741366651,0.258,0.215,0.0956358853358772,"mVEC","pdcd10a"
4.398160384775e-06,-1.42625951061545,0.004,0.024,0.0958930908692493,"mVEC","epha4a"
4.42524265698368e-06,-0.541427556069293,0.061,0.104,0.0964835656502152,"mVEC","setdb1a"
4.42932383607047e-06,-0.994936717900204,0.027,0.058,0.0965725475978444,"mVEC","zgc:175214"
4.43041970937046e-06,-0.256156303338443,0.23,0.308,0.0965964409234041,"mVEC","nsfl1c"
4.47113201741988e-06,-1.93857106580094,0.004,0.024,0.0974840913758056,"mVEC","ttyh2l"
4.4810520163488e-06,-0.387582919296508,0.101,0.154,0.0977003771124529,"mVEC","fip1l1b"
4.51573431177776e-06,-0.242019459124322,0.287,0.375,0.0984565551996905,"mVEC","smap1"
4.52504341734597e-06,-0.35607367929605,0.109,0.164,0.0986595216283943,"mVEC","txnrd3"
4.66241209512115e-06,-0.932274359676804,0.028,0.06,0.101654570909926,"mVEC","si:dkey-16l2.20"
4.68328587303513e-06,-0.443057835856335,0.087,0.136,0.102109681889785,"mVEC","ncln"
4.71175365866506e-06,-1.04308247474854,0.03,0.062,0.102730365019874,"mVEC","amh"
4.79790349618247e-06,-1.45643049767866,0.012,0.035,0.104608689927266,"mVEC","chrng"
4.84036339350591e-06,-0.552576377693455,0.06,0.102,0.105534443068609,"mVEC","sephs1"
4.84131248117298e-06,-0.489968676315775,0.106,0.158,0.105555136027014,"mVEC","wdr43"
4.92156187263818e-06,-0.171946878939946,0.69,0.753,0.10730481350913,"mVEC","dad1"
5.0086858279982e-06,-1.45678002539298,0.009,0.032,0.109204377107845,"mVEC","ccne1"
5.1187510127895e-06,-0.281336397121234,0.274,0.342,0.111604128331849,"mVEC","fosb"
5.14259815229523e-06,-0.227919312284542,0.45,0.534,0.112124067514493,"mVEC","ostc"
5.16603000298223e-06,-0.533489082696649,0.058,0.1,0.112634952155022,"mVEC","ppan"
5.19807455722639e-06,-0.416592268389015,0.093,0.144,0.113333619571207,"mVEC","prdx6"
5.30896112052548e-06,-0.857313834239072,0.033,0.066,0.115751279310817,"mVEC","nup107"
5.37048543766394e-06,-0.274889128314696,0.184,0.252,0.117092693997387,"mVEC","actl6a"
5.38962491224696e-06,-1.97015331855159,0.003,0.021,0.117509991961721,"mVEC","sh2d1ab"
5.40151341308151e-06,-0.335901520903732,0.118,0.174,0.117769196945416,"mVEC","C1H3orf70.1"
5.4093869543642e-06,-0.32520020276167,0.13,0.188,0.117940863766003,"mVEC","copa"
5.40987839251242e-06,-0.346526688606216,0.099,0.152,0.117951578591948,"mVEC","lysmd2"
5.43987877090633e-06,-1.05589760858063,0.02,0.048,0.118605676842071,"mVEC","pold1"
5.45247390766711e-06,-0.227828052128417,0.386,0.479,0.118880288608866,"mVEC","eif5"
5.57867078617049e-06,-0.27336471571567,0.196,0.263,0.121631759150875,"mVEC","myl9a"
5.60512347016856e-06,-0.884470131766504,0.031,0.063,0.122208507020085,"mVEC","unga"
5.60545807859507e-06,-0.33268775617061,0.174,0.239,0.122215802487608,"mVEC","fzd7a"
5.66023366855451e-06,-0.404803604459739,0.108,0.162,0.123410074675494,"mVEC","brd7"
5.7008859907055e-06,-6.38804049476441,0,0.015,0.124296417255352,"mVEC","batf3"
5.70597995382791e-06,-0.325402574565944,0.309,0.384,0.12440748093331,"mVEC","hint1"
5.99781471006533e-06,-0.374715816993837,0.115,0.169,0.130770354123554,"mVEC","hcfc1a"
6.04943100491238e-06,-0.322978830534548,0.139,0.2,0.131895744200105,"mVEC","phf14"
6.05335392410087e-06,-2.08727119625736,0.004,0.022,0.131981275607171,"mVEC","dub"
