"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.37007068026338e-13,0.475716035264346,0.19,0.077,1.77707144242511e-08,"LEC","relt"
7.40039933389099e-13,-1.38691837267437,0.141,0.286,1.7843842873878e-08,"LEC","col8a2"
7.499722622398e-13,0.419332405062435,0.43,0.238,1.80833311871261e-08,"LEC","usp14"
7.51091634041867e-13,0.822967483890873,0.223,0.1,1.81103214800175e-08,"LEC","myca"
7.62044374388053e-13,0.47667872711387,0.275,0.133,1.83744139552447e-08,"LEC","otud6b"
7.66980665281771e-13,0.402250108605627,0.417,0.23,1.84934378012741e-08,"LEC","kansl1a"
7.74177283410354e-13,0.41673577606691,0.269,0.126,1.86669626575905e-08,"LEC","lsg1"
7.74366006753318e-13,0.604775438312078,0.219,0.097,1.8671513154836e-08,"LEC","utp6"
7.8250818740277e-13,0.440126708772904,0.314,0.158,1.88678374146556e-08,"LEC","zgc:113208"
7.85052163178815e-13,0.307057610222699,0.341,0.173,1.89291777585676e-08,"LEC","slc39a14"
7.90947992788242e-13,-1.26724503736067,0.38,0.468,1.90713380021101e-08,"LEC","ctsz"
7.98140279008477e-13,0.671969679610859,0.167,0.064,1.92447584074524e-08,"LEC","stox2b"
8.01218342654145e-13,0.415175327156908,0.293,0.144,1.93189766780768e-08,"LEC","cdk5rap2"
8.02688671591171e-13,0.790041077900948,0.157,0.059,1.93544292494063e-08,"LEC","cep85"
8.11412229373342e-13,2.85400126264687,0.045,0.005,1.956477167465e-08,"LEC","esrrga"
8.54007489676201e-13,0.59356048407717,0.163,0.062,2.05918285910726e-08,"LEC","zswim7"
8.6306611088371e-13,0.34242734394302,0.492,0.278,2.0810250065628e-08,"LEC","zgc:56064"
8.63733526282442e-13,0.280255601538043,0.403,0.216,2.08263427857223e-08,"LEC","arfgap2"
8.80919052401781e-13,1.00044972437306,0.118,0.037,2.12407201915117e-08,"LEC","tbl3"
8.95700081213968e-13,0.425751968309276,0.599,0.372,2.15971203582312e-08,"LEC","eif3jb"
8.98826879116865e-13,0.330266456857713,0.322,0.164,2.16725137092658e-08,"LEC","nfixb"
9.1572268928312e-13,0.387041783792768,0.824,0.623,2.20799054839946e-08,"LEC","galnt1"
9.26346190740157e-13,0.398155570543661,0.289,0.14,2.23360593511267e-08,"LEC","xpot"
9.32965500278008e-13,0.633397513796028,0.238,0.109,2.24956641427033e-08,"LEC","polr3h"
9.55177145971617e-13,0.652949393946622,0.169,0.066,2.30312313436676e-08,"LEC","smyd2a"
9.56047101378043e-13,0.49340119508836,0.209,0.089,2.30522077084274e-08,"LEC","rtcb"
9.57657940762357e-13,0.335081318268483,0.428,0.237,2.3091048267662e-08,"LEC","cnot2"
9.59932414328924e-13,0.469291542922893,0.124,0.04,2.3145890374299e-08,"LEC","trmt2a"
9.74468236714886e-13,0.508725560339806,0.287,0.142,2.34963781236693e-08,"LEC","prpf38a"
1.0053568984605e-12,-2.02420528670259,0.145,0.281,2.42411655356796e-08,"LEC","tgm2b"
1.01444731834267e-12,0.407499814965427,0.481,0.282,2.44603537398785e-08,"LEC","fbrsl1"
1.01725283360175e-12,1.01257917149297,0.076,0.017,2.45280003238055e-08,"LEC","gli2b"
1.03589553326435e-12,0.325308606985707,0.539,0.318,2.49775130980699e-08,"LEC","bptf"
1.0363769957278e-12,0.52066226726667,0.285,0.139,2.49891221209887e-08,"LEC","acadsb"
1.03951544451705e-12,0.405001997545907,0.574,0.354,2.50647963981951e-08,"LEC","gsk3ba"
1.03960631621116e-12,1.09682868954343,0.087,0.022,2.50669874964835e-08,"LEC","epb41a"
1.04348030305298e-12,0.385929439894684,0.504,0.293,2.51603970672133e-08,"LEC","gria4a"
1.04648703051898e-12,0.319188867505188,0.403,0.218,2.52328952798736e-08,"LEC","mbd3b"
1.04865970846475e-12,0.438145452956045,0.246,0.113,2.52852828905021e-08,"LEC","zgc:162200"
1.08995313649416e-12,1.26210912687429,0.099,0.028,2.62809500271471e-08,"LEC","sult2st2"
1.09784959948527e-12,-0.517993460234311,0.833,0.816,2.64713495427889e-08,"LEC","cltca"
1.11028082257504e-12,-3.76540417573243,0.025,0.134,2.67710911939293e-08,"LEC","BX936342.2"
1.11594683935913e-12,0.361795957816121,0.591,0.362,2.69077101906273e-08,"LEC","zc3h13"
1.1207837182467e-12,0.64543366114537,0.246,0.115,2.70243370143643e-08,"LEC","kbtbd2"
1.12312896428427e-12,1.13973523697483,0.093,0.025,2.70808855868224e-08,"LEC","pole2"
1.13879718924585e-12,0.573705478992115,0.203,0.087,2.7458677827096e-08,"LEC","dph1"
1.13917857835382e-12,0.367000715853084,0.853,0.698,2.74678738812673e-08,"LEC","psmb7"
1.14240606906565e-12,0.418418759713355,0.657,0.424,2.75456951373108e-08,"LEC","rtf1"
1.15853555672578e-12,0.645768273671132,0.205,0.088,2.79346093437719e-08,"LEC","psmd5"
1.16048396353981e-12,-2.19392840822145,0.047,0.168,2.7981589328872e-08,"LEC","sema3fa"
1.16522311532528e-12,0.313342745300728,0.401,0.219,2.80958597567231e-08,"LEC","si:dkeyp-121d4.3"
1.17522468660462e-12,0.993470606094786,0.109,0.033,2.83370176434107e-08,"LEC","mfsd4aa"
1.17916589273689e-12,0.563505153049569,0.756,0.578,2.84320480056718e-08,"LEC","strbp"
1.18724203623992e-12,0.756033515174111,0.205,0.09,2.86267799778169e-08,"LEC","sat1b"
1.19235097787269e-12,0.413570606942469,0.318,0.162,2.87499667784664e-08,"LEC","cdc27"
1.1954721702519e-12,0.385956727882802,0.252,0.116,2.88252249691138e-08,"LEC","gmeb1"
1.19922069344281e-12,0.159403258200956,0.097,0.026,2.89156093602929e-08,"LEC","oxct1a"
1.20014827705492e-12,0.468422973683412,0.428,0.241,2.89379752563482e-08,"LEC","kdm6a"
1.20588497828496e-12,0.369731851852274,0.506,0.291,2.9076298596407e-08,"LEC","ppp2r1bb"
1.22847537212152e-12,-1.04198963375539,0.558,0.587,2.9620998172594e-08,"LEC","ugt1b5"
1.22848157558072e-12,0.355450101049891,0.665,0.431,2.96211477504022e-08,"LEC","SH3TC1"
1.23722461678499e-12,-3.50708735366827,0.019,0.125,2.98319599599196e-08,"LEC","ccdc120"
1.24972540582883e-12,0.51367335550193,0.233,0.105,3.01333789853449e-08,"LEC","hira"
1.25106973305583e-12,0.556687592266227,0.242,0.112,3.01657934034421e-08,"LEC","rbm12"
1.25746301544002e-12,0.693440750722613,0.196,0.083,3.03199482282898e-08,"LEC","rrp9"
1.26481125317723e-12,1.91102900910238,0.058,0.01,3.04971289366093e-08,"LEC","nek2"
1.26912899382248e-12,0.415881976836649,0.165,0.063,3.06012382990475e-08,"LEC","mindy3"
1.27913343425624e-12,1.80572188969169,0.103,0.03,3.08424653667864e-08,"LEC","cntn4"
1.28238009647356e-12,0.592008523827644,0.134,0.046,3.09207488861705e-08,"LEC","cdc42ep4a"
1.29036161653443e-12,0.379725562263001,0.845,0.666,3.11131992978782e-08,"LEC","atp5if1a"
1.29081678471132e-12,0.377592555273342,0.61,0.38,3.11241743129592e-08,"LEC","rarga"
1.31756926595694e-12,0.903327737059577,0.171,0.068,3.17692301407538e-08,"LEC","cpeb3"
1.32197161749198e-12,0.392025195544231,0.653,0.431,3.18753796409667e-08,"LEC","snrnp70"
1.33590873520442e-12,0.537831294018186,0.128,0.042,3.22114314232491e-08,"LEC","dclre1b"
1.35148163668935e-12,0.399714925862934,0.837,0.651,3.25869252238536e-08,"LEC","eif3k"
1.41478846962095e-12,0.344461101835417,0.822,0.612,3.41133795795003e-08,"LEC","bzw1a"
1.43713680859675e-12,0.502598123850307,0.254,0.119,3.46522427288849e-08,"LEC","lcor"
1.44100395048006e-12,0.513083659842201,0.211,0.092,3.47454872539752e-08,"LEC","ttll4"
1.44919157207105e-12,0.439371571702641,0.262,0.124,3.49429071857772e-08,"LEC","eif4a2"
1.45203128836269e-12,0.453703216707436,0.36,0.192,3.50113784250012e-08,"LEC","tnrc6c2"
1.48382813344511e-12,0.920315147362043,0.122,0.04,3.57780639536285e-08,"LEC","si:ch211-59o9.10"
1.4850939650892e-12,0.406168466124501,0.492,0.287,3.58085856862308e-08,"LEC","pin4"
1.498866697915e-12,2.70723751542326,0.041,0.004,3.61406738201265e-08,"LEC","slc16a6a"
1.50083386385689e-12,0.394837084368177,0.822,0.64,3.61881061253173e-08,"LEC","cox7a2a"
1.52060232673815e-12,0.331787112884453,0.252,0.117,3.66647633023102e-08,"LEC","entr1"
1.52630618207252e-12,0.326129493613018,0.432,0.238,3.68022946621326e-08,"LEC","fbxw11b"
1.53408869536637e-12,0.36906332531397,0.866,0.707,3.6989946622674e-08,"LEC","atp5mf"
1.53944505190979e-12,-0.537991493863715,0.797,0.774,3.71190990916488e-08,"LEC","mgst3b"
1.55871897197068e-12,0.381762030971266,0.364,0.195,3.75838318521571e-08,"LEC","rgl2"
1.60541662850929e-12,1.57043106312254,0.048,0.006,3.8709805746616e-08,"LEC","si:dkey-260c8.8"
1.62326276791117e-12,0.449571884693589,0.291,0.144,3.91401118598741e-08,"LEC","trak1a"
1.63204393901761e-12,0.385225315741315,0.422,0.235,3.93518434575927e-08,"LEC","hspa12a"
1.64742881242414e-12,1.37801683284275,0.068,0.014,3.97228035251709e-08,"LEC","atp1b3b"
1.66980513706443e-12,0.758818372057815,0.097,0.027,4.02623414648976e-08,"LEC","si:dkey-109l4.3"
1.67326847852528e-12,0.351967519433623,0.343,0.178,4.03458495542016e-08,"LEC","si:dkey-12j5.1"
1.7056217027733e-12,1.83767853897257,0.07,0.015,4.11259504972698e-08,"LEC","hmgcra"
1.74111212475665e-12,0.338684258156211,0.471,0.271,4.19816955521323e-08,"LEC","idh3a"
1.77910742155277e-12,2.98751603288547,0.039,0.003,4.28978381484803e-08,"LEC","gpr37b"
1.78724949334451e-12,1.41487098791486,0.089,0.023,4.30941597835227e-08,"LEC","arhgef7a"
1.83338169847774e-12,0.331963753208447,0.343,0.179,4.42064995136953e-08,"LEC","mta3"
1.86769508067841e-12,0.598128155277238,0.194,0.082,4.50338637853178e-08,"LEC","ddx56"
1.88157088628122e-12,-3.45595368817387,0.017,0.121,4.53684372100129e-08,"LEC","gata6"
1.89277870028565e-12,0.28714171376409,0.266,0.125,4.56386800212875e-08,"LEC","ugcg"
1.94160219599506e-12,0.349467403525422,0.324,0.166,4.68159121498329e-08,"LEC","git1"
1.95144703666771e-12,0.29474698245701,0.304,0.152,4.70532909481317e-08,"LEC","srfbp1"
1.95981909069856e-12,0.386839453802274,0.798,0.608,4.72551579149236e-08,"LEC","ddx61"
2.00201397578607e-12,0.359469193968524,0.862,0.695,4.82725609841537e-08,"LEC","rasip1"
2.02424622266396e-12,0.336614955402245,0.841,0.644,4.88086249208733e-08,"LEC","hmgb1a"
2.02720433639235e-12,0.341254000986338,0.314,0.159,4.88799509590922e-08,"LEC","thoc5"
2.06945410663545e-12,0.281610218201846,0.537,0.312,4.98986774191939e-08,"LEC","dldh"
2.08460796932451e-12,0.476888533885898,0.25,0.118,5.02640673563526e-08,"LEC","mycla"
2.08961887351498e-12,0.36222717220745,0.171,0.067,5.03848902781933e-08,"LEC","etv5a"
2.09156149221419e-12,1.65386625315044,0.06,0.011,5.04317307002687e-08,"LEC","CR846082.1"
2.09622049688052e-12,0.357485482579121,0.467,0.269,5.05440686207832e-08,"LEC","adam15"
2.10672461100385e-12,0.63487999265575,0.203,0.088,5.07973438205248e-08,"LEC","rexo1"
2.10767771846528e-12,0.36986687804889,0.775,0.542,5.08203251476348e-08,"LEC","thoc2"
2.11686232567213e-12,0.390442340508705,0.707,0.461,5.10417843966064e-08,"LEC","psmd14"
2.13569772157698e-12,0.370473260350089,0.283,0.137,5.14959434626641e-08,"LEC","rrp36"
2.14466679494379e-12,1.55551796055832,0.06,0.011,5.17122057596848e-08,"LEC","zgc:113340"
2.17483207605901e-12,0.399320204441813,0.368,0.199,5.24395510179349e-08,"LEC","znf593"
2.20046360363175e-12,0.736881034448837,0.205,0.091,5.30575784107687e-08,"LEC","si:ch73-1a9.4"
2.20669787583259e-12,1.45245339766194,0.072,0.016,5.32078991820755e-08,"LEC","vcanb"
2.22048511430773e-12,0.762864222872895,0.122,0.04,5.3540337076188e-08,"LEC","nrde2"
2.28892264466291e-12,0.39819095798994,0.516,0.312,5.51905028081121e-08,"LEC","tsc22d1"
2.29298851444611e-12,0.297966854374134,0.298,0.147,5.52885390603246e-08,"LEC","spred1"
2.37492132967712e-12,2.43577677297031,0.037,0.003,5.72641031011747e-08,"LEC","igsf9b"
2.43430254760563e-12,0.495956297155078,0.207,0.09,5.8695903027867e-08,"LEC","ddx1"
2.47671006776577e-12,0.658690322071054,0.163,0.063,5.97184331539682e-08,"LEC","fancd2"
2.51782174554376e-12,0.25878917989857,0.223,0.098,6.07097179285511e-08,"LEC","slc39a6"
2.55335961293499e-12,0.592370357976037,0.428,0.249,6.15666069870884e-08,"LEC","ablim3"
2.55999547190427e-12,0.366095541168512,0.535,0.322,6.17266108185558e-08,"LEC","prdx3"
2.56853979021978e-12,0.8883795880672,0.132,0.046,6.19326314217792e-08,"LEC","cdk10"
2.60360443278907e-12,0.658615907756476,0.112,0.035,6.27781100834101e-08,"LEC","NUP85"
2.60647679121569e-12,0.300927419460352,0.252,0.118,6.28473683897926e-08,"LEC","kdm2aa"
2.63275890007334e-12,0.260297514153808,0.318,0.16,6.34810825985685e-08,"LEC","rad54l2"
2.70052856666467e-12,0.374850239714571,0.38,0.205,6.51151447994186e-08,"LEC","MYO9B"
2.72832837464416e-12,0.368547288263625,0.213,0.093,6.57854537694199e-08,"LEC","ercc1"
2.80095896541578e-12,1.35468399494499,0.066,0.013,6.75367225741053e-08,"LEC","mgme1"
2.8106287331824e-12,0.450948246486118,0.258,0.123,6.7769880014494e-08,"LEC","timm44"
2.81807416552945e-12,0.436290089046023,0.539,0.34,6.79494042792461e-08,"LEC","ccnd1"
2.8210712677463e-12,-0.896384316723036,0.514,0.574,6.80216704078987e-08,"LEC","parvab"
2.86386483910512e-12,0.704536608054132,0.145,0.053,6.90535090005027e-08,"LEC","elp2"
2.89729732627654e-12,0.294244755230103,0.407,0.224,6.98596331311798e-08,"LEC","morc2"
2.904823307051e-12,0.444633946744032,0.467,0.271,7.00410995796137e-08,"LEC","anapc11"
2.91219389628734e-12,0.778630040951145,0.203,0.089,7.02188192272804e-08,"LEC","sat1a.1"
2.97910482833615e-12,0.313502650954498,0.298,0.148,7.18321756208411e-08,"LEC","ahsa1b"
2.99395094285921e-12,0.571537920178655,0.333,0.178,7.21901451342212e-08,"LEC","cdca7a"
3.02376514974611e-12,0.310713706670225,0.523,0.309,7.29090252906782e-08,"LEC","ubap2l"
3.0319787165746e-12,0.597362537984882,0.525,0.343,7.31070708140467e-08,"LEC","mcm2"
3.07190748348369e-12,0.437618533262026,0.264,0.127,7.40698332417587e-08,"LEC","CU929230.1"
3.08238566185963e-12,0.844939060930737,0.12,0.039,7.43224830787594e-08,"LEC","mre11a"
3.08541264439457e-12,1.46614390861782,0.074,0.017,7.4395469681642e-08,"LEC","BX511034.7"
3.1070930695185e-12,0.414894117340052,0.31,0.159,7.491822809223e-08,"LEC","CHST13"
3.1173790213664e-12,0.422493880959269,0.132,0.045,7.51662429631867e-08,"LEC","namptb"
3.12107982543538e-12,0.411466134330957,0.459,0.266,7.52554767508978e-08,"LEC","cmtm3"
3.13761227183961e-12,0.295130536460793,0.581,0.352,7.56541070985966e-08,"LEC","ehmt1b"
3.14784221700382e-12,0.386305459920285,0.171,0.067,7.59007715363962e-08,"LEC","usp42"
3.16854307628572e-12,0.393527312809961,0.362,0.193,7.63999106554013e-08,"LEC","ndnl2"
3.20963976838414e-12,-1.06347025993334,0.43,0.503,7.73908340952785e-08,"LEC","ccm2l"
3.22508914290258e-12,0.425828924385912,0.267,0.129,7.77633494136671e-08,"LEC","dmap1"
3.22859009180479e-12,0.669841049504984,0.101,0.029,7.7847764293597e-08,"LEC","fancc"
3.24668400806965e-12,0.367840762951592,0.219,0.096,7.82840448025754e-08,"LEC","fh"
3.26224085105119e-12,2.23387776360052,0.045,0.005,7.86591514005464e-08,"LEC","mylk2"
3.31847162379644e-12,0.534865735025141,0.176,0.071,8.00149877929797e-08,"LEC","ints3"
3.3728745282975e-12,0.394315507221722,0.428,0.241,8.13267506263092e-08,"LEC","fam171a1"
3.39907315950811e-12,2.35114709027015,0.054,0.009,8.19584520220595e-08,"LEC","lamc3"
3.44962814149374e-12,0.350324260960178,0.287,0.141,8.31774337476971e-08,"LEC","plpp5"
3.46126769248352e-12,1.18973924432916,0.087,0.023,8.34580866011625e-08,"LEC","si:ch211-227n13.3"
3.47801690767175e-12,0.302219764883142,0.388,0.212,8.38619436777813e-08,"LEC","sap30bp"
3.48082717790625e-12,0.343666611875799,0.884,0.728,8.39297049136755e-08,"LEC","psmb1"
3.48958574069747e-12,0.431204549540553,0.285,0.141,8.41408913796975e-08,"LEC","tfpt"
3.54491932898156e-12,1.43363322723386,0.062,0.012,8.54750948604034e-08,"LEC","FP236812.2"
3.5572321305258e-12,0.608703538221761,0.169,0.067,8.57719811312382e-08,"LEC","CT476811.1"
3.60213280986872e-12,0.592193818263772,0.165,0.065,8.68546263115546e-08,"LEC","ppie"
3.6389689375781e-12,0.927695590467212,0.151,0.058,8.77428190228832e-08,"LEC","neo1b"
3.65326855266832e-12,0.339685252410095,0.541,0.33,8.80876113419385e-08,"LEC","eif2s1a"
3.68917911956009e-12,0.331975058832171,0.502,0.291,8.89534869308328e-08,"LEC","ap2b1"
3.75790917800997e-12,1.06280124524689,0.18,0.077,9.06107061001765e-08,"LEC","eno1a"
3.77686109725498e-12,0.325686095904902,0.351,0.186,9.10676747770122e-08,"LEC","ngdn"
3.78738749942219e-12,-1.0535721361463,0.477,0.554,9.13214873860679e-08,"LEC","agrn"
3.81845882880732e-12,0.736595835361293,0.116,0.037,9.20706792802021e-08,"LEC","psmc3ip"
3.82547907808438e-12,0.574895456119202,0.219,0.099,9.22399515307706e-08,"LEC","tasp1"
3.83454374428615e-12,0.361388625902989,0.25,0.117,9.24585187622277e-08,"LEC","si:ch211-40k21.5"
3.86702387186512e-12,0.333412615680934,0.595,0.372,9.32416795984119e-08,"LEC","pou2f1b"
3.87059631116952e-12,0.294860360921523,0.421,0.233,9.33278182549194e-08,"LEC","upf1"
3.92397569820096e-12,0.227168600402702,0.318,0.159,9.46149020350215e-08,"LEC","hddc3"
3.99240376989922e-12,1.49443444702998,0.07,0.015,9.626483969981e-08,"LEC","fam83d"
3.99819777284006e-12,0.28242898176209,0.45,0.252,9.64045446987196e-08,"LEC","nmt1a"
4.08138795779203e-12,6.25399108494597,0.023,0,9.84104264382815e-08,"LEC","foxg1d"
4.10209668440164e-12,0.330755345564407,0.2,0.085,9.89097552542923e-08,"LEC","nup88"
4.14330846359079e-12,1.15535171258518,0.068,0.014,9.9903453674101e-08,"LEC","si:ch211-113a14.22"
4.15251285440154e-12,0.338685974920441,0.564,0.348,1.0012538994533e-07,"LEC","uri1"
4.22550182596138e-12,0.356148485364679,0.209,0.091,1.01885300027581e-07,"LEC","setd3"
4.23813406503465e-12,0.9626715449995,0.165,0.066,1.02189888576116e-07,"LEC","palm3"
4.2395281088563e-12,0.301274911590462,0.973,0.883,1.02223501760743e-07,"LEC","nova2"
4.30898473133818e-12,0.350302255374209,0.184,0.076,1.03898239842026e-07,"LEC","gpsm2"
4.31869010717728e-12,0.234283995628138,0.424,0.234,1.04132255864258e-07,"LEC","rbm6"
4.35988405160255e-12,1.08300325124147,0.116,0.038,1.05125524252241e-07,"LEC","atat1"
4.36869992951381e-12,0.44353486976369,0.202,0.087,1.05338092700437e-07,"LEC","prim1"
4.40856193290131e-12,0.918100960325741,0.109,0.034,1.06299245326116e-07,"LEC","MDFI"
4.45684732891459e-12,0.647835273149779,0.174,0.071,1.07463502794789e-07,"LEC","osbpl3b"
4.48789945720976e-12,0.282594395080663,0.486,0.28,1.08212231712242e-07,"LEC","cops2"
4.53269989763208e-12,1.15767540012558,0.091,0.025,1.09292459931705e-07,"LEC","crlf1b"
4.57893743852205e-12,0.494456948743275,0.184,0.076,1.10407339517644e-07,"LEC","fam92a1"
4.58226404161969e-12,0.376513817683179,0.31,0.158,1.10487550571534e-07,"LEC","rbm19"
4.63600710786014e-12,2.35676538974651,0.043,0.005,1.11783403384724e-07,"LEC","zgc:163040"
4.65777360135195e-12,0.265218780497917,0.415,0.228,1.12308237075798e-07,"LEC","pafah1b3.1"
4.67707380742705e-12,0.776356751930826,0.105,0.032,1.12773603644681e-07,"LEC","shdb"
4.73509664766325e-12,0.318813450305568,0.581,0.355,1.14172650368456e-07,"LEC","brd7"
4.73787741307659e-12,0.365596022899528,0.422,0.238,1.14239700184103e-07,"LEC","si:ch73-308l14.2"
4.74085162520349e-12,2.32920195134415,0.048,0.007,1.14311414386907e-07,"LEC","fpgs"
4.82093909241113e-12,0.317700385702765,0.645,0.404,1.16242483396217e-07,"LEC","si:dkey-250d21.1"
4.93866362211976e-12,0.326332752605676,0.572,0.34,1.19081057256552e-07,"LEC","ppp6r3"
4.98519332376699e-12,0.354146587671999,0.601,0.367,1.2020298142267e-07,"LEC","snrnp27"
5.02060417085242e-12,0.211679464609296,0.562,0.342,1.21056807767594e-07,"LEC","dusp19b"
