"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster","direction"
"GO_Biological_Process_AutoRIF","digestive_tract_development_(GO:0048565)","1 of 78",0.23368766599852597,0.36506967176728256,0.3013523004040531,0.4800265339639908,-1.0616183084713522,1.5433486528635327,"kdrl","GO:0048565","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","posterior_lateral_line_system_development_(GO:0048915)","1 of 62",0.19061647797694367,0.3502384066893435,0.2484086140601173,0.46608806507312667,-0.928209614168074,1.5384998597286454,"ackr3b","GO:0048915","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","stem_cell_development_(GO:0048864)","2 of 178",0.12280070359995564,0.31211561993195125,0.1932624665853266,0.4458165557183462,-0.7335888471903019,1.5384770530921403,"lyve1b;meox1","GO:0048864","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_tissue_development_(GO:0014706)","3 of 291",0.07669057612871753,0.2666472339244642,0.1432139788115857,0.43616538709533886,-0.5961715807743669,1.530954576486311,"kdrl;nfatc1;meox1","GO:0014706","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","activation_of_protein_kinase_activity_(GO:0032147)","1 of 79",0.2363033290260283,0.365784605204674,0.3045395618006873,0.4800265339639908,-1.0488877262641876,1.5131663476149246,"kdrl","GO:0032147","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","mitochondrial_DNA_metabolic_process_(GO:0032042)","1 of 81",0.24150829254305572,0.36713592453854665,0.31087225915867556,0.4823143975047641,-1.0577301587556716,1.502877449690219,"cox7c","GO:0032042","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_protein_phosphorylation_(GO:0001932)","1 of 74",0.22313645541506122,0.36106567248546895,0.28846246056371766,0.4781847145775076,-1.0010570955762002,1.5015574005107657,"kdrl","GO:0001932","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","morphogenesis_of_embryonic_epithelium_(GO:0016331)","3 of 274",0.06658138115402416,0.2579552938424481,0.12574992364251342,0.42142488500067216,-0.5516732344262855,1.494665011259649,"kdrl;sox11b;timp2a","GO:0016331","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cell_cycle_(GO:0045787)","1 of 56",0.1738571648836952,0.3345947754552834,0.22757864384479384,0.451521375792659,-0.8374689044011782,1.4651696095889704,"kdrl","GO:0045787","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_glial_cell_proliferation_(GO:0060251)","1 of 85",0.25181358235717166,0.3708853537827962,0.32337198515384424,0.4872137909651251,-1.049175837262302,1.446882953672723,"kdrl","GO:0060251","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","exocrine_pancreas_development_(GO:0031017)","1 of 96",0.27944712152449463,0.3843106458288182,0.35663403780546066,0.500616723875988,-1.1335748787085314,1.445242442722472,"rgs4","GO:0031017","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_transferase_activity_(GO:0051347)","1 of 59",0.18227912454578593,0.3423414028865455,0.23806196037458374,0.4598461798688543,-0.8460699758100948,1.4401939475775407,"kdrl","GO:0051347","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_crest_cell_development_(GO:0014032)","2 of 174",0.11832096010728618,0.31019958832611777,0.1867096631274896,0.440916827355081,-0.6713250917688749,1.4328456272732886,"sema3d;eya1","GO:0014032","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_organ_morphogenesis_(GO:2000027)","4 of 426",0.05702795437674657,0.2566972736533464,0.12297263497897597,0.42142488500067216,-0.4997573805114891,1.4314119377890748,"kdrl;eya1;calcrlb;calcrla","GO:2000027","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cellular_amide_metabolic_process_(GO:0043603)","1 of 83",0.24667829988906226,0.3708378876381025,0.31714957886057515,0.4840036409186512,-1.0197619226103056,1.4273303954361156,"bmp6","GO:0043603","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_development_(GO:0010721)","4 of 398",0.04652400882299999,0.2566032870205397,0.10211725962485665,0.40447196349744013,-0.4634889157755183,1.4218851688918752,"kdrl;timp2a;eya1;meox1","GO:0010721","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuron_apoptotic_process_(GO:0051402)","2 of 170",0.11388454111345091,0.31019958832611777,0.18019388442542678,0.4402832470138839,-0.6526562648109591,1.417941513306496,"kdrl;ackr3b","GO:0051402","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cell_morphogenesis_(GO:0000902)","1 of 103",0.2965059274220829,0.39651088519166106,0.37697731947212165,0.5059459808604261,-1.1624073346939674,1.413124728615463,"kdrl","GO:0000902","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_acetylation_(GO:0006473)","1 of 54",0.1681951044037362,0.3345947754552834,0.22051298942424294,0.451521375792659,-0.7895396761989465,1.4074576164491273,"kdrl","GO:0006473","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_modification_(GO:0009451)","1 of 80",0.23891019482817433,0.36713592453854665,0.3077128618514138,0.48182291070498473,-0.9809665710179172,1.4044180088529838,"kdrl","GO:0009451","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_BMP_signaling_pathway_(GO:0030510)","3 of 258",0.057677438558378355,0.2566972736533464,0.1101242114511309,0.4148011964659261,-0.4909930075020658,1.4007486458184215,"kdrl;sox11b;bmp6","GO:0030510","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_splicing_(GO:0008380)","2 of 180",0.1250562143693655,0.31211561993195125,0.19655174246055773,0.44663090347422296,-0.6729208219923851,1.3989969569817284,"p2rx1;pnrc2","GO:0008380","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","axon_extension_(GO:0048675)","1 of 88",0.2594518991075143,0.37189933952409004,0.3326036383575252,0.4902288408834827,-1.0260018758847198,1.3842652671547335,"sema3d","GO:0048675","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","endodermal_cell_differentiation_(GO:0035987)","1 of 101",0.29167300679215263,0.3923696400894434,0.3712288475541813,0.5057007554310464,-1.1184609057256518,1.37808022540125,"kdrl","GO:0035987","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","optic_nerve_morphogenesis_(GO:0021631)","1 of 98",0.2843622265199807,0.38792271545381685,0.36251056865526177,0.5036519785825154,-1.0928808518874362,1.374304674448282,"sema3d","GO:0021631","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","aorta_development_(GO:0035904)","2 of 166",0.10949342957714295,0.3042481362840283,0.17371844773638664,0.4362263243158153,-0.6168218405871652,1.3643425145794736,"kdrl;calcrla","GO:0035904","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_chondrocyte_differentiation_(GO:0032330)","1 of 77",0.23106317651518324,0.36506967176728256,0.29815101878614275,0.4800265339639908,-0.9287827335921208,1.3607262531015585,"bmp6","GO:0032330","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","response_to_cAMP_(GO:0051591)","1 of 76",0.2284298312300937,0.36506967176728256,0.29493565787406056,0.4800265339639908,-0.9187045356586676,1.356491317087586,"kdrl","GO:0051591","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","ion_homeostasis_(GO:0050801)","1 of 82",0.24409765124584798,0.36941564184081443,0.3140178121106356,0.483208634751929,-0.960934612290866,1.355097424809868,"calcrla","GO:0050801","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_cell_division_(GO:0051782)","1 of 99",0.28680737617776947,0.38969018246197906,0.3654294763083229,0.5056350713000876,-1.0785237298347266,1.3470162284006224,"meox1","GO:0051782","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","heparan_sulfate_proteoglycan_metabolic_process_(GO:0030201)","1 of 94",0.27449875870100865,0.37981664979445673,0.3507055216876717,0.4974442336908817,-1.0404957742052443,1.3451618228088322,"kdrl","GO:0030201","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cellular_amide_metabolic_process_(GO:0034248)","1 of 82",0.24409765124584798,0.36941564184081443,0.3140178121106356,0.483208634751929,-0.9446586310674516,1.3321452489177723,"bmp6","GO:0034248","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","heparan_sulfate_proteoglycan_biosynthetic_process_(GO:0015012)","1 of 94",0.27449875870100865,0.37981664979445673,0.3507055216876717,0.4974442336908817,-1.0228603890291568,1.3223626462456006,"kdrl","GO:0015012","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","axial_mesoderm_development_(GO:0048318)","2 of 185",0.1307386962546817,0.31211561993195125,0.20480933007672172,0.451521375792659,-0.6498197410468829,1.3220937646925643,"kdrl;calcrla","GO:0048318","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","lateral_mesoderm_development_(GO:0048368)","3 of 284",0.0724489290262656,0.2626757961487061,0.13592074295405646,0.43616538709533886,-0.502972986735588,1.320240410064144,"kdrl;sema3d;nfatc1","GO:0048368","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","nucleotide_biosynthetic_process_(GO:0009165)","1 of 94",0.27449875870100865,0.37981664979445673,0.3507055216876717,0.4974442336908817,-1.0113579451038168,1.307492188507139,"lyve1b","GO:0009165","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","nucleotide_metabolic_process_(GO:0009117)","1 of 94",0.27449875870100865,0.37981664979445673,0.3507055216876717,0.4974442336908817,-1.009879913326954,1.3055813764035027,"lyve1b","GO:0009117","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_developmental_growth_(GO:0048638)","2 of 173",0.11720771698987592,0.31019958832611777,0.1850771194702088,0.440916827355081,-0.606495720623563,1.30021011060646,"kdrl;sema3d","GO:0048638","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_developmental_growth_(GO:0048640)","3 of 268",0.06317160046923609,0.2566972736533464,0.11979407216785434,0.42142488500067216,-0.46968572025543903,1.2972251967239317,"kdrl;timp2a;eya1","GO:0048640","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","eye_development_(GO:0001654)","3 of 311",0.08939684960156599,0.2952925082062998,0.1647799461785016,0.43616538709533886,-0.5341662007483555,1.2898350127742502,"kdrl;ackr3b;sox11b","GO:0001654","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","axon_guidance_(GO:0007411)","2 of 186",0.13188245092100248,0.3137414095594377,0.20646636017905465,0.451521375792659,-0.6341154252623931,1.2846191048910385,"kdrl;sema3d","GO:0007411","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","glial_cell_development_(GO:0021782)","2 of 188",0.13417698781618392,0.31478199909817545,0.20978555592721798,0.451521375792659,-0.6383109074481228,1.2821084456175167,"kdrl;sept8a","GO:0021782","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_developmental_process_(GO:0051094)","1 of 63",0.19337693938421494,0.35071708262232315,0.25182742495085936,0.46608806507312667,-0.7770349684473995,1.276756989302738,"kdrl","GO:0051094","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","transmembrane_transport_(GO:0055085)","1 of 64",0.19612812402511687,0.35071708262232315,0.2552313038195991,0.46608806507312667,-0.7686860522020944,1.2521796932047884,"p2rx1","GO:0055085","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neuropeptide_signaling_pathway_(GO:0007218)","1 of 92",0.2695169163330063,0.3775464241193768,0.3447245797590384,0.4941295244749004,-0.9549047682736944,1.251998675207305,"kdrl","GO:0007218","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","Rho_protein_signal_transduction_(GO:0007266)","1 of 86",0.2543682736120948,0.3708853537827962,0.32646273983526736,0.48969410975290106,-0.9049865953919488,1.2389014596380934,"kdrl","GO:0007266","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cytoskeleton_organization_(GO:0007010)","1 of 90",0.26450137131091345,0.37517140114811576,0.33869076788246316,0.49277326314229625,-0.9283334722937552,1.234598894202023,"pecam1","GO:0007010","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","intracellular_pH_reduction_(GO:0051452)","1 of 92",0.2695169163330063,0.3775464241193768,0.3447245797590384,0.4941295244749004,-0.9390172482692812,1.2311681645022272,"kdrl","GO:0051452","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","RNA_interference_(GO:0016246)","1 of 90",0.26450137131091345,0.37517140114811576,0.33869076788246316,0.49277326314229625,-0.9220461209281106,1.2262372900208174,"kdrl","GO:0016246","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_hematopoietic_stem_cell_differentiation_(GO:1902036)","2 of 185",0.1307386962546817,0.31211561993195125,0.20480933007672172,0.451521375792659,-0.5930000071900458,1.2064909119343628,"kdrl;calcrla","GO:1902036","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_MAP_kinase_activity_(GO:0043405)","1 of 70",0.21244213258618327,0.3530288379740987,0.27534448771656134,0.4714231380601734,-0.7624586030754384,1.1811136768883912,"kdrl","GO:0043405","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","glomerular_epithelial_cell_development_(GO:0072310)","1 of 83",0.24667829988906226,0.3708378876381025,0.31714957886057515,0.4840036409186512,-0.83094697445494,1.1630517352513938,"kdrl","GO:0072310","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","ventricular_cardiac_muscle_cell_development_(GO:0055015)","1 of 78",0.23368766599852597,0.36506967176728256,0.3013523004040531,0.4800265339639908,-0.7949777322308936,1.1557146314307036,"sema3d","GO:0055015","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_phosphorylation_(GO:0006468)","1 of 70",0.21244213258618327,0.3530288379740987,0.27534448771656134,0.4714231380601734,-0.7377090500376777,1.14277449955881,"kdrl","GO:0006468","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_kinase_activity_(GO:0033674)","1 of 66",0.2016027857417191,0.35071708262232315,0.26199451528247536,0.46608806507312667,-0.7133390782233806,1.142381093153071,"kdrl","GO:0033674","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","phosphatidylinositol_biosynthetic_process_(GO:0006661)","1 of 86",0.2543682736120948,0.3708853537827962,0.32646273983526736,0.48969410975290106,-0.8293773927583141,1.1353945657439215,"kdrl","GO:0006661","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","epithelium_regeneration_(GO:1990399)","1 of 103",0.2965059274220829,0.39651088519166106,0.37697731947212165,0.5059459808604261,-0.9100188981774232,1.10629911747802,"timp2a","GO:1990399","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","phosphatidylinositol_metabolic_process_(GO:0046488)","1 of 85",0.25181358235717166,0.3708853537827962,0.32337198515384424,0.4872137909651251,-0.7918308093175812,1.091987119322168,"kdrl","GO:0046488","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cation_transport_(GO:0006812)","1 of 87",0.25691436970467396,0.37189933952409004,0.3295399385740996,0.4902288408834827,-0.7996736849179871,1.086766486878321,"p2rx1","GO:0006812","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","calcium_ion_transport_(GO:0006816)","1 of 92",0.2695169163330063,0.3775464241193768,0.3447245797590384,0.4941295244749004,-0.8228559340605691,1.078866263483797,"kdrl","GO:0006816","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_kinase_activity_(GO:0043549)","1 of 88",0.2594518991075143,0.37189933952409004,0.3326036383575252,0.4902288408834827,-0.7872070205774329,1.0620870802073852,"kdrl","GO:0043549","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_protein_ubiquitination_(GO:0031396)","1 of 81",0.24150829254305572,0.36713592453854665,0.31087225915867556,0.4823143975047641,-0.7282820272719419,1.0347805881693737,"kdrl","GO:0031396","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_hemopoiesis_(GO:1903706)","1 of 100",0.2892442938429082,0.3922152624509835,0.3683355512467848,0.5057007554310464,-0.8228783933248298,1.0207671850616893,"kdrl","GO:1903706","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_growth_(GO:0045926)","2 of 192",0.13879337804571115,0.31694503837275145,0.2164431995400853,0.451521375792659,-0.5108383578569071,1.008787722789446,"kdrl;bmp6","GO:0045926","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_cell_cycle_(GO:0051726)","1 of 88",0.2594518991075143,0.37189933952409004,0.3326036383575252,0.4902288408834827,-0.7460817807772124,1.0066015665870855,"meox1","GO:0051726","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","retinal_rod_cell_development_(GO:0046548)","1 of 89",0.2619808902135216,0.3739432496100374,0.33565389595179357,0.4922708596916519,-0.7381819422298478,0.988782691060276,"sox11b","GO:0046548","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","endocytosis_(GO:0006897)","1 of 96",0.27944712152449463,0.3843106458288182,0.35663403780546066,0.500616723875988,-0.7688687098707253,0.9802631597238832,"kdrl","GO:0006897","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","cell_differentiation_in_spinal_cord_(GO:0021515)","2 of 199",0.14695506426089427,0.3238546844275978,0.22814835798970332,0.451521375792659,-0.4626091135092241,0.8871123853753117,"rgs4;sox11b","GO:0021515","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_localization_to_cell_surface_(GO:0034394)","1 of 70",0.21244213258618327,0.3530288379740987,0.27534448771656134,0.4714231380601734,-0.5685267982109665,0.8806967018747124,"kdrl","GO:0034394","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_epithelial_cell_differentiation_(GO:0030856)","3 of 337",0.10714022648499816,0.3042481362840283,0.19423712939990484,0.4458165557183462,-0.3813345255655624,0.8517551930431702,"kdrl;rgs4;lyve1b","GO:0030856","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_acylation_(GO:0043543)","1 of 70",0.21244213258618327,0.3530288379740987,0.27534448771656134,0.4714231380601734,-0.5442334773504331,0.843064267261636,"kdrl","GO:0043543","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_ossification_(GO:0030278)","1 of 101",0.29167300679215263,0.3923696400894434,0.3712288475541813,0.5057007554310464,-0.6704207862262224,0.826040162393426,"bmp6","GO:0030278","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_stem_cell_differentiation_(GO:2000738)","1 of 79",0.2363033290260283,0.365784605204674,0.3045395618006873,0.4800265339639908,-0.5702301737529709,0.822636291484525,"kdrl","GO:2000738","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_axon_guidance_(GO:1902667)","1 of 99",0.28680737617776947,0.38969018246197906,0.3654294763083229,0.5056350713000876,-0.6497911405530528,0.8115530397555926,"sema3d","GO:1902667","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_DNA_recombination_(GO:0000018)","1 of 78",0.23368766599852597,0.36506967176728256,0.3013523004040531,0.4800265339639908,-0.5538503480755769,0.8051709185585382,"kdrl","GO:0000018","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","bone_morphogenesis_(GO:0060349)","2 of 214",0.1647619293452699,0.3345947754552834,0.2534026600659866,0.46608806507312667,-0.44398234940548376,0.8006128140552332,"nfatc1;bmp6","GO:0060349","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","muscle_organ_development_(GO:0007517)","2 of 219",0.17078228157690878,0.3345947754552834,0.2618548090681888,0.46608806507312667,-0.426747444714892,0.7542188137839195,"kdrl;meox1","GO:0007517","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","chemical_homeostasis_(GO:0048878)","1 of 98",0.2843622265199807,0.38792271545381685,0.36251056865526177,0.5036519785825154,-0.5779424332281909,0.7267663132497856,"kdrl","GO:0048878","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_hematopoietic_progenitor_cell_differentiation_(GO:1901532)","2 of 192",0.13879337804571115,0.31694503837275145,0.2164431995400853,0.451521375792659,-0.34834712069974105,0.6879050745233708,"kdrl;calcrla","GO:1901532","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_protein_kinase_activity_(GO:0045859)","1 of 101",0.29167300679215263,0.3923696400894434,0.3712288475541813,0.5057007554310464,-0.5379816094586835,0.6628589464587008,"kdrl","GO:0045859","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","pancreas_development_(GO:0031016)","2 of 250",0.2088313490684674,0.3530288379740987,0.31429942171917513,0.483208634751929,-0.4146852727838008,0.649491807764821,"kdrl;rgs4","GO:0031016","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_tube_patterning_(GO:0021532)","2 of 207",0.15640181156413394,0.33212685153900884,0.2415938994584275,0.4627137396407167,-0.3480478408184965,0.6457425104363458,"kdrl;sema3d","GO:0021532","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cell_development_(GO:0010720)","3 of 322",0.09674090371320318,0.2982839836944763,0.17706193803985404,0.43813136493073346,-0.2757497873553522,0.6440740092884547,"kdrl;sox11b;eya1","GO:0010720","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","negative_regulation_of_nervous_system_development_(GO:0051961)","2 of 196",0.1434447015419205,0.3209752727571687,0.22312410618635972,0.451521375792659,-0.331263983875674,0.6432502832031644,"kdrl;eya1","GO:0051961","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","radial_glial_cell_differentiation_(GO:0060019)","1 of 88",0.2594518991075143,0.37189933952409004,0.3326036383575252,0.4902288408834827,-0.4686043862304947,0.6322335184191417,"kdrl","GO:0060019","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_striated_muscle_tissue_development_(GO:0016202)","3 of 351",0.11722612552649352,0.31019958832611777,0.210663203629135,0.451521375792659,-0.2902357656527946,0.6221640478258382,"kdrl;nfatc1;meox1","GO:0016202","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","epithelial_cell_differentiation_(GO:0030855)","2 of 193",0.13995300299846042,0.3173516255282815,0.21811135659440892,0.451521375792659,-0.3118956777019372,0.6133268205091537,"kdrl;lyve1b","GO:0030855","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","hematopoietic_progenitor_cell_differentiation_(GO:0002244)","2 of 216",0.16716540561451948,0.3345947754552834,0.25678212574634307,0.46608806507312667,-0.3336426810227729,0.5968105203178676,"kdrl;calcrla","GO:0002244","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","hematopoietic_stem_cell_differentiation_(GO:0060218)","2 of 216",0.16716540561451948,0.3345947754552834,0.25678212574634307,0.46608806507312667,-0.3291380984268564,0.5887528513330645,"kdrl;calcrla","GO:0060218","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_GTPase_activity_(GO:0043087)","1 of 91",0.2670133706535487,0.37637227713743476,0.3417143104606175,0.49399211618827,-0.43599282288294905,0.5757095763227977,"kdrl","GO:0043087","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","response_to_peptide_hormone_(GO:0043434)","1 of 95",0.2769771111661659,0.3824653388404493,0.3536763053517804,0.5006107203100354,-0.4288585212260409,0.5505773214279498,"kdrl","GO:0043434","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_contraction_(GO:0006941)","1 of 97",0.28190881747385615,0.3869112919985313,0.35957877399112437,0.5026688840535719,-0.4345849174048046,0.550259081345662,"kdrl","GO:0006941","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_embryonic_development_(GO:0040019)","1 of 102",0.29409354229213125,0.3948424191565644,0.37410941907615736,0.5057007554310464,-0.4248504878013066,0.5199564096452282,"kdrl","GO:0040019","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_ATP_metabolic_process_(GO:1903578)","1 of 88",0.2594518991075143,0.37189933952409004,0.3326036383575252,0.4902288408834827,-0.3781398371940089,0.5101802005028946,"p2rx1","GO:1903578","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","skeletal_muscle_tissue_development_(GO:0007519)","2 of 219",0.17078228157690878,0.3345947754552834,0.2618548090681888,0.46608806507312667,-0.2777987656456186,0.4909720212521848,"kdrl;meox1","GO:0007519","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","striated_muscle_cell_development_(GO:0055002)","3 of 366",0.1284145874861025,0.31211561993195125,0.22863020333021952,0.451521375792659,-0.2383887257528936,0.4892907819248011,"kdrl;nfatc1;meox1","GO:0055002","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_ubiquitination_(GO:0016567)","1 of 79",0.2363033290260283,0.365784605204674,0.3045395618006873,0.4800265339639908,-0.3130576806749463,0.45162922150582313,"kdrl","GO:0016567","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","myotube_differentiation_(GO:0014902)","1 of 122",0.34082811041975514,0.42322611513661923,0.4291296939268031,0.5338530871236198,-0.4053560074721645,0.4363158847962408,"meox1","GO:0014902","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","pronephros_development_(GO:0048793)","2 of 202",0.15048336712536264,0.3249632865841783,0.2331829574564096,0.4543047274581771,-0.2252052951412314,0.42651692065257607,"cdh6;kdrl","GO:0048793","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","positive_regulation_of_peptide_hormone_secretion_(GO:0090277)","1 of 85",0.25181358235717166,0.3708853537827962,0.32337198515384424,0.4872137909651251,-0.3051564889184184,0.4208310050017803,"kdrl","GO:0090277","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_processing_(GO:0016485)","1 of 83",0.24667829988906226,0.3708378876381025,0.31714957886057515,0.4840036409186512,-0.29433017216883833,0.4119651770828754,"kdrl","GO:0016485","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","neural_crest_cell_migration_(GO:0001755)","2 of 245",0.2026249195283208,0.35071708262232315,0.30585761456112703,0.4800265339639908,-0.23379959731243335,0.3732373722917816,"ackr3b;meox1","GO:0001755","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","leucine_metabolic_process_(GO:0006551)","1 of 142",0.38451112773789253,0.44412017820492516,0.47949024899918763,0.5585814240918368,-0.388996501470874,0.3717960679824946,"kdrl","GO:0006551","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","protein_complex_assembly_(GO:0006461)","1 of 89",0.2619808902135216,0.3739432496100374,0.33565389595179357,0.4922708596916519,-0.271410595955128,0.3635500736310664,"kdrl","GO:0006461","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","liver_development_(GO:0001889)","1 of 114",0.32251190927634715,0.4110208167093299,0.4077030554721335,0.5215522105851065,-0.3197418977418327,0.361824796498145,"kdrl","GO:0001889","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","calcium-mediated_signaling_(GO:0019722)","1 of 105",0.30130635463219574,0.3974430125304064,0.38267532032611457,0.5067458343380975,-0.3008134370483777,0.36086414435611136,"kdrl","GO:0019722","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","regulation_of_peptide_secretion_(GO:0002791)","2 of 209",0.15878186636348604,0.3345947754552834,0.24496430952209283,0.46608806507312667,-0.1910239143405701,0.3515267780575856,"kdrl;lyve1b","GO:0002791","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","posttranscriptional_gene_silencing_by_RNA_(GO:0035194)","1 of 90",0.26450137131091345,0.37517140114811576,0.33869076788246316,0.49277326314229625,-0.26108984815056424,0.3472256979139295,"kdrl","GO:0035194","mVEC","downregulated"
"GO_Biological_Process_AutoRIF","morphogenesis_of_an_epithelium_(GO:0002009)","3 of 394",0.15026667255764434,0.3249632865841783,0.2629888229558556,0.46608806507312667,-0.17056452167688613,0.32327839949771947,"kdrl;sox11b;timp2a","GO:0002009","mVEC","downregulated"
