"cat","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes","GOTerm","cluster"
"GO_Biological_Process_AutoRIF","neuroepithelial_cell_differentiation_(GO:0060563)","1 out of 107",0.415951902494339,0.559539977146147,0.535059574146978,0.72870412790464,-0.406744154228107,0.356790133036281,"socs3a","GO:0060563","iVEC"
"GO_Biological_Process_AutoRIF","hemopoiesis_(GO:0030097)","3 out of 347",0.251226976518241,0.503851855005752,0.447237095820445,0.721360579350659,-0.256389126868045,0.354175544902415,"cd63;cxcl12a;tfec","GO:0030097","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_epithelial_cell_differentiation_(GO:0030856)","3 out of 337",0.237886053545887,0.503851855005752,0.42828584022631,0.721360579350659,-0.245891200372757,0.353090785404125,"serpine1;kitlga;tfec","GO:0030856","iVEC"
"GO_Biological_Process_AutoRIF","heart_contraction_(GO:0060047)","1 out of 108",0.418887850327768,0.559539977146147,0.538377538754325,0.72870412790464,-0.395450655735112,0.344102200819283,"socs3a","GO:0060047","iVEC"
"GO_Biological_Process_AutoRIF","skeletal_muscle_tissue_development_(GO:0007519)","2 out of 219",0.299405266522956,0.521363169493425,0.461875497104616,0.721360579350659,-0.273973390189193,0.33040018713565,"socs3a;degs1","GO:0007519","iVEC"
"GO_Biological_Process_AutoRIF","mitochondrial_transport_(GO:0006839)","1 out of 104",0.407055662802336,0.55575179533287,0.524965650932595,0.72837461544708,-0.353591941804407,0.317810325209128,"aco2","GO:0006839","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_protein_secretion_(GO:0050708)","2 out of 227",0.314155374478897,0.529786761704579,0.480621562818736,0.721360579350659,-0.273979980587656,0.317232540455211,"cxcl12a;tfec","GO:0050708","iVEC"
"GO_Biological_Process_AutoRIF","gland_development_(GO:0048732)","2 out of 213",0.28831142165927,0.520876828254512,0.447576274112979,0.721360579350659,-0.254094383843656,0.31602075720744,"cxcl12a;jak1","GO:0048732","iVEC"
"GO_Biological_Process_AutoRIF","histone_mRNA_metabolic_process_(GO:0008334)","1 out of 128",0.474631999025891,0.570255434833567,0.600092873371794,0.730842014264963,-0.421650809339983,0.314220724655349,"cxcl12a","GO:0008334","iVEC"
"GO_Biological_Process_AutoRIF","heart_process_(GO:0003015)","1 out of 122",0.458489157353308,0.566480405159665,0.582475874813408,0.72870412790464,-0.401595732982384,0.313171836577034,"serpine1","GO:0003015","iVEC"
"GO_Biological_Process_AutoRIF","pharyngeal_system_development_(GO:0060037)","1 out of 121",0.455751350352027,0.566480405159665,0.579467108948541,0.72870412790464,-0.398482088902064,0.313130374465958,"cxcl12a","GO:0060037","iVEC"
"GO_Biological_Process_AutoRIF","peptide_transport_(GO:0015833)","1 out of 126",0.469304702680462,0.570255434833567,0.594302572571604,0.730842014264963,-0.406440927160578,0.307473795190893,"cd63","GO:0015833","iVEC"
"GO_Biological_Process_AutoRIF","kidney_development_(GO:0001822)","1 out of 144",0.515387380524581,0.59729002626686,0.643605292886709,0.751710869426274,-0.448106018879806,0.29702100989477,"cxcl12a","GO:0001822","iVEC"
"GO_Biological_Process_AutoRIF","peripheral_nervous_system_development_(GO:0007422)","3 out of 359",0.267381523481719,0.503851855005752,0.469681323553579,0.721360579350659,-0.224592720280576,0.296255476558051,"cxcl12a;socs3a;hbegfa","GO:0007422","iVEC"
"GO_Biological_Process_AutoRIF","negative_regulation_of_receptor_activity_(GO:2000272)","1 out of 111",0.427608310293962,0.559539977146147,0.5481936057617,0.72870412790464,-0.341674667093028,0.290268915714926,"serpine1","GO:2000272","iVEC"
"GO_Biological_Process_AutoRIF","auditory_receptor_cell_morphogenesis_(GO:0002093)","1 out of 109",0.421809186300842,0.559539977146147,0.541672428218762,0.72870412790464,-0.325177813020974,0.280694214116086,"socs3a","GO:0002093","iVEC"
"GO_Biological_Process_AutoRIF","cellular_protein_metabolic_process_(GO:0044267)","1 out of 120",0.452999840493983,0.566480405159665,0.576437221123545,0.72870412790464,-0.353788407006396,0.280152128216113,"tfec","GO:0044267","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_muscle_fiber_development_(GO:0048739)","2 out of 237",0.332499423692785,0.531254373208941,0.503515817246798,0.722953613185575,-0.250297790866586,0.275607190666577,"serpine1;cxcl12a","GO:0048739","iVEC"
"GO_Biological_Process_AutoRIF","cardiovascular_system_development_(GO:0072358)","2 out of 242",0.341622618027594,0.534791428221207,0.514730242463097,0.725963879700312,-0.25373883255006,0.272527839701845,"serpine1;cxcl12a","GO:0072358","iVEC"
"GO_Biological_Process_AutoRIF","dorsal_aorta_development_(GO:0035907)","1 out of 120",0.452999840493983,0.566480405159665,0.576437221123545,0.72870412790464,-0.343299904445125,0.27184666580935,"tfec","GO:0035907","iVEC"
"GO_Biological_Process_AutoRIF","hair_cell_differentiation_(GO:0035315)","1 out of 107",0.415951902494339,0.559539977146147,0.535059574146978,0.72870412790464,-0.305242933166636,0.267754719031148,"socs3a","GO:0035315","iVEC"
"GO_Biological_Process_AutoRIF","cellular_protein_catabolic_process_(GO:0044257)","1 out of 122",0.458489157353308,0.566480405159665,0.582475874813408,0.72870412790464,-0.337292251452513,0.263026783342889,"tfec","GO:0044257","iVEC"
"GO_Biological_Process_AutoRIF","amino_acid_transport_(GO:0006865)","1 out of 122",0.458489157353308,0.566480405159665,0.582475874813408,0.72870412790464,-0.33581895146744,0.261877876558628,"aco2","GO:0006865","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_ventricle_development_(GO:0003231)","1 out of 135",0.492863979185264,0.580182400694464,0.619731704287242,0.737640293490135,-0.36289085921963,0.256753283660644,"cxcl12a","GO:0003231","iVEC"
"GO_Biological_Process_AutoRIF","plasma_membrane_organization_(GO:0007009)","1 out of 111",0.427608310293962,0.559539977146147,0.5481936057617,0.72870412790464,-0.295753135604916,0.251256385853021,"tpte","GO:0007009","iVEC"
"GO_Biological_Process_AutoRIF","muscle_tissue_morphogenesis_(GO:0060415)","1 out of 122",0.458489157353308,0.566480405159665,0.582475874813408,0.72870412790464,-0.320078988223404,0.249603559896488,"cxcl12a","GO:0060415","iVEC"
"GO_Biological_Process_AutoRIF","mitochondrion_morphogenesis_(GO:0070584)","1 out of 130",0.479906347562475,0.570255434833567,0.605802621826661,0.730842014264963,-0.337541421047736,0.247810862239105,"aco2","GO:0070584","iVEC"
"GO_Biological_Process_AutoRIF","muscle_cell_development_(GO:0055001)","2 out of 262",0.377701006926758,0.539057761675898,0.55797134911436,0.72870412790464,-0.242295822399855,0.235911904949079,"serpine1;cxcl12a","GO:0055001","iVEC"
"GO_Biological_Process_AutoRIF","peripheral_nervous_system_neuron_development_(GO:0048935)","1 out of 111",0.427608310293962,0.559539977146147,0.5481936057617,0.72870412790464,-0.266460043381253,0.226370507745515,"cxcl12a","GO:0048935","iVEC"
"GO_Biological_Process_AutoRIF","dopamine_metabolic_process_(GO:0042417)","1 out of 124",0.463923932582938,0.570255434833567,0.588430613349026,0.730842014264963,-0.285760985736658,0.219474346834985,"ldha","GO:0042417","iVEC"
"GO_Biological_Process_AutoRIF","mesoderm_development_(GO:0007498)","1 out of 104",0.407055662802336,0.55575179533287,0.524965650932595,0.72837461544708,-0.239851432876297,0.215579748495674,"cxcl12a","GO:0007498","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cell_proliferation_(GO:0042127)","1 out of 131",0.482523829474557,0.570255434833567,0.608627630608615,0.730842014264963,-0.286841257328403,0.209028387189437,"cxcl12a","GO:0042127","iVEC"
"GO_Biological_Process_AutoRIF","embryonic_hemopoiesis_(GO:0035162)","1 out of 111",0.427608310293962,0.559539977146147,0.5481936057617,0.72870412790464,-0.245581112389591,0.208632860667962,"cxcl12a","GO:0035162","iVEC"
"GO_Biological_Process_AutoRIF","lateral_line_development_(GO:0048882)","2 out of 249",0.354330683821128,0.537829333246064,0.530162327061322,0.72870412790464,-0.195463186686773,0.20279787763751,"cxcl12a;socs3a","GO:0048882","iVEC"
"GO_Biological_Process_AutoRIF","circulatory_system_development_(GO:0072359)","2 out of 236",0.330670584324819,0.531254373208941,0.501254078914064,0.722953613185575,-0.183151393857979,0.202681305500865,"serpine1;cxcl12a","GO:0072359","iVEC"
"GO_Biological_Process_AutoRIF","paraxial_mesoderm_development_(GO:0048339)","1 out of 104",0.407055662802336,0.55575179533287,0.524965650932595,0.72837461544708,-0.22461100640886,0.201881571814314,"cxcl12a","GO:0048339","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_nervous_system_development_(GO:0051960)","1 out of 137",0.497957080273031,0.581145234648238,0.62516802132028,0.737640293490135,-0.271906417335854,0.189584408335717,"cxcl12a","GO:0051960","iVEC"
"GO_Biological_Process_AutoRIF","gastrulation_(GO:0007369)","1 out of 112",0.430486241260988,0.56085135571693,0.551420203351734,0.72870412790464,-0.219213884673294,0.184762212041014,"cxcl12a","GO:0007369","iVEC"
"GO_Biological_Process_AutoRIF","mesenchyme_development_(GO:0060485)","1 out of 119",0.450234559863763,0.566480405159665,0.573386067009225,0.72870412790464,-0.225995689087318,0.180341528809614,"cxcl12a","GO:0060485","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_transforming_growth_factor_beta_receptor_signaling_pathway_(GO:0017015)","1 out of 109",0.421809186300842,0.559539977146147,0.541672428218762,0.72870412790464,-0.207370872845824,0.179003000368513,"serpine1","GO:0017015","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_skeletal_muscle_fiber_development_(GO:0048742)","1 out of 115",0.439034360313193,0.566480405159665,0.56096586685269,0.72870412790464,-0.217186685986185,0.178783214805591,"cxcl12a","GO:0048742","iVEC"
"GO_Biological_Process_AutoRIF","peptide_metabolic_process_(GO:0006518)","1 out of 130",0.479906347562475,0.570255434833567,0.605802621826661,0.730842014264963,-0.234880700894661,0.17244102614535,"cxcl12a","GO:0006518","iVEC"
"GO_Biological_Process_AutoRIF","response_to_steroid_hormone_(GO:0048545)","1 out of 117",0.444662413143971,0.566480405159665,0.567219377695126,0.72870412790464,-0.209907576121684,0.170117476442037,"cyp3c1","GO:0048545","iVEC"
"GO_Biological_Process_AutoRIF","peptide_catabolic_process_(GO:0043171)","1 out of 130",0.479906347562475,0.570255434833567,0.605802621826661,0.730842014264963,-0.228371159621769,0.167661953311535,"cxcl12a","GO:0043171","iVEC"
"GO_Biological_Process_AutoRIF","convergent_extension_(GO:0060026)","1 out of 134",0.490298280398892,0.578300535855103,0.616984813464899,0.736440954994031,-0.235066326840309,0.167541488210728,"mcamb","GO:0060026","iVEC"
"GO_Biological_Process_AutoRIF","muscle_cell_migration_(GO:0014812)","1 out of 157",0.546183404633935,0.615099201452152,0.675530042797587,0.762201821873504,-0.264804441482504,0.16015384635517,"cxcl12a","GO:0014812","iVEC"
"GO_Biological_Process_AutoRIF","endoderm_formation_(GO:0001706)","1 out of 129",0.477275759081352,0.570255434833567,0.602957748084338,0.730842014264963,-0.210205844806203,0.155481032552417,"cxcl12a","GO:0001706","iVEC"
"GO_Biological_Process_AutoRIF","striated_muscle_cell_differentiation_(GO:0051146)","2 out of 233",0.325176243878392,0.531254373208941,0.494431613966166,0.721363995635229,-0.135573599573957,0.152301748747723,"serpine1;cxcl12a","GO:0051146","iVEC"
"GO_Biological_Process_AutoRIF","embryonic_organ_development_(GO:0048568)","1 out of 138",0.500484608434519,0.581145234648238,0.627857708004145,0.737640293490135,-0.21854284856974,0.151270646483473,"cxcl12a","GO:0048568","iVEC"
"GO_Biological_Process_AutoRIF","myotube_cell_development_(GO:0014904)","1 out of 181",0.598034048447416,0.65860839957929,0.727307861063993,0.802454060731121,-0.294164170811731,0.15123203275838,"cxcl12a","GO:0014904","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_embryonic_development_(GO:0045995)","1 out of 136",0.495416891461361,0.580900590380184,0.622459396684103,0.737640293490135,-0.213172275929973,0.149722755811491,"cxcl12a","GO:0045995","iVEC"
"GO_Biological_Process_AutoRIF","liver_morphogenesis_(GO:0072576)","3 out of 371",0.283659958861824,0.515588618235169,0.491754028979429,0.721363995635229,-0.118318303877981,0.149078588394055,"socs3a;tfec;cyp3c1","GO:0072576","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_anatomical_structure_morphogenesis_(GO:0022603)","1 out of 110",0.424715982379977,0.559539977146147,0.544944398801862,0.72870412790464,-0.171240197038852,0.146638907383062,"cxcl12a","GO:0022603","iVEC"
"GO_Biological_Process_AutoRIF","endoderm_development_(GO:0007492)","1 out of 137",0.497957080273031,0.581145234648238,0.62516802132028,0.737640293490135,-0.20952951835534,0.146092652595246,"cxcl12a","GO:0007492","iVEC"
"GO_Biological_Process_AutoRIF","cellular_protein_localization_(GO:0034613)","1 out of 136",0.495416891461361,0.580900590380184,0.622459396684103,0.737640293490135,-0.207622892014256,0.145825114576052,"cxcl12a","GO:0034613","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_wound_healing_(GO:0061041)","1 out of 110",0.424715982379977,0.559539977146147,0.544944398801862,0.72870412790464,-0.16945490962323,0.145110103979898,"serpine1","GO:0061041","iVEC"
"GO_Biological_Process_AutoRIF","stem_cell_differentiation_(GO:0048863)","1 out of 121",0.455751350352027,0.566480405159665,0.579467108948541,0.72870412790464,-0.183223716766924,0.143978644561794,"tfec","GO:0048863","iVEC"
"GO_Biological_Process_AutoRIF","mesoderm_morphogenesis_(GO:0048332)","1 out of 117",0.444662413143971,0.566480405159665,0.567219377695126,0.72870412790464,-0.171316072361569,0.13884138172896,"cxcl12a","GO:0048332","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_muscle_contraction_(GO:0006937)","1 out of 121",0.455751350352027,0.566480405159665,0.579467108948541,0.72870412790464,-0.167146608761659,0.131345126041829,"socs3a","GO:0006937","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_immune_response_(GO:0050776)","1 out of 130",0.479906347562475,0.570255434833567,0.605802621826661,0.730842014264963,-0.176055383906142,0.129253578278464,"cxcl12a","GO:0050776","iVEC"
"GO_Biological_Process_AutoRIF","generation_of_neurons_(GO:0048699)","1 out of 150",0.529849850947367,0.603524211174334,0.658702881257779,0.756054362748853,-0.201259236126037,0.127832140983015,"socs3a","GO:0048699","iVEC"
"GO_Biological_Process_AutoRIF","mesodermal_cell_differentiation_(GO:0048333)","1 out of 157",0.546183404633935,0.615099201452152,0.675530042797587,0.762201821873504,-0.199265529869481,0.120515882875428,"cxcl12a","GO:0048333","iVEC"
"GO_Biological_Process_AutoRIF","ganglion_development_(GO:0061548)","3 out of 377",0.291834544398951,0.521363169493425,0.502636958397425,0.722953613185575,-0.0912800107239938,0.112417564535051,"cxcl12a;kitlga;aco2","GO:0061548","iVEC"
"GO_Biological_Process_AutoRIF","stem_cell_fate_specification_(GO:0048866)","1 out of 122",0.458489157353308,0.566480405159665,0.582475874813408,0.72870412790464,-0.140840501819864,0.109830047973375,"tfec","GO:0048866","iVEC"
"GO_Biological_Process_AutoRIF","striated_muscle_cell_development_(GO:0055002)","3 out of 366",0.276864521771874,0.511622876500067,0.482605197255049,0.721360579350659,-0.0848725270159795,0.108995589353037,"serpine1;cxcl12a;igfbp1a","GO:0055002","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_stem_cell_differentiation_(GO:2000736)","2 out of 244",0.345261512456942,0.537672876169926,0.519171580272013,0.72837461544708,-0.10107801325287,0.107491730778002,"kitlga;tfec","GO:2000736","iVEC"
"GO_Biological_Process_AutoRIF","BMP_signaling_pathway_(GO:0030509)","1 out of 138",0.500484608434519,0.581145234648238,0.627857708004145,0.737640293490135,-0.152210219626441,0.105356631319535,"cxcl12a","GO:0030509","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_Wnt_signaling_pathway_(GO:0030111)","1 out of 109",0.421809186300842,0.559539977146147,0.541672428218762,0.72870412790464,-0.121060088929593,0.104499339014633,"cxcl12a","GO:0030111","iVEC"
"GO_Biological_Process_AutoRIF","morphogenesis_of_an_epithelium_(GO:0002009)","3 out of 394",0.315079208873017,0.529786761704579,0.532864145795628,0.72870412790464,-0.0903331879823919,0.10432861855374,"cxcl12a;socs3a;pik3c3","GO:0002009","iVEC"
"GO_Biological_Process_AutoRIF","ectoderm_development_(GO:0007398)","1 out of 105",0.410035881650594,0.558545460653884,0.528353789123621,0.72870412790464,-0.100292775710921,0.0894120733409408,"cxcl12a","GO:0007398","iVEC"
"GO_Biological_Process_AutoRIF","terpene_catabolic_process_(GO:0046247)","1 out of 116",0.441855409562071,0.566480405159665,0.564103548941882,0.72870412790464,-0.106351876343963,0.0868652962282943,"cxcl12a","GO:0046247","iVEC"
"GO_Biological_Process_AutoRIF","response_to_retinoic_acid_(GO:0032526)","1 out of 112",0.430486241260988,0.56085135571693,0.551420203351734,0.72870412790464,-0.101233315533183,0.0853234791127966,"cxcl12a","GO:0032526","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_myeloid_cell_differentiation_(GO:0045637)","1 out of 138",0.500484608434519,0.581145234648238,0.627857708004145,0.737640293490135,-0.11540648316692,0.0798818786855568,"cxcl12a","GO:0045637","iVEC"
"GO_Biological_Process_AutoRIF","positive_regulation_of_cell_proliferation_(GO:0008284)","1 out of 117",0.444662413143971,0.566480405159665,0.567219377695126,0.72870412790464,-0.0978341182378208,0.079288673672749,"cxcl12a","GO:0008284","iVEC"
"GO_Biological_Process_AutoRIF","cell_migration_in_hindbrain_(GO:0021535)","1 out of 155",0.541574872436136,0.613374571433351,0.670806578051327,0.762201821873504,-0.113727816239758,0.0697463074904603,"cxcl12a","GO:0021535","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_fibroblast_growth_factor_receptor_signaling_pathway_(GO:0040036)","1 out of 131",0.482523829474557,0.570255434833567,0.608627630608615,0.730842014264963,-0.0938339342408846,0.0683791310939484,"cxcl12a","GO:0040036","iVEC"
"GO_Biological_Process_AutoRIF","negative_regulation_of_DNA_metabolic_process_(GO:0051053)","1 out of 187",0.610052180149415,0.666645085935123,0.738937528927048,0.808422048854671,-0.131775031128586,0.0651246414779249,"serpine1","GO:0051053","iVEC"
"GO_Biological_Process_AutoRIF","inner_ear_morphogenesis_(GO:0042472)","1 out of 173",0.581437733787088,0.645083051585674,0.711013653799525,0.791780567918278,-0.119204907498845,0.0646390269492377,"socs3a","GO:0042472","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_muscle_tissue_development_(GO:0048738)","2 out of 289",0.425073582206775,0.559539977146147,0.61209036414914,0.732060075522371,-0.075108401947274,0.0642547113890137,"serpine1;cxcl12a","GO:0048738","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_muscle_cell_development_(GO:0055013)","2 out of 288",0.423350735107531,0.559539977146147,0.610174757376855,0.731231472768255,-0.0735517075183853,0.0632216851818241,"serpine1;cxcl12a","GO:0055013","iVEC"
"GO_Biological_Process_AutoRIF","mitochondrial_gene_expression_(GO:0140053)","1 out of 169",0.572886979017067,0.639153756440683,0.702514621055469,0.785240641852655,-0.111769496696248,0.062263078770535,"cxcl12a","GO:0140053","iVEC"
"GO_Biological_Process_AutoRIF","somite_specification_(GO:0001757)","1 out of 127",0.471975002082463,0.570255434833567,0.597207860808539,0.730842014264963,-0.0819398358284491,0.0615228260118886,"cxcl12a","GO:0001757","iVEC"
"GO_Biological_Process_AutoRIF","mesoderm_formation_(GO:0001707)","1 out of 119",0.450234559863763,0.566480405159665,0.573386067009225,0.72870412790464,-0.0751483069515619,0.0599673410489815,"cxcl12a","GO:0001707","iVEC"
"GO_Biological_Process_AutoRIF","axon_guidance_(GO:0007411)","1 out of 186",0.608074155291891,0.665985979605404,0.73703338895631,0.808422048854671,-0.10514544957368,0.0523054911616282,"cxcl12a","GO:0007411","iVEC"
"GO_Biological_Process_AutoRIF","RNA_metabolic_process_(GO:0016070)","1 out of 147",0.52267283950031,0.603524211174334,0.651233677666173,0.756054362748853,-0.079114825737521,0.0513296638543366,"pim1","GO:0016070","iVEC"
"GO_Biological_Process_AutoRIF","proteoglycan_biosynthetic_process_(GO:0030166)","1 out of 117",0.444662413143971,0.566480405159665,0.567219377695126,0.72870412790464,-0.0576782715072119,0.0467447729883624,"cxcl12a","GO:0030166","iVEC"
"GO_Biological_Process_AutoRIF","proteoglycan_metabolic_process_(GO:0006029)","1 out of 117",0.444662413143971,0.566480405159665,0.567219377695126,0.72870412790464,-0.0567947279721569,0.0460287140481024,"cxcl12a","GO:0006029","iVEC"
"GO_Biological_Process_AutoRIF","retinoic_acid_metabolic_process_(GO:0042573)","1 out of 106",0.413001270540316,0.559539977146147,0.53171837704849,0.72870412790464,-0.0428894197520196,0.0379273115922263,"cxcl12a","GO:0042573","iVEC"
"GO_Biological_Process_AutoRIF","pancreas_development_(GO:0031016)","1 out of 250",0.716635614425611,0.741432694509542,0.835293421078983,0.864196307621508,-0.0953301505701772,0.0317628408709723,"socs3a","GO:0031016","iVEC"
"GO_Biological_Process_AutoRIF","negative_regulation_of_signaling_(GO:0023057)","1 out of 204",0.642205577615082,0.688241819738026,0.769325567885904,0.824474354114284,-0.0458935215110358,0.0203237997016172,"cxcl12a","GO:0023057","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cell_communication_(GO:0010646)","1 out of 127",0.471975002082463,0.570255434833567,0.597207860808539,0.730842014264963,-0.0228145244919138,0.0171298124614091,"cxcl12a","GO:0010646","iVEC"
"GO_Biological_Process_AutoRIF","spermatogenesis_(GO:0007283)","1 out of 128",0.474631999025891,0.570255434833567,0.600092873371794,0.730842014264963,-0.0178846499325135,0.0133279185940573,"igfbp1a","GO:0007283","iVEC"
"GO_Biological_Process_AutoRIF","ventricular_system_development_(GO:0021591)","1 out of 129",0.477275759081352,0.570255434833567,0.602957748084338,0.730842014264963,-0.0140621599680552,0.0104012291083828,"cxcl12a","GO:0021591","iVEC"
"GO_Biological_Process_AutoRIF","spermatid_development_(GO:0007286)","1 out of 129",0.477275759081352,0.570255434833567,0.602957748084338,0.730842014264963,-0.00713211370164008,0.00527534523901838,"igfbp1a","GO:0007286","iVEC"
"GO_Biological_Process_AutoRIF","definitive_hemopoiesis_(GO:0060216)","1 out of 157",0.546183404633935,0.615099201452152,0.675530042797587,0.762201821873504,-0.00504253417040693,0.00304972695415083,"cxcl12a","GO:0060216","iVEC"
"GO_Biological_Process_AutoRIF","aorta_development_(GO:0035904)","1 out of 166",0.566360635228359,0.634239063420522,0.6959810073961,0.780856740005381,0.00449922148396339,-0.00255791647011783,"tfec","GO:0035904","iVEC"
"GO_Biological_Process_AutoRIF","nervous_system_development_(GO:0007399)","1 out of 249",0.715193629857113,0.741223207373576,0.834077759355191,0.864196307621508,0.0108239248317347,-0.00362820083972492,"cxcl12a","GO:0007399","iVEC"
"GO_Biological_Process_AutoRIF","nerve_growth_factor_signaling_pathway_(GO:0038180)","1 out of 211",0.654669164276754,0.692906478296458,0.780810620287143,0.82641548837471,0.0154533098704353,-0.00654641246822751,"cxcl12a","GO:0038180","iVEC"
"GO_Biological_Process_AutoRIF","RNA_transport_(GO:0050658)","1 out of 191",0.617865930899967,0.671444609469272,0.746420640820273,0.81208455772476,0.0145288332059856,-0.00699539760874707,"cd63","GO:0050658","iVEC"
"GO_Biological_Process_AutoRIF","chordate_embryonic_development_(GO:0043009)","1 out of 150",0.529849850947367,0.603524211174334,0.658702881257779,0.756054362748853,0.0127667141329255,-0.00810892673719562,"cxcl12a","GO:0043009","iVEC"
"GO_Biological_Process_AutoRIF","fibroblast_growth_factor_receptor_signaling_pathway_(GO:0008543)","1 out of 188",0.612020321368532,0.666645085935123,0.740828232060803,0.808422048854671,0.0305512505203516,-0.0150003521435375,"cxcl12a","GO:0008543","iVEC"
"GO_Biological_Process_AutoRIF","cell_part_morphogenesis_(GO:0032990)","3 out of 383",0.300026999245125,0.521363169493425,0.513410790304373,0.725963879700312,0.0135517065587786,-0.0163146665843621,"cxcl12a;slc20a1b;cyp3c1","GO:0032990","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cell_growth_(GO:0001558)","1 out of 174",0.583548805878766,0.646226270213892,0.713101163985822,0.79262917483926,0.031376804010267,-0.0169003996946171,"cxcl12a","GO:0001558","iVEC"
"GO_Biological_Process_AutoRIF","heart_formation_(GO:0060914)","1 out of 231",0.687959922573118,0.720490426792863,0.810640237881204,0.84897173774599,0.073618953207756,-0.0275353065064596,"socs3a","GO:0060914","iVEC"
"GO_Biological_Process_AutoRIF","cartilage_morphogenesis_(GO:0060536)","1 out of 248",0.713744381062796,0.741223207373576,0.832853356808053,0.864196307621508,0.0841172194738177,-0.0283668827675065,"cxcl12a","GO:0060536","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_peptide_hormone_secretion_(GO:0090276)","1 out of 188",0.612020321368532,0.666645085935123,0.740828232060803,0.808422048854671,0.0645298135109527,-0.0316834797245462,"kitlga","GO:0090276","iVEC"
"GO_Biological_Process_AutoRIF","mRNA_metabolic_process_(GO:0016071)","1 out of 208",0.649381151169301,0.692210211050343,0.775958352133321,0.82641548837471,0.0790981150349288,-0.0341494598717516,"cxcl12a","GO:0016071","iVEC"
"GO_Biological_Process_AutoRIF","cell_morphogenesis_involved_in_neuron_differentiation_(GO:0048667)","1 out of 148",0.525077146979762,0.603524211174334,0.653740937853105,0.756054362748853,0.0719739889338215,-0.0463663692091372,"socs3a","GO:0048667","iVEC"
"GO_Biological_Process_AutoRIF","protein_localization_to_organelle_(GO:0033365)","1 out of 130",0.479906347562475,0.570255434833567,0.605802621826661,0.730842014264963,0.0648115879377499,-0.0475823543080597,"tpte","GO:0033365","iVEC"
"GO_Biological_Process_AutoRIF","morphogenesis_of_embryonic_epithelium_(GO:0016331)","1 out of 274",0.749155103987125,0.768416432457515,0.861999087067521,0.883703663343399,0.178569375462189,-0.0515724848071229,"pik3c3","GO:0016331","iVEC"
"GO_Biological_Process_AutoRIF","neuron_differentiation_(GO:0030182)","1 out of 311",0.792191744554892,0.80429654200989,0.895106097375527,0.908783440119804,0.222993091174266,-0.0519466452677375,"jak1","GO:0030182","iVEC"
"GO_Biological_Process_AutoRIF","cardiac_cell_development_(GO:0055006)","1 out of 455",0.900446345546652,0.900446345546652,0.964603707605995,0.964603707605995,0.525267552884591,-0.0550820238796546,"serpine1","GO:0055006","iVEC"
"GO_Biological_Process_AutoRIF","notochord_morphogenesis_(GO:0048570)","1 out of 245",0.709352686275696,0.739012032043321,0.82912709049326,0.863794425287404,0.17743513887967,-0.060931658617643,"cxcl12a","GO:0048570","iVEC"
"GO_Biological_Process_AutoRIF","neurogenesis_(GO:0022008)","1 out of 378",0.852344389077302,0.856641923812146,0.9364860109524,0.941207789158882,0.38245477492353,-0.0611027422772253,"jak1","GO:0022008","iVEC"
"GO_Biological_Process_AutoRIF","heart_development_(GO:0007507)","1 out of 271",0.745301552030135,0.765790941776668,0.858907261430562,0.88251983219154,0.223826304938253,-0.0657974074192166,"socs3a","GO:0007507","iVEC"
"GO_Biological_Process_AutoRIF","regulation_of_cell_division_(GO:0051302)","1 out of 179",0.593947082031823,0.656525610083236,0.723320289873697,0.801010246934205,0.127906867847342,-0.0666350079411298,"cxcl12a","GO:0051302","iVEC"
"GO_Biological_Process_AutoRIF","fin_morphogenesis_(GO:0033334)","1 out of 307",0.787916324368384,0.801316261857642,0.891938791675711,0.907107818745027,0.290360837806924,-0.0692113913326195,"cxcl12a","GO:0033334","iVEC"
"GO_Biological_Process_AutoRIF","lateral_mesoderm_development_(GO:0048368)","1 out of 284",0.76158812883608,0.777183790177433,0.871835797509805,0.889689090291576,0.25625306292771,-0.0697903635197366,"cxcl12a","GO:0048368","iVEC"
