"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","group"
"wdcp",0.0729530354112639,0.997949437148219,0.01,0.004,1,"preLEC"
"dars1",0.0729885277419871,1.01207703665561,0.016,0.008,1,"preLEC"
"ptpn9a",0.0730388503123647,0.755051455462091,0.016,0.008,1,"preLEC"
"mtmr3",0.0730681504711682,0.442746608637123,0.017,0.009,1,"preLEC"
"scmh1",0.0731201260911022,0.614787375249132,0.027,0.016,1,"preLEC"
"dnajc7",0.0731687351866479,-0.109981722356897,0.315,0.249,1,"preLEC"
"zgc:174704",0.0732854672959576,0.929254313901456,0.01,0.004,1,"preLEC"
"tln2b",0.0732854672959576,0.754307067124571,0.01,0.004,1,"preLEC"
"uros",0.0733012026693016,-0.020724167831867,0.028,0.017,1,"preLEC"
"csad",0.0733521021464815,0.863267865531569,0.01,0.004,1,"preLEC"
"llgl1",0.0734187865473327,0.740209091674997,0.01,0.004,1,"preLEC"
"cdan1",0.0734187865473327,1.11388198374588,0.01,0.004,1,"preLEC"
"tmem106bb",0.0734187865473327,0.614050596864997,0.01,0.004,1,"preLEC"
"si:dkey-93m18.3",0.0734424536538539,0.514428892883792,0.016,0.008,1,"preLEC"
"rmi1",0.0734583270472082,0.248040232486251,0.027,0.016,1,"preLEC"
"plekhn1",0.0734855205238576,0.632781333424921,0.01,0.004,1,"preLEC"
"gcnt7",0.0735072174109273,0.187157049826017,0.017,0.009,1,"preLEC"
"nsfb",0.0736463504155171,-0.03269481821551,0.073,0.054,1,"preLEC"
"pld1b",0.0737529526936735,0.43809687652554,0.01,0.004,1,"preLEC"
"gatm",0.0737971012175027,0.501671447357523,0.016,0.008,1,"preLEC"
"phldb2b",0.0738376825501285,-0.152930213860284,0.165,0.128,1,"preLEC"
"stat5a",0.0738478792678102,0.477154568373453,0.016,0.008,1,"preLEC"
"bdh1",0.0738478792678102,0.545506356136944,0.016,0.008,1,"preLEC"
"zc3h7ba",0.0738993083683024,0.432937570332231,0.017,0.009,1,"preLEC"
"AL954741.2",0.0739240981765855,0.651298864056022,0.016,0.008,1,"preLEC"
"dnajc28",0.0739495210632403,0.766452777410644,0.016,0.008,1,"preLEC"
"skia",0.0740158702303098,-0.161374033390027,0.228,0.18,1,"preLEC"
"il11ra",0.0740480343085209,-0.0379490341766897,0.121,0.094,1,"preLEC"
"acvr2aa",0.0741902599671159,-0.193001563558224,0.121,0.093,1,"preLEC"
"ilkap",0.0742803908332384,-0.0578231437023633,0.051,0.036,1,"preLEC"
"parp9",0.074298303728631,0.835885345050737,0.015,0.008,1,"preLEC"
"cpe",0.074306168301542,0.185799698835297,0.016,0.008,1,"preLEC"
"pgam2",0.074306168301542,-0.0568065393432935,0.016,0.008,1,"preLEC"
"tmem107l",0.0743572324610695,0.4633063336222,0.016,0.008,1,"preLEC"
"zc3h18",0.0745482794168398,-0.170603143214191,0.295,0.235,1,"preLEC"
"slc17a9b",0.0746621945781624,0.117506356852199,0.034,0.022,1,"preLEC"
"igf1rb",0.0746637823841331,0.128772008254677,0.068,0.05,1,"preLEC"
"si:ch211-102c2.7",0.0746712037090751,0.107017497969386,0.027,0.016,1,"preLEC"
"cysltr1",0.0747364252851309,0.10028629093481,0.044,0.03,1,"preLEC"
"pi4kb",0.0748267428389251,-0.168928592352891,0.082,0.061,1,"preLEC"
"si:ch211-160f23.5",0.0748823975014901,0.918272547413573,0.014,0.007,1,"preLEC"
"si:ch211-266g18.9",0.0749056359751554,-0.00401799317653939,0.06,0.043,1,"preLEC"
"gapvd1",0.0749140724081427,-0.184493961639047,0.052,0.036,1,"preLEC"
"ranbp3a",0.0749378582306561,0.812866373514164,0.014,0.007,1,"preLEC"
"sipa1l3",0.0749701017712117,-0.0995644310341417,0.066,0.048,1,"preLEC"
"lzts2b",0.0749886144125889,0.409762622414504,0.011,0.005,1,"preLEC"
"gnmt",0.0750960408909507,0.422931241006306,0.015,0.008,1,"preLEC"
"CSKMT",0.0752029323312844,0.443093341612965,0.015,0.008,1,"preLEC"
"eif1ad",0.0752448799846607,-0.219260024800593,0.175,0.136,1,"preLEC"
"arid5b",0.0752450397562845,0.749570083097973,0.011,0.005,1,"preLEC"
"fam234b",0.0752564246170039,0.268384107853425,0.015,0.008,1,"preLEC"
"dnaja1",0.0752697462474845,-0.0839773403019892,0.034,0.022,1,"preLEC"
"elovl1a",0.0753571843614912,-0.145793001816675,0.067,0.048,1,"preLEC"
"myoz1b",0.0753867592377339,0.751838709292831,0.013,0.006,1,"preLEC"
"tnip2",0.0754378281952853,0.790380286738304,0.011,0.005,1,"preLEC"
"rhd",0.0754378281952853,0.970110376955554,0.011,0.005,1,"preLEC"
"BX537310.2",0.0754879174490632,0.18659022514725,0.016,0.008,1,"preLEC"
"setx",0.0755145069873022,0.200832250819062,0.027,0.016,1,"preLEC"
"plekhm3",0.0755396438500506,-0.0395677993916843,0.016,0.008,1,"preLEC"
"iqsec2a",0.0755615360256036,0.70175291396713,0.013,0.006,1,"preLEC"
"wipi2",0.0755665776795453,0.12184032045315,0.011,0.005,1,"preLEC"
"si:ch211-195e19.1",0.0755926706188206,-0.102474872625223,0.07,0.051,1,"preLEC"
"zgc:136493",0.0756002420309176,0.909528008493566,0.012,0.005,1,"preLEC"
"pias1b",0.0756002420309176,0.534853923191072,0.012,0.005,1,"preLEC"
"si:ch73-368j24.11",0.0756060071861474,0.807369902932273,0.014,0.007,1,"preLEC"
"numbl",0.0756060071861474,0.415251869577018,0.014,0.007,1,"preLEC"
"serpine1",0.0756310196430772,0.343110054167024,0.011,0.005,1,"preLEC"
"CRACR2A",0.0756310196430772,0.471751441758786,0.011,0.005,1,"preLEC"
"coro2bb",0.0756317409917344,0.587533489889185,0.015,0.008,1,"preLEC"
"dixdc1a",0.075678237510233,1.2324798401183,0.013,0.006,1,"preLEC"
"ptprb",0.0757264149066715,-0.176729544203102,0.326,0.258,1,"preLEC"
"sorbs1",0.0757357082907791,-0.0689613973167249,0.109,0.084,1,"preLEC"
"mrc1a",0.0758812443380738,0.0200646543385403,0.588,0.499,1,"preLEC"
"otofa",0.0758858338020874,0.751956112384706,0.014,0.007,1,"preLEC"
"gdf11",0.0758892361371354,0.39297862124915,0.011,0.005,1,"preLEC"
"ano10b",0.0759747560099874,-1.12621075344339,0.021,0.033,1,"preLEC"
"crygmx",0.0759964956580542,0.353583488252083,0.026,0.016,1,"preLEC"
"prmt2",0.0761481714781387,0.299146000826191,0.011,0.005,1,"preLEC"
"clptm1l",0.0761512009291839,-0.156102923148719,0.08,0.059,1,"preLEC"
"arfip2a",0.0762336425205768,0.180973615160173,0.026,0.016,1,"preLEC"
"CABZ01048666.1",0.0762786935346607,0.270492532192299,0.015,0.008,1,"preLEC"
"si:ch211-269e2.1",0.0762790101124313,0.465528938275964,0.014,0.007,1,"preLEC"
"usp2a",0.0763353135450747,0.355506568585708,0.014,0.007,1,"preLEC"
"vaspa",0.0763370853632666,0.49706238049651,0.012,0.005,1,"preLEC"
"hecw2b",0.0763428455478946,0.187920289342876,0.011,0.005,1,"preLEC"
"tgif1",0.0763866806641147,-0.20305250661553,0.338,0.265,1,"preLEC"
"pycr3",0.0764078270303767,0.0905220958344541,0.011,0.005,1,"preLEC"
"cenpl",0.0764403871181666,0.38754386454345,0.013,0.006,1,"preLEC"
"smpd5",0.0764480220905816,0.542369152999073,0.014,0.007,1,"preLEC"
"atxn1a",0.0764992723420764,0.755917624025243,0.013,0.006,1,"preLEC"
"znf1133",0.0765222084844472,0.460459488458842,0.012,0.005,1,"preLEC"
"CR759843.2",0.0765242545451719,0.260528830417294,0.038,0.025,1,"preLEC"
"wdr33",0.0766036554443651,-0.105587972172016,0.138,0.107,1,"preLEC"
"cyth1a",0.0766173393179034,0.0923062135423205,0.014,0.007,1,"preLEC"
"si:ch211-232b12.5",0.0766386045915664,0.0135623253680941,0.055,0.039,1,"preLEC"
"hs2st1b",0.0766761499781905,0.351656044823573,0.013,0.006,1,"preLEC"
"si:ch211-113e8.9",0.0766761499781905,0.695997488359547,0.013,0.006,1,"preLEC"
"nras",0.0767285785159353,-0.131089736772484,0.214,0.168,1,"preLEC"
"nat16l",0.076735183231094,0.592775663593065,0.013,0.006,1,"preLEC"
"wrap53",0.0767869621697446,0.30197090718884,0.014,0.007,1,"preLEC"
"pus3",0.0767942535308004,0.288229538687504,0.013,0.006,1,"preLEC"
"sdr16c5a",0.076798566277682,-0.153584264036071,0.094,0.071,1,"preLEC"
"foxn4",0.0768935529174651,0.191160297658022,0.012,0.005,1,"preLEC"
"cnot6l",0.0768935529174651,0.37876981775906,0.012,0.005,1,"preLEC"
"si:ch1073-143l10.2",0.0769503089039009,-0.179807486805457,0.027,0.016,1,"preLEC"
"cnot4a",0.0769508876413534,0.376170136784604,0.032,0.02,1,"preLEC"
"rfng",0.0769568910214962,-0.263216472326263,0.014,0.007,1,"preLEC"
"zbtb2a",0.0769583200425819,0.182163639378269,0.039,0.026,1,"preLEC"
"si:ch73-92i20.1.1",0.0769716868689704,0.292676906081122,0.013,0.006,1,"preLEC"
"zbtb37",0.0769716868689704,0.54985440004186,0.013,0.006,1,"preLEC"
"CABZ01083166.1",0.077017660319758,0.256929354848505,0.012,0.005,1,"preLEC"
"kifap3b",0.077042652251513,-0.262163496517214,0.077,0.057,1,"preLEC"
"cacna1ha",0.0770797752138234,-0.319643896519575,0.012,0.005,1,"preLEC"
"impad1",0.0772996381113049,-0.272230274110361,0.085,0.064,1,"preLEC"
"zgc:154075",0.0774240792146018,0.00205380265902466,0.033,0.021,1,"preLEC"
"zgc:113336",0.077548761083007,0.285837798925793,0.026,0.016,1,"preLEC"
"CR847984.1",0.0775655458863478,0.412644068144317,0.013,0.006,1,"preLEC"
"arhgap24",0.0776971293063963,0.149545025010793,0.039,0.026,1,"preLEC"
"rpain",0.0777124962022025,-0.049837786238156,0.04,0.027,1,"preLEC"
"hdac5",0.0777149076537661,0.377106001671045,0.025,0.015,1,"preLEC"
"e2f7",0.0777428719450001,-0.0173302046780268,0.044,0.03,1,"preLEC"
"si:ch211-198n5.11",0.0777752086442309,-0.179842273577632,0.034,0.022,1,"preLEC"
"cdca5",0.0778055092293803,-0.00269059430103269,0.051,0.036,1,"preLEC"
"klhl21",0.0779548380214641,0.0536526058629794,0.044,0.03,1,"preLEC"
"si:ch73-376l24.6",0.078313065681519,-0.0210367806412646,0.054,0.038,1,"preLEC"
"pla2g12a",0.0783142960013144,0.149509037091302,0.026,0.016,1,"preLEC"
"BX664622.1",0.0783444673739711,-0.371690703195953,0.072,0.053,1,"preLEC"
"smad5",0.0785517629721106,-0.0953299609339242,0.404,0.323,1,"preLEC"
"ccnh",0.0786142637611073,-0.127273989477124,0.054,0.038,1,"preLEC"
"si:ch211-59o9.10",0.0786368942479267,-0.11104442582915,0.039,0.026,1,"preLEC"
"bmp16",0.0786538232614705,-0.100030778090712,0.338,0.273,1,"preLEC"
"ak1",0.07867043398951,-0.124248045957996,0.381,0.303,1,"preLEC"
"col5a1",0.0786918605997967,-1.05249689955167,0.034,0.048,1,"preLEC"
"C2H14orf119",0.0787163603957002,-0.205134015862093,0.224,0.176,1,"preLEC"
"tmem248",0.0788461557101156,0.94257862543624,0.03,0.019,1,"preLEC"
"pak2a",0.0788841578592308,-0.17323555046245,0.37,0.29,1,"preLEC"
"si:ch211-196c10.15",0.0789145767544394,-0.252621530122351,0.081,0.06,1,"preLEC"
"eya1",0.0789230093637695,-0.195546842586703,0.164,0.13,1,"preLEC"
"zdhhc8b",0.0791048886291056,-0.0370441810053626,0.064,0.046,1,"preLEC"
"pkig",0.0791709820399435,-0.202481210533433,0.045,0.031,1,"preLEC"
"swap70b",0.0792994653200079,-0.100946629457008,0.3,0.24,1,"preLEC"
"trim47",0.0793496153775695,0.0778067463911958,0.08,0.06,1,"preLEC"
"mut",0.0794210272634424,0.104498593937384,0.044,0.03,1,"preLEC"
"CABZ01066312.1",0.079494592992587,0.00587042577532326,0.026,0.016,1,"preLEC"
"rassf8a",0.079526376361481,0.348196861703123,0.042,0.029,1,"preLEC"
"zcchc14",0.0795791972753831,0.268044589265771,0.025,0.015,1,"preLEC"
"pik3ca",0.0797059027704165,0.0367738905984911,0.038,0.025,1,"preLEC"
"morc2",0.0797417392301722,-0.243729395200517,0.129,0.099,1,"preLEC"
"tent4b",0.0797631049368799,-0.187221292178987,0.135,0.106,1,"preLEC"
"eif3m",0.0798295660748053,-0.147078869076373,0.85,0.758,1,"preLEC"
"taf1",0.0800542878063364,-0.20715139671095,0.076,0.056,1,"preLEC"
"piezo1",0.080157504709471,-0.0299492898175497,0.072,0.053,1,"preLEC"
"pgk1",0.0802241131738448,-0.215598386465598,0.215,0.169,1,"preLEC"
"diaph2",0.0802492026681817,-0.203177334506081,0.132,0.102,1,"preLEC"
"foxred1",0.0803161864383988,0.508998667985513,0.024,0.014,1,"preLEC"
"si:ch211-102c2.4",0.0804120402182987,-0.0992162495443711,0.049,0.034,1,"preLEC"
"cdc42bpaa",0.0804480064065425,0.0444894884445719,0.061,0.044,1,"preLEC"
"trak2",0.0804541351523207,0.473500505710585,0.031,0.02,1,"preLEC"
"slc35f2",0.0806473398479868,0.1284544767709,0.049,0.034,1,"preLEC"
"CU469526.1",0.0808845132534464,0.228092131029049,0.025,0.015,1,"preLEC"
"si:rp71-36a1.2",0.0809056526302833,0.213283280334401,0.032,0.02,1,"preLEC"
"dcakd",0.0809144705015329,-2.38856866476824,0.004,0.01,1,"preLEC"
"csrp2",0.0809224221646306,0.0511120834318439,0.057,0.041,1,"preLEC"
"cers5",0.0809320659793091,-0.321430764565819,0.073,0.053,1,"preLEC"
"ENSDARG00000039008",0.0809408098620333,-0.146306814774765,0.044,0.03,1,"preLEC"
"znf1143",0.0811158704680417,0.382232699633312,0.024,0.014,1,"preLEC"
"cox4i2",0.0811730418828716,-0.268217651701941,0.141,0.11,1,"preLEC"
"aldh9a1a.1",0.0812876443209407,-0.0984813837869045,0.465,0.365,1,"preLEC"
"si:dkeyp-2e4.3",0.0812951755639986,0.00925677567710181,0.032,0.02,1,"preLEC"
"cdc7",0.0813092725050844,-0.0494306731503511,0.025,0.015,1,"preLEC"
"per3",0.0813575281711572,-0.0988552691425884,0.083,0.063,1,"preLEC"
"card19",0.0813766108382604,0.501217935058125,0.024,0.014,1,"preLEC"
"hist1h2a6",0.0813796807939435,-2.24269854835352,0.004,0.01,1,"preLEC"
"ugt2a5",0.0813944412175101,0.156094698392996,0.025,0.015,1,"preLEC"
"ftr67",0.0815796073847206,-0.227059682037396,0.07,0.051,1,"preLEC"
"rnf114",0.0816380309770612,0.341557332881258,0.024,0.014,1,"preLEC"
"znf1009.1",0.0817253222882037,0.448617795316138,0.024,0.014,1,"preLEC"
"ifrd1",0.0817298734579195,-0.137992639053148,0.209,0.165,1,"preLEC"
"st3gal3a",0.0817991152424067,-0.208866047181354,0.172,0.135,1,"preLEC"
"CABZ01058721.1",0.0818316370713361,-0.118052453479332,0.116,0.089,1,"preLEC"
"cebpg",0.0819193637415845,-0.144198938949178,0.079,0.059,1,"preLEC"
"lrrc8aa",0.081987878073648,-0.168289072933026,0.05,0.035,1,"preLEC"
"cryz",0.0820752450297154,0.315215843170261,0.024,0.014,1,"preLEC"
"ralba",0.0822415307569863,-0.101059516624449,0.443,0.352,1,"preLEC"
"samd1b",0.0823838700020733,-1.57394019061071,0.004,0.01,1,"preLEC"
"zgc:101679",0.0823990755943344,-0.276563405272779,0.056,0.04,1,"preLEC"
"slc12a2",0.0824276613436758,-0.306131492907719,0.184,0.143,1,"preLEC"
"man1a1",0.0825880976445116,-0.0789537142723808,0.257,0.208,1,"preLEC"
"wdr60",0.0826045932591333,-0.200795535492067,0.032,0.02,1,"preLEC"
"C2H5orf22",0.0826905329624314,0.124782787900671,0.024,0.014,1,"preLEC"
"zbtb16a",0.082727793617472,-0.0774066368595427,0.445,0.356,1,"preLEC"
"elavl4",0.0827800043476815,-1.05841058639835,0.05,0.066,1,"preLEC"
"mpp5a",0.0828670145599139,0.179135178743318,0.024,0.014,1,"preLEC"
"cad",0.0829454883876285,-0.29568590304022,0.065,0.047,1,"preLEC"
"nelfcd",0.0831024029114205,-0.129933547534664,0.064,0.046,1,"preLEC"
"si:dkey-183i3.5",0.0831266417800767,-1.13153846318319,0.004,0.01,1,"preLEC"
"e2f8",0.0832795641119429,0.0498537733718738,0.058,0.042,1,"preLEC"
"si:dkey-24i24.3",0.0835967420675947,0.1023980045678,0.037,0.025,1,"preLEC"
"r3hcc1l",0.0835982289715599,0.00836221334613496,0.024,0.014,1,"preLEC"
"ccdc30",0.0837214925754936,-0.320332545030279,0.025,0.015,1,"preLEC"
"si:ch211-130m23.5",0.0837572448356056,-0.229408088528489,0.065,0.047,1,"preLEC"
"epcam",0.0840190241207929,0.0101812294064616,0.037,0.025,1,"preLEC"
"CABZ01030107.1",0.0841159158446273,-0.143778413134373,0.061,0.044,1,"preLEC"
"zc3h7bb",0.0841259478039889,-0.100305436472502,0.065,0.047,1,"preLEC"
"dctn2",0.0841367989117291,-0.140340428505995,0.33,0.26,1,"preLEC"
"tctex1d2",0.0841506532403022,-1.08335733269812,0.038,0.052,1,"preLEC"
"zgc:194246",0.0842768099760933,-0.170644548931279,0.152,0.12,1,"preLEC"
"si:ch211-173m16.2",0.084311309686852,-0.744579402246541,0.08,0.096,1,"preLEC"
"efna2a",0.0843346620157215,-0.0241731191726564,0.024,0.014,1,"preLEC"
"scaf4b",0.0843418558862187,-0.0336615384498506,0.076,0.057,1,"preLEC"
"tusc3",0.084397815312672,-0.206350079945276,0.081,0.061,1,"preLEC"
"stard7",0.0844426802495981,-0.323296903033151,0.043,0.029,1,"preLEC"
"nptna",0.0844826086183446,0.439045538602215,0.022,0.013,1,"preLEC"
"zswim5",0.0846269003038226,-0.0952475357916416,0.423,0.333,1,"preLEC"
"dlg1",0.0846786922691666,-0.363798464029599,0.039,0.026,1,"preLEC"
"mettl26",0.0849997669300545,0.409001473847012,0.023,0.014,1,"preLEC"
"si:ch211-200p22.4",0.0850171156066851,-0.223617368339007,0.069,0.051,1,"preLEC"
"cpdp",0.08511505144893,0.0218632626008342,0.107,0.083,1,"preLEC"
"foxo3a",0.0852387380778375,-0.0736568331123477,0.057,0.041,1,"preLEC"
"cbr4",0.08524734218133,0.00933841584146622,0.031,0.02,1,"preLEC"
"zyg11",0.0853676505037693,-0.133377301463048,0.037,0.025,1,"preLEC"
"ifi30",0.0855344984282549,-0.327559303775466,0.542,0.523,1,"preLEC"
"si:dkey-66i24.7",0.0856460387786377,0.340896267389256,0.03,0.019,1,"preLEC"
"ppic",0.0856660690330954,0.30902044632884,0.03,0.019,1,"preLEC"
"svbp",0.0857298220219353,-0.293916990321212,0.105,0.08,1,"preLEC"
"krt92",0.0857771268971953,-0.0546643367984929,0.056,0.04,1,"preLEC"
"irf2a",0.0858721863380084,-0.199761968405215,0.101,0.077,1,"preLEC"
"plod2",0.0858891403129982,-2.04744700334478,0.005,0.012,1,"preLEC"
"fam98a",0.0859562039742005,0.0163601149945141,0.031,0.02,1,"preLEC"
"si:dkey-226l10.6",0.086205182112956,-0.0652255097135108,0.052,0.037,1,"preLEC"
"map3k14a",0.0862228889881027,-0.198944071589135,0.074,0.055,1,"preLEC"
"hbae1.3.1",0.0862572162954813,-1.23614132892886,0.071,0.087,1,"preLEC"
"hsp90aa1.2",0.0863935571136063,0.0527292270654749,0.069,0.051,1,"preLEC"
"dda1",0.0864322818411565,-0.0400521118377983,0.265,0.214,1,"preLEC"
"zgc:101569",0.0864331156335666,-0.295430252851438,0.049,0.034,1,"preLEC"
"loxl2a",0.0865051828052968,0.0172978127647738,0.163,0.133,1,"preLEC"
"LO018383.1",0.0866254764157658,0.330911183398263,0.023,0.014,1,"preLEC"
"zdhhc23b",0.0866319379717135,0.410859887050864,0.03,0.019,1,"preLEC"
"tspan7",0.0867705906067744,-0.137923648687814,0.392,0.307,1,"preLEC"
"tigarb",0.0868128598410596,0.11799869048349,0.023,0.014,1,"preLEC"
"myo18ab",0.0868174757094826,-0.136661212314678,0.165,0.131,1,"preLEC"
"SRBD1",0.0869990302218368,-0.156981730277289,0.058,0.042,1,"preLEC"
"rtca",0.0870214906946863,-0.205268308004064,0.345,0.268,1,"preLEC"
"kdm8",0.0871886083745984,0.0183197537510988,0.023,0.014,1,"preLEC"
"pnpla7b",0.0872898058747726,0.384878252349435,0.022,0.013,1,"preLEC"
"tapbp.1",0.0873582716858857,-0.0591339505587696,0.047,0.033,1,"preLEC"
"clk2a",0.0874410113597064,-0.0534288210020182,0.075,0.056,1,"preLEC"
"napepld",0.0874435290778636,0.273809276797789,0.03,0.019,1,"preLEC"
"fam210aa",0.0874758123402433,-0.113690526819183,0.071,0.053,1,"preLEC"
"uvrag",0.0877551435496063,-0.116037535139356,0.077,0.057,1,"preLEC"
"hic2",0.0877729792186599,0.580174791099617,0.022,0.013,1,"preLEC"
"enpp1",0.0877794686594841,0.0173883868920826,0.078,0.059,1,"preLEC"
"jdp2b",0.0878250205781156,0.0659708814543429,0.416,0.365,1,"preLEC"
"fam118b",0.087849323233842,0.0392051579427033,0.023,0.014,1,"preLEC"
"itgb5",0.0878807995949953,0.0822905672486796,0.041,0.028,1,"preLEC"
"clybl",0.0879440414583683,0.111900442872545,0.023,0.014,1,"preLEC"
"tmem106a",0.0879501888891251,-0.143109544033846,0.103,0.079,1,"preLEC"
"agpat2",0.0880098197505609,0.341089793672969,0.045,0.031,1,"preLEC"
"dedd1",0.0881425008797458,-0.174219338304133,0.155,0.122,1,"preLEC"
"elp1",0.0883069590625283,0.34121585746909,0.022,0.013,1,"preLEC"
"laynb",0.0883238726173338,-0.153469330958132,0.047,0.033,1,"preLEC"
"ptp4a2b",0.0883836431790411,-0.0887378102186244,0.235,0.189,1,"preLEC"
"taf5l",0.0884286813234106,0.260951876720611,0.022,0.013,1,"preLEC"
"slc25a19",0.088466632674284,-0.0112743926635255,0.03,0.019,1,"preLEC"
"prkci",0.0885383451541552,-0.0621188448062298,0.149,0.118,1,"preLEC"
"cox7c",0.0886394120683387,-0.0387990796838902,0.709,0.591,1,"preLEC"
"entpd8",0.0886897729312524,0.0574279351999012,0.036,0.024,1,"preLEC"
"fancd2",0.088721369734932,0.307960889351772,0.022,0.013,1,"preLEC"
"uprt",0.0887866847873147,-0.023462869258188,0.074,0.055,1,"preLEC"
"synm",0.0887925944966627,-1.76031703160362,0.006,0.013,1,"preLEC"
"cybc1",0.0890580362112583,-0.0708164002140581,0.111,0.087,1,"preLEC"
"micall1a",0.0890851120441897,-0.0908646812880458,0.03,0.019,1,"preLEC"
"epha2a",0.0891067112488452,-0.0787630379428195,0.093,0.071,1,"preLEC"
"btbd3a",0.0891645175039494,-0.0727398357029081,0.031,0.02,1,"preLEC"
"si:ch211-214j8.12",0.0891675726248424,-1.67525619006908,0.006,0.013,1,"preLEC"
"pou3f3b",0.0892301928176382,-1.78409837158366,0.006,0.013,1,"preLEC"
"zdhhc3b",0.0893334770599706,-0.0500013600644578,0.03,0.019,1,"preLEC"
"basp1",0.0894227141500766,-0.509349450895098,0.023,0.014,1,"preLEC"
"BX537342.1",0.089530291121888,0.0984309125580531,0.022,0.013,1,"preLEC"
"si:dkey-23k10.5",0.0897765875716611,0.121394446959224,0.022,0.013,1,"preLEC"
"slc25a36b",0.0898259122582653,0.190224659140246,0.022,0.013,1,"preLEC"
"tasora",0.090069412084147,0.324979644138311,0.034,0.023,1,"preLEC"
"si:ch73-382f3.1",0.0900728630206533,0.122685699960817,0.022,0.013,1,"preLEC"
"gtpbp1l",0.0900981516663806,0.491241945702586,0.021,0.012,1,"preLEC"
"gchfr",0.0902318689861919,-0.156867006554265,0.096,0.074,1,"preLEC"
"si:ch211-218g4.2",0.0903607684712679,-1.52946407493191,0.007,0.014,1,"preLEC"
"fgd6",0.0903796424143156,-0.0472335119647673,0.047,0.033,1,"preLEC"
"ppfibp1b",0.0903931064153263,-0.134672998891508,0.084,0.064,1,"preLEC"
"tfdp2",0.0904231249565795,-0.168446685062705,0.1,0.077,1,"preLEC"
"mgat1a",0.0904232802814559,-0.154358225724249,0.061,0.044,1,"preLEC"
"casc3",0.0908580747894333,-0.167777866440173,0.109,0.084,1,"preLEC"
"id3",0.091005482496261,-0.133398914761463,0.26,0.211,1,"preLEC"
"ppp1r26",0.09101434596088,-0.0579549773623333,0.163,0.13,1,"preLEC"
"zc3h14",0.0910360878487602,-0.2399958892398,0.076,0.057,1,"preLEC"
"nrip1b",0.0912848225254526,-0.0507367209684395,0.187,0.152,1,"preLEC"
"etv5b",0.0913113661043782,-0.103265739174547,0.064,0.047,1,"preLEC"
"gng3",0.0914036937916778,-1.45382245418232,0.027,0.039,1,"preLEC"
"zc3h3",0.0916548158495825,0.052025798150809,0.035,0.023,1,"preLEC"
"slc16a1a",0.091890080812865,-0.306325731120403,0.011,0.02,1,"preLEC"
"cwc27",0.0919419467445992,-0.111460036673685,0.112,0.087,1,"preLEC"
"dnajb1b",0.0919910127514614,0.137313848444339,0.034,0.023,1,"preLEC"
"mri1",0.0921119419587213,0.207455706349823,0.028,0.018,1,"preLEC"
"desi1a",0.0922990187476041,0.27024486026965,0.021,0.012,1,"preLEC"
"cant1b",0.0923461154299751,0.216550770289814,0.039,0.027,1,"preLEC"
"asns",0.0924153787199697,0.143756287237581,0.035,0.023,1,"preLEC"
"bambib",0.0924406474777485,-0.14872247655396,0.052,0.037,1,"preLEC"
"axin2",0.092482132538713,0.0971728420755889,0.044,0.031,1,"preLEC"
"slain2",0.0925820699155949,-0.0562434622806842,0.065,0.048,1,"preLEC"
"roraa",0.0925967785899661,0.244036292674284,0.028,0.018,1,"preLEC"
"nbr1b",0.0926161693429752,0.153803437138079,0.029,0.018,1,"preLEC"
"coasy",0.0926811423596613,-0.0362594904034941,0.045,0.031,1,"preLEC"
"SPAG9",0.0927092518762205,0.0440031201497759,0.049,0.035,1,"preLEC"
"zgc:173726",0.0927132074449328,0.231745528390763,0.021,0.012,1,"preLEC"
"zgc:113295",0.0927288670712902,-0.0927424872287079,0.035,0.023,1,"preLEC"
"ostf1",0.0928385207698465,-0.161034398605033,0.061,0.044,1,"preLEC"
"si:ch73-25f10.6",0.0928442918864036,-0.211945973769804,0.104,0.08,1,"preLEC"
"lrrc29",0.092894882203658,0.446729625151288,0.021,0.012,1,"preLEC"
"pdgfd",0.0928975390674215,-0.028404744159054,0.063,0.046,1,"preLEC"
"fam49bb",0.0931309299941978,-0.172259247788517,0.076,0.057,1,"preLEC"
"si:dkey-242h9.3",0.0932330402783667,0.135541994264391,0.021,0.012,1,"preLEC"
"snx9b",0.0932889279495685,-0.194207260967482,0.311,0.245,1,"preLEC"
"CABZ01080702.1",0.0933200376995542,-0.0458102473441893,0.51,0.411,1,"preLEC"
"kifbp",0.0933213673020746,-0.217335877359597,0.102,0.079,1,"preLEC"
"ube2s",0.0934758887716225,-0.0276438162405515,0.051,0.036,1,"preLEC"
"si:ch73-132f6.5",0.0935148618141948,0.506516969574585,0.02,0.012,1,"preLEC"
"lpar6a",0.0936505883325665,-0.0217635372110605,0.021,0.012,1,"preLEC"
"acy1.1",0.0941064123328336,0.145421884958698,0.034,0.023,1,"preLEC"
"cica",0.0941383348847296,-0.397542874512665,0.063,0.046,1,"preLEC"
"idh2",0.0941552270775178,0.0175482518536403,0.779,0.661,1,"preLEC"
"wwc1",0.0941832200324837,-0.188740093784052,0.055,0.04,1,"preLEC"
"zgc:158464",0.0942406762621685,0.399555432653164,0.02,0.012,1,"preLEC"
"apex2",0.0943886994761075,0.189290990754708,0.034,0.023,1,"preLEC"
"zgc:174315",0.0945106392579157,0.324110860450536,0.02,0.012,1,"preLEC"
